sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2022-05-12T16:05:07.437Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific3_music_f/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:100.0) Gecko/20100101 Firefox/100.0"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":899,""window_innerWidth"":1920,""window_innerHeight"":947,""devicePixelRatio"":1}",,,,,,,,,,,,,,,5af2a03697a14300017d2ba4,,,,,,,,,,,,,,,8524.82,,form submission,,,,,,,,,,,,,,,,,,,,,26132,26132,17607.1,17607,17607.18,26132.12,{},,
Introduction,html.Screen,1_0,2022-05-12T16:05:13.937Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6490.880000000001,,response,,,,,,,,,,,continue,click button,,,,,,,,,32633,32623,26130.36,26133,26132.12,32638.66,,,
Volume calibration,html.Screen,1_1,2022-05-12T16:05:47.813Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33859.34,,response,,,,,,,,,,,continue,click button,,,,,,,,,66508,66498,32632.32,32633,32638.66,66522.38,,,
Task instructions,html.Screen,1_2,2022-05-12T16:05:57.285Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9444.619999999995,,response,,,,,,,,,,,continue,click button,,,,,,,,,75981,75967,66508.12,66508,66522.38,75981.78,,,
Sounds,html.Screen,1_3_0_0,2022-05-12T16:06:01.528Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.300000000003,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,80223,80219.42,75980.52,75982,75981.78,80236.08,,,
Judgement,html.Screen,1_3_0_1,2022-05-12T16:06:03.065Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1511.9199999999983,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,81761,81748,80219.42,80227,80236.08,81770.86,,,
Trial,flow.Sequence,1_3_0,2022-05-12T16:06:03.066Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5766.220000000001,,completion,,,,,,,,,3,,,,,,,,O,I,S,,81762,81748,75980.52,75982,75981.78,81770.86,,,
Sounds,html.Screen,1_3_1_0,2022-05-12T16:06:07.314Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.179999999993,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,86010,86008.46,81760.68,81762,81770.86,86025.04,,,
Judgement,html.Screen,1_3_1_1,2022-05-12T16:06:08.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,660.9600000000064,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,86703,86686,86008.46,86011,86025.04,86709.16,,,
Trial,flow.Sequence,1_3_1,2022-05-12T16:06:08.007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4915.139999999999,,completion,,,,,,,,,1,,,,,,,,S,I,O,,86703,86686,81760.68,81762,81770.86,86709.16,,,
Sounds,html.Screen,1_3_2_0,2022-05-12T16:06:12.253Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.259999999995,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,90949,90946.74,86702.44,86704,86709.16,90963.42,,,
Judgement,html.Screen,1_3_2_1,2022-05-12T16:06:12.940Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,660.5800000000017,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,91637,91624,90946.74,90950,90963.42,91647.34,,,
Trial,flow.Sequence,1_3_2,2022-05-12T16:06:12.940Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4914.8399999999965,,completion,,,,,,,,,2,,,,,,,,O,S,I,,91637,91624,86702.44,86704,86709.16,91647.34,,,
Sounds,html.Screen,1_3_3_0,2022-05-12T16:06:17.191Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.300000000003,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,95887,95884.94,91635.94,91637,91647.34,95901.64,,,
Judgement,html.Screen,1_3_3_1,2022-05-12T16:06:18.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,877.3600000000006,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,96797,96779,95884.94,95887,95901.64,96802.54,,,
Trial,flow.Sequence,1_3_3,2022-05-12T16:06:18.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5131.6600000000035,,completion,,,,,,,,,1,,,,,,,,S,O,I,,96797,96779,91635.94,91637,91647.34,96802.54,,,
Sounds,html.Screen,1_3_4_0,2022-05-12T16:06:22.346Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.220000000001,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,101041,101040.08,96796.48,96798,96802.54,101056.76,,,
Judgement,html.Screen,1_3_4_1,2022-05-12T16:06:23.105Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,723.2400000000052,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,101802,101780,101040.08,101042,101056.76,101807.48,,,
Trial,flow.Sequence,1_3_4,2022-05-12T16:06:23.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4977.460000000006,,completion,,,,,,,,,3,,,,,,,,I,O,S,,101802,101780,96796.48,96798,96802.54,101807.48,,,
Sounds,html.Screen,1_3_5_0,2022-05-12T16:06:27.351Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.260000000009,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,106046,106045.06,101800.56,101802,101807.48,106061.74,,,
Judgement,html.Screen,1_3_5_1,2022-05-12T16:06:27.999Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,623.2599999999948,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,106695,106685,106045.06,106047,106061.74,106695.68,,,
