sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2022-05-09T10:13:42.248Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific3_music_c/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:99.0) Gecko/20100101 Firefox/99.0"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":767,""window_innerWidth"":1440,""window_innerHeight"":815,""devicePixelRatio"":2}",,,,,,,,,,,,,,,607da171f464f9e638d62de2,,,,,,,,,,,,,,,3773.92,,form submission,,,,,,,,,,,,,,,,,,,,,14789,14788,10980.6,11005,11014.08,14793.22,{},,
Introduction,html.Screen,1_0,2022-05-09T10:13:46.619Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4364.780000000001,,response,,,,,,,,,,,continue,click button,,,,,,,,,19160,19158,14785.7,14791,14793.22,19160.16,,,
Volume calibration,html.Screen,1_1,2022-05-09T10:14:04.346Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17725.84,,response,,,,,,,,,,,continue,click button,,,,,,,,,36888,36886,19159.78,19161,19160.16,36888.16,,,
Task instructions,html.Screen,1_2,2022-05-09T10:14:17.558Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13209.839999999997,,response,,,,,,,,,,,continue,click button,,,,,,,,,50100,50098,36887.74,36889,36888.16,50099.98,,,
Sounds,html.Screen,1_3_0_0,2022-05-09T10:14:21.795Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.759999999995,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,54338,54337.06,50099.54,50101,50099.98,54354.74,,,
Judgement,html.Screen,1_3_0_1,2022-05-09T10:14:23.219Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1405.260000000002,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,55762,55760,54337.06,54338,54354.74,55762.1,,,
Trial,flow.Sequence,1_3_0,2022-05-09T10:14:23.221Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5660.019999999997,,completion,,,,,,,,,3,,,,,,,,I,O,S,,55763,55760,50099.54,50101,50099.98,55762.1,,,
Sounds,html.Screen,1_3_1_0,2022-05-09T10:14:27.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4244.18,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,59990,59988.74,55761.62,55764,55762.1,60006.28,,,
Judgement,html.Screen,1_3_1_1,2022-05-09T10:14:27.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,437.72000000000116,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,60446,60444,59988.74,59990,60006.28,60445.88,,,
Trial,flow.Sequence,1_3_1,2022-05-09T10:14:27.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4681.9000000000015,,completion,,,,,,,,,1,,,,,,,,S,I,O,,60447,60444,55761.62,55763,55762.1,60445.88,,,
Sounds,html.Screen,1_3_2_0,2022-05-09T10:14:32.129Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4241.639999999999,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,64673,64671.34,60445.48,60447,60445.88,64687.52,,,
Judgement,html.Screen,1_3_2_1,2022-05-09T10:14:35.164Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,3016.480000000003,,response,,,,,,,,,1,,3,click #choice-3,,,,,S,O,I,,67707,67704,64671.34,64673,64687.52,67713.92,,,
Trial,flow.Sequence,1_3_2,2022-05-09T10:14:35.164Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7258.120000000003,,completion,,,,,,,,,1,,,,,,,,S,O,I,,67707,67704,60445.48,60447,60445.88,67713.92,,,
Sounds,html.Screen,1_3_3_0,2022-05-09T10:14:39.402Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.919999999998,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,71945,71944.16,67705.86,67707,67713.92,71960.84,,,
Judgement,html.Screen,1_3_3_1,2022-05-09T10:14:39.982Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,561.1600000000035,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,72525,72522,71944.16,71945,71960.84,72524.22,,,
Trial,flow.Sequence,1_3_3,2022-05-09T10:14:39.982Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4808.080000000002,,completion,,,,,,,,,2,,,,,,,,O,S,I,,72525,72522,67705.86,67707,67713.92,72524.22,,,
Sounds,html.Screen,1_3_4_0,2022-05-09T10:14:44.218Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252.199999999997,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,76761,76760.22,72523.78,72525,72524.22,76776.42,,,
Judgement,html.Screen,1_3_4_1,2022-05-09T10:14:44.752Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,515.5800000000017,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,77295,77292,76760.22,76763,76776.42,77294.2,,,
Trial,flow.Sequence,1_3_4,2022-05-09T10:14:44.752Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4767.779999999999,,completion,,,,,,,,,2,,,,,,,,I,S,O,,77295,77292,72523.78,72525,72524.22,77294.2,,,
Sounds,html.Screen,1_3_5_0,2022-05-09T10:14:48.983Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.260000000009,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,81527,81526.12,77293.78,77296,77294.2,81542.46,,,
Judgement,html.Screen,1_3_5_1,2022-05-09T10:14:49.652Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,649.5399999999936,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,82195,82192,81526.12,81527,81542.46,82194.14,,,
Trial,flow.Sequence,1_3_5,2022-05-09T10:14:49.652Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4897.800000000003,,completion,,,,,,,,,3,,,,,,,,O,I,S,,82195,82192,77293.78,77296,77294.2,82194.14,,,
Task,flow.Loop,1_3,2022-05-09T10:14:49.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32092.019999999997,,completion,,,0.8333333333333334,,,,,,,,,,,,,,,,,,82196,82192,50099.54,50101,50099.98,82194.14,,,
Trap,html.Screen,1_4,2022-05-09T10:14:49.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,82198,82192,,82198,,82194.14,,,
Thanks,html.Screen,1_5,2022-05-09T10:14:52.813Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3159.8600000000006,,response,,,,,,,,,,,continue,click button,,,,,,,,,85356,85354,82193.72,82198,82194.14,87996.16,,,
Headphone screening,flow.Sequence,1,2022-05-09T10:14:52.814Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70560.78,,completion,,,,,,,,,,,,,,,,,,,,,85357,85354,14785.7,14791,14793.22,87996.16,,,
Instructions,html.Page,2_0,2022-05-09T10:15:11.334Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15881.839999999997,,form submission,,,,,,,,,,,,,,,,,,,,,103878,103878,87965.82,87968,87996.16,103875.92,,,
Holding screen,html.Screen,2_1_0_0,2022-05-09T10:15:21.320Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10004.779999999999,,timeout,,,,,,,,,,,,,,,,,,,,,113865,113864,103875.54,103879,103875.92,113880.7,,,
screen,html.Screen,2_1_0_1_0,2022-05-09T10:15:22.145Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,802.3000000000029,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,114689,114683,113864,113865,113880.7,114689.74,,0,When
screen,html.Screen,2_1_0_1_1,2022-05-09T10:15:22.655Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,506.25999999999476,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,115198,115196,114689.16,114689,114689.74,115199.28,,1,it
screen,html.Screen,2_1_0_1_2,2022-05-09T10:15:22.969Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,308.72000000000116,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,115513,115508,115198.7,115198,115199.28,115513.88,,2,comes
