sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2022-05-09T20:27:38.674Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific3_music_g/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":706,""window_innerWidth"":1536,""window_innerHeight"":754,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,5f4dbedb586c80a9fced2996,,,,,,,,,,,,,,,12300.88700001192,,form submission,,,,,,,,,,,,,,,,,,,,,42141.5,42140.80000001192,29806.673,29808.19999998808,29839.913,42355.776,{},,
Introduction,html.Screen,1_0,2022-05-09T20:27:45.065Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6173.224000000002,,response,,,,,,,,,,,continue,click button,,,,,,,,,48532.60000002384,48529,42122.389,42142,42355.776,48555.295,,,
Volume calibration,html.Screen,1_1,2022-05-09T20:28:34.294Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49200.205,,response,,,,,,,,,,,continue,click button,,,,,,,,,97760.69999998808,97755.5,48521.967,48532.90000003576,48555.295,97768.55,,,
Task instructions,html.Screen,1_2,2022-05-09T20:28:53.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19230.05000002384,,response,,,,,,,,,,,continue,click button,,,,,,,,,116999.90000003576,116998.60000002384,97751.888,97760.90000003576,97768.55,117000.544,,,
Sounds,html.Screen,1_3_0_0,2022-05-09T20:28:57.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.65400000001,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,121236.90000003576,121233.636,116984.299,117000.10000002384,117000.544,121250.198,,,
Judgement,html.Screen,1_3_0_1,2022-05-09T20:29:02.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,5164.402000023838,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,126416.19999998808,126414.60000002384,121233.636,121237.19999998808,121250.198,126453.708,,,
Trial,flow.Sequence,1_3_0,2022-05-09T20:29:02.952Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9414.056000023847,,completion,,,,,,,,,3,,,,,,,,O,I,S,,126419.10000002384,126414.60000002384,116984.299,117000.10000002384,117000.544,126453.708,,,
Sounds,html.Screen,1_3_1_0,2022-05-09T20:29:07.217Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245.879000000001,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,130683.90000003576,130682.918,126399.873,126419.60000002384,126453.708,130699.587,,,
Judgement,html.Screen,1_3_1_1,2022-05-09T20:29:09.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,2135.2130000119214,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,132835.90000003576,132834.80000001192,130682.918,130684.19999998808,130699.587,132849.389,,,
Trial,flow.Sequence,1_3_1,2022-05-09T20:29:09.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6381.092000011922,,completion,,,,,,,,,3,,,,,,,,I,O,S,,132836.19999998808,132834.80000001192,126399.873,126419.19999998808,126453.708,132849.389,,,
Sounds,html.Screen,1_3_2_0,2022-05-09T20:29:13.617Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.777000000002,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,137083.80000001192,137082.876,132832.74,132836.40000003576,132849.389,137099.166,,,
Judgement,html.Screen,1_3_2_1,2022-05-09T20:29:15.693Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,2060.4340000238444,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,139160.5,139159.60000002384,137082.876,137084,137099.166,139165.613,,,
Trial,flow.Sequence,1_3_2,2022-05-09T20:29:15.693Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6310.211000023846,,completion,,,,,,,,,1,,,,,,,,S,I,O,,139160.69999998808,139159.60000002384,132832.74,132836.30000001192,132849.389,139165.613,,,
Sounds,html.Screen,1_3_3_0,2022-05-09T20:29:19.932Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.690999999992,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,143399.19999998808,143398.655,139148.985,139160.80000001192,139165.613,143415.304,,,
Judgement,html.Screen,1_3_3_1,2022-05-09T20:29:21.598Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1648.7960000238381,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,145065.80000001192,145064.10000002384,143398.655,143399.30000001192,143415.304,145081.853,,,
