sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2022-05-03T11:21:57.288Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific3_music_h/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1366,""screen_height"":768,""scroll_width"":1366,""scroll_height"":619,""window_innerWidth"":1366,""window_innerHeight"":667,""devicePixelRatio"":1}",,,,,,,,,,,,,,,5f8eeed471a1830af422d7a1,,,,,,,,,,,,,,,4744.89999996424,,form submission,,,,,,,,,,,,,,,,,,,,,40597.30000001192,40595.09999996424,35733.408,35733.39999997616,35850.2,40649.963,{},,
Introduction,html.Screen,1_0,2022-05-03T11:22:04.128Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6778.337000011918,,response,,,,,,,,,,,continue,click button,,,,,,,,,47437.5,47428.30000001192,40566.94,40599.39999997616,40649.963,47499.619,,,
Volume calibration,html.Screen,1_1,2022-05-03T11:22:18.090Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13897.381000000001,,response,,,,,,,,,,,continue,click button,,,,,,,,,61398.80000001192,61397,47416.331,47438.19999998808,47499.619,61436.442,,,
Task instructions,html.Screen,1_2,2022-05-03T11:22:25.455Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7326.557999999997,,response,,,,,,,,,,,continue,click button,,,,,,,,,68764.5,68763,61382.252,61399,61436.442,68765.264,,,
Sounds,html.Screen,1_3_0_0,2022-05-03T11:22:29.694Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4266.5030000000115,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,73003.39999997616,72998.452,68748.635,68764.80000001192,68765.264,73031.767,,,
Judgement,html.Screen,1_3_0_1,2022-05-03T11:22:31.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1535.5330000119138,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,74569.39999997616,74567.30000001192,72998.452,73003.80000001192,73031.767,74581.687,,,
Trial,flow.Sequence,1_3_0,2022-05-03T11:22:31.261Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5802.036000011925,,completion,,,,,,,,,1,,,,,,,,S,I,O,,74570.19999998808,74567.30000001192,68748.635,68764.80000001192,68765.264,74581.687,,,
Sounds,html.Screen,1_3_1_0,2022-05-03T11:22:35.507Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.009999999995,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,78816.09999996424,78814.79,74564.977,74570.5,74581.687,78831.697,,,
Judgement,html.Screen,1_3_1_1,2022-05-03T11:22:36.512Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,986.4029999642371,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,79820.80000001192,79818.09999996424,78814.79,78816.39999997616,78831.697,79831.902,,,
Trial,flow.Sequence,1_3_1,2022-05-03T11:22:36.526Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5236.412999964232,,completion,,,,,,,,,3,,,,,,,,O,I,S,,79835.39999997616,79818.09999996424,74564.977,74570.39999997616,74581.687,79831.902,,,
