sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2022-04-30T10:54:06.152Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific3_music_e/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":741,""window_innerWidth"":1440,""window_innerHeight"":789,""devicePixelRatio"":2}",,,,,,,,,,,,,,,5bdc1b7fee652a0001efd045,,,,,,,,,,,,,,,2980.501999999814,,form submission,,,,,,,,,,,,,,,,,,,,,9272.099999999627,9271.299999999814,6257.466,6273,6290.798,9272.114,{},,
Introduction,html.Screen,1_0,2022-04-30T10:54:11.425Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269.485999999628,,response,,,,,,,,,,,continue,click button,,,,,,,,,14545.69999999972,14541.599999999627,9255.448,9272.599999999627,9272.114,14555.236,,,
Volume calibration,html.Screen,1_1,2022-04-30T10:54:37.141Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25700.363999999627,,response,,,,,,,,,,,continue,click button,,,,,,,,,40262.09999999963,40255.59999999963,14538.57,14545.899999999907,14555.236,40261.512,,,
Task instructions,html.Screen,1_2,2022-04-30T10:54:46.567Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9424.087999999625,,response,,,,,,,,,,,continue,click button,,,,,,,,,49688.19999999972,49685.59999999963,40244.846,40262.19999999972,40261.512,49699.855,,,
Sounds,html.Screen,1_3_0_0,2022-04-30T10:54:50.812Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4244.996999999996,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,53933.09999999963,53928.186,49683.189,49688.39999999991,49699.855,53944.852,,,
Judgement,html.Screen,1_3_0_1,2022-04-30T10:54:51.947Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1120.2479999996285,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,55068,55065.09999999963,53928.186,53933.39999999991,53944.852,55078.14,,,
Trial,flow.Sequence,1_3_0,2022-04-30T10:54:51.948Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5365.244999999624,,completion,,,,,,,,,3,,,,,,,,I,O,S,,55068.5,55065.09999999963,49683.189,49688.39999999991,49699.855,55078.14,,,
Sounds,html.Screen,1_3_1_0,2022-04-30T10:54:56.192Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,59313.299999999814,59311.304,55061.474,55068.89999999991,55078.14,59327.97,,,
Judgement,html.Screen,1_3_1_1,2022-04-30T10:54:56.776Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,565.3299999998126,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,59896.5,59893.299999999814,59311.304,59313.39999999991,59327.97,59911.28,,,
Trial,flow.Sequence,1_3_1,2022-04-30T10:54:56.776Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4815.159999999814,,completion,,,,,,,,,2,,,,,,,,I,S,O,,59897,59893.299999999814,55061.474,55068.69999999972,55078.14,59911.28,,,
Sounds,html.Screen,1_3_2_0,2022-04-30T10:55:01.025Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,64145.89999999991,64144.444,59894.614,59897.299999999814,59911.28,64161.11,,,
Judgement,html.Screen,1_3_2_1,2022-04-30T10:55:01.612Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,569.9899999996269,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,64732.69999999972,64731.09999999963,64144.444,64146,64161.11,64737.891,,,
Trial,flow.Sequence,1_3_2,2022-04-30T10:55:01.612Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4819.819999999629,,completion,,,,,,,,,1,,,,,,,,S,I,O,,64732.799999999814,64731.09999999963,59894.614,59897.19999999972,59911.28,64737.891,,,
Sounds,html.Screen,1_3_3_0,2022-04-30T10:55:05.852Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,68972.79999999981,68971.055,64721.225,64733,64737.891,68987.721,,,
Judgement,html.Screen,1_3_3_1,2022-04-30T10:55:06.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,453.4789999997156,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,69443.19999999972,69441.19999999972,68971.055,68972.8999999999,68987.721,69454.369,,,
Trial,flow.Sequence,1_3_3,2022-04-30T10:55:06.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4703.308999999717,,completion,,,,,,,,,1,,,,,,,,S,O,I,,69443.3999999999,69441.19999999972,64721.225,64732.89999999991,64737.891,69454.369,,,
Sounds,html.Screen,1_3_4_0,2022-04-30T10:55:10.568Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.829999999987,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,73689.29999999981,73687.533,69437.703,69443.5,69454.369,73704.199,,,
Judgement,html.Screen,1_3_4_1,2022-04-30T10:55:11.177Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,592.4009999996342,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,74298.19999999972,74296.59999999963,73687.533,73689.29999999981,73704.199,74304.175,,,
