sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2022-05-12T17:42:06.939Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific3_music_h/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":773,""window_innerWidth"":1440,""window_innerHeight"":821,""devicePixelRatio"":2}",,,,,,,,,,,,,,,55d51a6b8ce09000127d4821,,,,,,,,,,,,,,,6026.150000011921,,form submission,,,,,,,,,,,,,,,,,,,,,21414.5,21413.80000001192,15370.984,15386.600000023842,15387.65,21421.583,{},,
Introduction,html.Screen,1_0,2022-05-12T17:42:10.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3122.317000035764,,response,,,,,,,,,,,continue,click button,,,,,,,,,24546.80000001192,24543.900000035763,21404.917,21414.900000035763,21421.583,24554.791,,,
Volume calibration,html.Screen,1_1,2022-05-12T17:42:32.303Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22223.10900003576,,response,,,,,,,,,,,continue,click button,,,,,,,,,46779.69999998808,46777.90000003576,24538.125,24547,24554.791,46789.063,,,
Task instructions,html.Screen,1_2,2022-05-12T17:42:36.819Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506.436999999998,,response,,,,,,,,,,,continue,click button,,,,,,,,,51296.60000002384,51295.5,46772.397,46780.19999998808,46789.063,51306.302,,,
Sounds,html.Screen,1_3_0_0,2022-05-12T17:42:41.066Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.8299999999945,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,55543.30000001192,55539.466,51289.636,51296.60000002384,51306.302,55556.132,,,
Judgement,html.Screen,1_3_0_1,2022-05-12T17:42:41.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,772.1680000119231,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,56331,56328.30000001192,55539.466,55543.5,55556.132,56339.434,,,
Trial,flow.Sequence,1_3_0,2022-05-12T17:42:41.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5021.998000011918,,completion,,,,,,,,,2,,,,,,,,O,S,I,,56331.5,56328.30000001192,51289.636,51296.60000002384,51306.302,56339.434,,,
Sounds,html.Screen,1_3_1_0,2022-05-12T17:42:46.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,60574.80000001192,60572.598,56322.768,56331.69999998808,56339.434,60589.264,,,
Judgement,html.Screen,1_3_1_1,2022-05-12T17:42:46.620Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,505.836000023839,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,61097.60000002384,61095.10000002384,60572.598,60575.10000002384,60589.264,61106.454,,,
Trial,flow.Sequence,1_3_1,2022-05-12T17:42:46.621Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4755.666000023841,,completion,,,,,,,,,3,,,,,,,,O,I,S,,61098.40000003576,61095.10000002384,56322.768,56331.60000002384,56339.434,61106.454,,,
Sounds,html.Screen,1_3_2_0,2022-05-12T17:42:50.864Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,65341.69999998808,65339.618,61089.788,61098.60000002384,61106.454,65356.284,,,
Judgement,html.Screen,1_3_2_1,2022-05-12T17:42:51.420Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,539.0160000119213,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,65897.40000003576,65895.30000001192,65339.618,65341.90000003576,65356.284,65906.262,,,
Trial,flow.Sequence,1_3_2,2022-05-12T17:42:51.420Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788.846000011923,,completion,,,,,,,,,1,,,,,,,,S,I,O,,65897.80000001192,65895.30000001192,61089.788,61098.5,61106.454,65906.262,,,
Sounds,html.Screen,1_3_3_0,2022-05-12T17:42:55.663Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,70140.80000001192,70139.426,65889.596,65898,65906.262,70156.092,,,
Judgement,html.Screen,1_3_3_1,2022-05-12T17:42:56.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,422.70800001191674,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,70581.30000001192,70578.80000001192,70139.426,70141,70156.092,70589.408,,,
Trial,flow.Sequence,1_3_3,2022-05-12T17:42:56.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4672.5380000119185,,completion,,,,,,,,,2,,,,,,,,I,S,O,,70581.5,70578.80000001192,65889.596,65897.90000003576,65906.262,70589.408,,,
Sounds,html.Screen,1_3_4_0,2022-05-12T17:43:00.347Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,74824.80000001192,74822.572,70572.742,70581.69999998808,70589.408,74839.238,,,
Judgement,html.Screen,1_3_4_1,2022-05-12T17:43:00.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,539.7620000000024,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,75381.30000001192,75379,74822.572,74825,74839.238,75390.597,,,
Trial,flow.Sequence,1_3_4,2022-05-12T17:43:00.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789.592000000004,,completion,,,,,,,,,3,,,,,,,,I,O,S,,75381.5,75379,70572.742,70581.60000002384,70589.408,75390.597,,,
Sounds,html.Screen,1_3_5_0,2022-05-12T17:43:05.148Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,79626.10000002384,79623.761,75373.931,75381.69999998808,75390.597,79640.427,,,
Judgement,html.Screen,1_3_5_1,2022-05-12T17:43:05.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,605.3730000119249,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,80248.10000002384,80245.80000001192,79623.761,79626.30000001192,79640.427,80257.069,,,
Trial,flow.Sequence,1_3_5,2022-05-12T17:43:05.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4855.203000011927,,completion,,,,,,,,,1,,,,,,,,S,O,I,,80248.40000003576,80245.80000001192,75373.931,75381.5,75390.597,80257.069,,,
Task,flow.Loop,1_3,2022-05-12T17:43:05.775Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28939.498000011918,,completion,,,1,,,,,,,,,,,,,,,,,,80253.80000001192,80245.80000001192,51289.636,51296.60000002384,51306.302,80257.069,,,
Trap,html.Screen,1_4,2022-05-12T17:43:05.778Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,80256.5,80245.80000001192,,80256.40000003576,,80257.069,,,
Thanks,html.Screen,1_5,2022-05-12T17:43:07.354Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.130999988076,,response,,,,,,,,,,,continue,click button,,,,,,,,,81832.10000002384,81829.19999998808,80240.403,80256.60000002384,80257.069,84156.913,,,
Headphone screening,flow.Sequence,1,2022-05-12T17:43:07.354Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60407.61699998808,,completion,,,,,,,,,,,,,,,,,,,,,81832.40000003576,81829.19999998808,21404.917,21414.900000035763,21421.583,84156.913,,,
Instructions,html.Page,2_0,2022-05-12T17:43:24.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15112.38700001192,,form submission,,,,,,,,,,,,,,,,,,,,,99270,99269.30000001192,84140.247,84157.5,84156.913,99272.975,,,
Holding screen,html.Screen,2_1_0_0,2022-05-12T17:43:34.781Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10001.856999999989,,timeout,,,,,,,,,,,,,,,,,,,,,109260.5,109258.166,99256.309,99270.19999998808,99272.975,109274.832,,,
screen,html.Screen,2_1_0_1_0,2022-05-12T17:43:36.971Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,2169.867999988084,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,111451.30000001192,111444.69999998808,109258.166,109260.90000003576,109274.832,111458.078,,0,When
screen,html.Screen,2_1_0_1_1,2022-05-12T17:43:38.660Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1676.121999988085,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,113139.5,113134.19999998808,111441.412,111451.40000003576,111458.078,113141.344,,1,it
screen,html.Screen,2_1_0_1_2,2022-05-12T17:43:39.762Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1095.4560000119236,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,114242.40000003576,114236.80000001192,113124.678,113139.69999998808,113141.344,114257.966,,2,comes
