sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2022-05-02T11:41:05.557Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific3_music_g/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1212,""scroll_height"":663,""window_innerWidth"":1212,""window_innerHeight"":711,""devicePixelRatio"":2}",,,,,,,,,,,,,,,59d949cf8fd07a000184247e,,,,,,,,,,,,,,,9294.449999964236,,form submission,,,,,,,,,,,,,,,,,,,,,37490.799999952316,37490.09999996424,28178.995,28183,28195.65,37489.894,{},,
Introduction,html.Screen,1_0,2022-05-02T11:41:08.293Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2715.305999988079,,response,,,,,,,,,,,continue,click button,,,,,,,,,40226.69999998808,40205.19999998808,37473.239,37491.39999997616,37489.894,40237.969,,,
Volume calibration,html.Screen,1_1,2022-05-02T11:41:22.735Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14410.330999952319,,response,,,,,,,,,,,continue,click button,,,,,,,,,54669.299999952316,54648.299999952316,40221.314,40227,40237.969,54678.612,,,
Task instructions,html.Screen,1_2,2022-05-02T11:41:29.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6343.387999999999,,response,,,,,,,,,,,continue,click button,,,,,,,,,61035.19999998808,61022,54661.957,54669.5,54678.612,61040.822,,,
Sounds,html.Screen,1_3_0_0,2022-05-02T11:41:33.343Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247.400999999998,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,65278,65271.568,61024.167,61035.5,61040.822,65288.223,,,
Judgement,html.Screen,1_3_0_1,2022-05-02T11:41:34.157Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,784.5769999523181,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,66091.29999995232,66072.79999995232,65271.568,65278.299999952316,65288.223,66104.318,,,
Trial,flow.Sequence,1_3_0,2022-05-02T11:41:34.157Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5031.977999952316,,completion,,,,,,,,,3,,,,,,,,O,I,S,,66091.79999995232,66072.79999995232,61024.167,61035.5,61040.822,66104.318,,,
Sounds,html.Screen,1_3_1_0,2022-05-02T11:41:38.403Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247.024999999994,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,70337.89999997616,70334.688,66087.663,66092.19999998808,66104.318,70351.343,,,
Judgement,html.Screen,1_3_1_1,2022-05-02T11:41:38.986Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,557.6570000000065,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,70920.29999995232,70909,70334.688,70338.09999996424,70351.343,70934.268,,,
Trial,flow.Sequence,1_3_1,2022-05-02T11:41:38.986Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4804.682000000001,,completion,,,,,,,,,1,,,,,,,,S,O,I,,70920.69999998808,70909,66087.663,66091.89999997616,66104.318,70934.268,,,
