sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2022-04-25T11:53:11.698Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific3_music_a/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1680,""scroll_height"":891,""window_innerWidth"":1680,""window_innerHeight"":939,""devicePixelRatio"":1}",,,,,,,,,,,,,,,6037a63eb08c240350cfd0db,,,,,,,,,,,,,,,7521.284,,form submission,,,,,,,,,,,,,,,,,,,,,13739.399999976158,13739,6201.072,6214.399999976158,6217.716,13753.431,{},,
Introduction,html.Screen,1_0,2022-04-25T11:53:17.523Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5810.868999952316,,response,,,,,,,,,,,continue,click button,,,,,,,,,19565,19564.299999952316,13736.675,13739.799999952316,13753.431,19571.756,,,
Volume calibration,html.Screen,1_1,2022-04-25T11:54:08.084Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50552.14399997616,,response,,,,,,,,,,,continue,click button,,,,,,,,,70125.79999995232,70123.89999997616,19555.168,19565.100000023842,19571.756,70137.125,,,
Task instructions,html.Screen,1_2,2022-04-25T11:54:21.242Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13146.875,,response,,,,,,,,,,,continue,click button,,,,,,,,,83284.60000002384,83284,70120.622,70125.89999997616,70137.125,83291.16,,,
Sounds,html.Screen,1_3_0_0,2022-04-25T11:54:25.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.379000000001,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,87527.39999997616,87525.761,83274.274,83284.69999992847,83291.16,87542.539,,,
Judgement,html.Screen,1_3_0_1,2022-04-25T11:54:26.531Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,3,,1029.6609999284701,,response,,,,,,,,,3,,1,click #choice-1,,,,,O,I,S,,88573,88572.19999992847,87525.761,87527.60000002384,87542.539,88575.85,,,
Trial,flow.Sequence,1_3_0,2022-04-25T11:54:26.531Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5281.039999928471,,completion,,,,,,,,,3,,,,,,,,O,I,S,,88573.19999992847,88572.19999992847,83274.274,83284.69999992847,83291.16,88575.85,,,
Sounds,html.Screen,1_3_1_0,2022-04-25T11:54:30.769Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.3689999999915,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,92811.29999995232,92810.639,88559.489,88573.5,88575.85,92827.219,,,
Judgement,html.Screen,1_3_1_1,2022-04-25T11:54:36.843Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,6056.980999928477,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,98885.29999995232,98884.19999992847,92810.639,92811.39999997616,92827.219,98895.848,,,
Trial,flow.Sequence,1_3_1,2022-04-25T11:54:36.843Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10308.349999928469,,completion,,,,,,,,,1,,,,,,,,S,O,I,,98885.60000002384,98884.19999992847,88559.489,88573.29999995232,88575.85,98895.848,,,
Sounds,html.Screen,1_3_2_0,2022-04-25T11:54:41.089Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.127000000008,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,103131.19999992847,103130.415,98878.937,98885.79999995232,98895.848,103146.975,,,
Judgement,html.Screen,1_3_2_1,2022-04-25T11:54:42.011Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,905.2249999284686,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,104053,104052.19999992847,103130.415,103131.29999995232,103146.975,104063.856,,,
Trial,flow.Sequence,1_3_2,2022-04-25T11:54:42.011Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156.351999928476,,completion,,,,,,,,,2,,,,,,,,I,S,O,,104053.19999992847,104052.19999992847,98878.937,98885.69999992847,98895.848,104063.856,,,
Sounds,html.Screen,1_3_3_0,2022-04-25T11:54:46.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.479000000007,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,108299.79999995232,108298.634,104047.192,104053.39999997616,104063.856,108315.335,,,
Judgement,html.Screen,1_3_3_1,2022-04-25T11:54:46.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,624.864999928468,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,108940.79999995232,108940.19999992847,108298.634,108300,108315.335,108948.651,,,
Trial,flow.Sequence,1_3_3,2022-04-25T11:54:46.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4876.343999928475,,completion,,,,,,,,,3,,,,,,,,I,O,S,,108940.89999997616,108940.19999992847,104047.192,104053.29999995232,104063.856,108948.651,,,
Sounds,html.Screen,1_3_4_0,2022-04-25T11:54:51.142Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.376000000004,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,113184.19999992847,113183.505,108932.116,108941,108948.651,113200.027,,,
Judgement,html.Screen,1_3_4_1,2022-04-25T11:54:51.746Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,587.8729999761563,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,113788.5,113787.89999997616,113183.505,113184.29999995232,113200.027,113800.291,,,
Trial,flow.Sequence,1_3_4,2022-04-25T11:54:51.746Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839.24899997616,,completion,,,,,,,,,2,,,,,,,,O,S,I,,113788.69999992847,113787.89999997616,108932.116,108940.89999997616,108948.651,113800.291,,,
Sounds,html.Screen,1_3_5_0,2022-04-25T11:54:55.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.447,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,118036.79999995232,118034.737,113783.547,113788.69999992847,113800.291,118051.738,,,
Judgement,html.Screen,1_3_5_1,2022-04-25T11:54:56.819Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,808.3620000238443,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,118860.79999995232,118860.10000002384,118034.737,118036.79999995232,118051.738,118868.396,,,
Trial,flow.Sequence,1_3_5,2022-04-25T11:54:56.819Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5059.809000023844,,completion,,,,,,,,,1,,,,,,,,S,I,O,,118860.89999997616,118860.10000002384,113783.547,113788.69999992847,113800.291,118868.396,,,
Task,flow.Loop,1_3,2022-04-25T11:54:56.822Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35568.94000002384,,completion,,,0.8333333333333334,,,,,,,,,,,,,,,,,,118863.69999992847,118860.10000002384,83274.274,83284.69999992847,83291.16,118868.396,,,
Trap,html.Screen,1_4,2022-04-25T11:54:56.822Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,118864.29999995232,118860.10000002384,,118864.29999995232,,118868.396,,,
Thanks,html.Screen,1_5,2022-04-25T11:55:01.315Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4487.803999928481,,response,,,,,,,,,,,continue,click button,,,,,,,,,123356.69999992847,123356.19999992847,118851.633,118864.39999997616,118868.396,130788.538,,,
Headphone screening,flow.Sequence,1,2022-04-25T11:55:01.315Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109602.76899992848,,completion,,,,,,,,,,,,,,,,,,,,,123356.89999997616,123356.19999992847,13736.675,13739.699999928474,13753.431,130788.538,,,
Instructions,html.Page,2_0,2022-04-25T11:55:39.396Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30648.761999952316,,form submission,,,,,,,,,,,,,,,,,,,,,161437.60000002384,161437.29999995232,130772.164,130782.79999995232,130788.538,161447.903,,,
Holding screen,html.Screen,2_1_0_0,2022-04-25T11:55:49.393Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10002.90300000002,,timeout,,,,,,,,,,,,,,,,,,,,,171434.60000002384,171434.125,161431.349,161437.69999992847,161447.903,171450.806,,,
screen,html.Screen,2_1_0_1_0,2022-04-25T11:55:50.518Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1106.9939999523049,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,172559.39999997616,172557.79999995232,171434.125,171434.69999992847,171450.806,172567.955,,0,When
screen,html.Screen,2_1_0_1_1,2022-04-25T11:55:51.133Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,605.5450000000128,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,173174.10000002384,173173.5,172551.319,172559.5,172567.955,173184.68,,1,it
screen,html.Screen,2_1_0_1_2,2022-04-25T11:55:51.887Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,743.7199999761651,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,173928.89999997616,173928.39999997616,173168.161,173174.29999995232,173184.68,173934.927,,2,comes
screen,html.Screen,2_1_0_1_3,2022-04-25T11:55:52.495Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,601.4729999761621,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,174536.79999995232,174536.39999997616,173918.173,173928.89999997616,173934.927,174551.933,,3,to
screen,html.Screen,2_1_0_1_4,2022-04-25T11:55:53.016Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,504.76699992848444,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,175057.29999995232,175056.69999992847,174535.26,174536.79999995232,174551.933,175068.655,,4,having
screen,html.Screen,2_1_0_1_5,2022-04-25T11:55:53.639Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,611.6449999523174,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,175681,175680.29999995232,175052.053,175057.29999995232,175068.655,175685.491,,5,a
screen,html.Screen,2_1_0_1_6,2022-04-25T11:55:54.264Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,619.1090000238328,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,176305.19999992847,176304.60000002384,175668.912,175681,175685.491,176318.953,,6,lasting
screen,html.Screen,2_1_0_1_7,2022-04-25T11:55:54.923Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,644.9469999761495,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,176964.29999995232,176963.89999997616,176302.479,176305.29999995232,176318.953,176969.213,,7,and
screen,html.Screen,2_1_0_1_8,2022-04-25T11:55:55.567Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,638.4869999284856,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,177608.19999992847,177607.69999992847,176952.67,176964.5,176969.213,177619.523,,8,fulfilling
screen,html.Screen,2_1_0_1_9,2022-04-25T11:55:56.191Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,612.3769999761716,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,"---- -- ----- -- ------ - ------- --- ----------<br>relationship, ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----",178232.19999992847,178231.89999997616,177602.891,177608.39999997616,177619.523,178236.214,,9,"relationship,"
screen,html.Screen,2_1_0_1_10,2022-04-25T11:55:56.739Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,543.6859999761509,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- common ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,178780.29999995232,178779.89999997616,178219.51,178232.29999995232,178236.214,178786.351,,10,common
screen,html.Screen,2_1_0_1_11,2022-04-25T11:55:57.354Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,609.2490000238467,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ wisdom ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,179396.10000002384,179395.60000002384,178769.82,178780.5,178786.351,179403.214,,11,wisdom
screen,html.Screen,2_1_0_1_12,2022-04-25T11:55:57.930Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,568.2859999999928,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ says ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,179972,179971.5,179386.658,179396.19999992847,179403.214,179986.967,,12,says
screen,html.Screen,2_1_0_1_13,2022-04-25T11:55:58.414Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,468.43299997615395,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- that ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,180456.10000002384,180455.39999997616,179970.148,179972.10000002384,179986.967,180470.184,,13,that
