sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2022-05-02T12:40:53.656Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific3_music_g/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":800,""scroll_width"":1280,""scroll_height"":574,""window_innerWidth"":1280,""window_innerHeight"":622,""devicePixelRatio"":2}",,,,,,,,,,,,,,,5c28cac3867f660001ae9c4a,,,,,,,,,,,,,,,9500,,form submission,,,,,,,,,,,,,,,,,,,,,18601,18600,9070,9030,9100,18640,{},,
Introduction,html.Screen,1_0,2022-05-02T12:40:57.577Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4015,,response,,,,,,,,,,,continue,click button,,,,,,,,,22522.000000000004,22640,18625,18601,18640,22547,,,
Volume calibration,html.Screen,1_1,2022-05-02T12:41:08.192Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10728,,response,,,,,,,,,,,continue,click button,,,,,,,,,33137,33257,22529,22522.000000000004,22547,33164,,,
Task instructions,html.Screen,1_2,2022-05-02T12:41:14.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6794,,response,,,,,,,,,,,continue,click button,,,,,,,,,39821,39941,33147,33138,33164,39844,,,
Sounds,html.Screen,1_3_0_0,2022-05-02T12:41:19.138Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,44083,44081,39830,39822,39844,44097,,,
Judgement,html.Screen,1_3_0_1,2022-05-02T12:41:21.142Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,2127,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,46087,46208,44081,44084,44097,46110,,,
Trial,flow.Sequence,1_3_0,2022-05-02T12:41:21.143Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6364,,completion,,,,,,,,,1,,,,,,,,S,I,O,,46088,46208,39830,39822,39844,46110,,,
Sounds,html.Screen,1_3_1_0,2022-05-02T12:41:25.402Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,50348,50347,46097,46089,46110,50364,,,
Judgement,html.Screen,1_3_1_1,2022-05-02T12:41:26.089Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,811,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,51035.00000000001,51158,50347,50348,50364,51062,,,
Trial,flow.Sequence,1_3_1,2022-05-02T12:41:26.090Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5048,,completion,,,,,,,,,3,,,,,,,,O,I,S,,51036,51158,46097,46089,46110,51062,,,
