sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-23T14:46:48.594Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_f/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-gb"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":789,""window_innerWidth"":1440,""window_innerHeight"":837,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,30415,,response,,,,,,,,,,,continue,click button,,,,,,,,,73822,73781,43366,43352.00000000001,43439,73834,{},,
Volume calibration,html.Screen,0_1,2021-04-23T14:51:27.043Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278356,,response,,,,,,,,,,,continue,click button,,,,,,,,,352244,352182,73826,73822,73834,352270,,,
Task instructions,html.Screen,0_2,2021-04-23T14:51:43.446Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16332,,response,,,,,,,,,,,continue,click button,,,,,,,,,368646,368586,352254,352244,352270,368671,,,
Sounds,html.Screen,0_3_0_0,2021-04-23T14:51:47.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,372906,372904,368654,368647,368671,372922,,,
Judgement,html.Screen,0_3_0_1,2021-04-23T14:51:52.350Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,4587,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,377551,377491,372904,372906,372922,377571,,,
Trial,flow.Sequence,0_3_0,2021-04-23T14:51:52.351Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8820,,completion,,,,,,,,,2,,,,,,,,O,S,I,,377551,377491,368654,368647,368671,377571,,,
Sounds,html.Screen,0_3_1_0,2021-04-23T14:51:56.606Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,381806,381806,377555,377552,377571,381822,,,
Judgement,html.Screen,0_3_1_1,2021-04-23T14:52:00.267Z,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,3601,,response,,,,,,,,,1,,2,click #choice-2,,,,,S,O,I,,385467,385407,381806,381806,381822,385488,,,
Trial,flow.Sequence,0_3_1,2021-04-23T14:52:00.267Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7836,,completion,,,,,,,,,1,,,,,,,,S,O,I,,385467,385407,377555,377552,377571,385488,,,
Sounds,html.Screen,0_3_2_0,2021-04-23T14:52:04.522Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,389722,389722,385472,385468,385488,389739,,,
Judgement,html.Screen,0_3_2_1,2021-04-23T14:52:05.100Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,518,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,390300,390240,389722,389722,389739,390322,,,
Trial,flow.Sequence,0_3_2,2021-04-23T14:52:05.100Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4752,,completion,,,,,,,,,3,,,,,,,,I,O,S,,390300,390240,385472,385468,385488,390322,,,
Sounds,html.Screen,0_3_3_0,2021-04-23T14:52:09.356Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,394556,394555,390306,390301,390322,394573,,,
Judgement,html.Screen,0_3_3_1,2021-04-23T14:52:10.170Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,754,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,395369,395309,394555,394556,394573,395389,,,
Trial,flow.Sequence,0_3_3,2021-04-23T14:52:10.170Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4987,,completion,,,,,,,,,1,,,,,,,,S,I,O,,395370,395309,390306,390301,390322,395389,,,
Sounds,html.Screen,0_3_4_0,2021-04-23T14:52:14.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,399623,399622,395373,395370,395389,399640,,,
Judgement,html.Screen,0_3_4_1,2021-04-23T14:52:14.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,459,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,400142,400081,399622,399623,399640,400174,,,
Trial,flow.Sequence,0_3_4,2021-04-23T14:52:14.943Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692,,completion,,,,,,,,,3,,,,,,,,O,I,S,,400142,400081,395373,395370,395389,400174,,,
Sounds,html.Screen,0_3_5_0,2021-04-23T14:52:19.208Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,404407,404407,400156,400142,400174,404424,,,
Judgement,html.Screen,0_3_5_1,2021-04-23T14:52:19.803Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,535,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,405002,404942,404407,404408,404424,405024,,,
Trial,flow.Sequence,0_3_5,2021-04-23T14:52:19.803Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768,,completion,,,,,,,,,2,,,,,,,,I,S,O,,405003,404942,400156,400142,400174,405024,,,
Task,flow.Loop,0_3,2021-04-23T14:52:19.806Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36271,,completion,,,0.8333333333333334,,,,,,,,,,,,,,,,,,405006,404942,368654,368647,368671,405024,,,
