sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-14T20:28:13.079Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_a/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":687,""window_innerWidth"":1536,""window_innerHeight"":735,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5709.240999999149,,response,,,,,,,,,,,continue,click button,,,,,,,,,10568.524999998772,10567.429999999149,4837.24,4839.350000002014,4858.189,10572.33,{},,
Volume calibration,html.Screen,0_1,2021-04-14T20:28:44.677Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31591.774999999834,,response,,,,,,,,,,,continue,click button,,,,,,,,,42166.284999999334,42164.104999999836,10565.459,10568.69000000006,10572.33,42170.479,,,
Task instructions,html.Screen,0_2,2021-04-14T20:29:41.968Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57285.886000001825,,response,,,,,,,,,,,continue,click button,,,,,,,,,99457.04000000114,99456.36500000182,42163.539,42166.41000000163,42170.479,99457.918,,,
Sounds,html.Screen,0_3_0_0,2021-04-14T20:29:46.213Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.284,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,103701.86000000103,103700.274,99451.069,99457.20000000074,99457.918,103707.202,,,
Judgement,html.Screen,0_3_0_1,2021-04-14T20:29:53.694Z,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,7475.388000000341,,response,,,,,,,,,1,,2,click #choice-2,,,,,S,O,I,,111183.38500000027,111182.59000000035,103700.274,103701.9650000002,103707.202,111184.802,,,
Trial,flow.Sequence,0_3_0,2021-04-14T20:29:53.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11724.67200000034,,completion,,,,,,,,,1,,,,,,,,S,O,I,,111184.51999999888,111182.59000000035,99451.069,99457.1649999998,99457.918,111184.802,,,
Sounds,html.Screen,0_3_1_0,2021-04-14T20:29:57.938Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.1889999999985,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,115427.6949999985,115427.035,111177.937,111184.62999999974,111184.802,115433.991,,,
Judgement,html.Screen,0_3_1_1,2021-04-14T20:29:59.240Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1294.3490000014863,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,116729.01999999885,116728.34000000148,115427.035,115427.7949999996,115433.991,116732.312,,,
Trial,flow.Sequence,0_3_1,2021-04-14T20:29:59.240Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5543.538000001485,,completion,,,,,,,,,1,,,,,,,,S,I,O,,116729.1550000009,116728.34000000148,111177.937,111184.6000000005,111184.802,116732.312,,,
Sounds,html.Screen,0_3_2_0,2021-04-14T20:30:03.486Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.216,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,120975.17499999958,120974.674,116725.369,116729.25000000032,116732.312,120981.528,,,
