sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Judgement,html.Screen,0_3_2_1,2021-03-27T19:28:55.116Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,426.62600017516525,response,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,74741.16000020877,74740.33000017516,74296.989,74297.51500021666,74313.704,74747.049,,,
Trial,flow.Sequence,0_3_2,2021-03-27T19:28:55.116Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4676.90500017516,completion,,,,,,,,2,,,,,,,,O,S,I,,74741.27500015311,74740.33000017516,70046.758,70034.04000005685,70063.425,74747.049,,,
Sounds,html.Screen,0_3_3_0,2021-03-27T19:28:59.356Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.171000000002,timeout,,,,,,,,1,,,,,,,,S,I,O,,78981.67000012472,78980.638,74730.387,74741.35500006378,74747.049,78997.22,,,
Judgement,html.Screen,0_3_3_1,2021-03-27T19:28:59.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,397.05500008605304,response,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,79395.04000009038,79394.27500008605,78980.638,78981.83000017889,78997.22,79397.311,,,
Trial,flow.Sequence,0_3_3,2021-03-27T19:28:59.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4647.226000086055,completion,,,,,,,,1,,,,,,,,S,I,O,,79395.24000021629,79394.27500008605,74730.387,74741.32500006817,74747.049,79397.311,,,
Sounds,html.Screen,0_3_4_0,2021-03-27T19:29:04.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.279999999999,timeout,,,,,,,,2,,,,,,,,I,S,O,,83631.45500002429,83630.96,79380.628,79395.3750000801,79397.311,83647.591,,,
Judgement,html.Screen,0_3_4_1,2021-03-27T19:29:04.407Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,383.82400009223784,response,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,84032.06500015222,84031.41500009224,83630.96,83631.52500009164,83647.591,84047.539,,,
Trial,flow.Sequence,0_3_4,2021-03-27T19:29:04.407Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4634.104000092237,completion,,,,,,,,2,,,,,,,,I,S,O,,84032.17500005849,84031.41500009224,79380.628,79395.34000004642,79397.311,84047.539,,,
Sounds,html.Screen,0_3_5_0,2021-03-27T19:29:08.656Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.3110000000015,timeout,,,,,,,,3,,,,,,,,O,I,S,,88281.70500020497,88281.187,84030.974,84032.25000016391,84047.539,88297.85,,,
Judgement,html.Screen,0_3_5_1,2021-03-27T19:29:09.093Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,419.825000196317,response,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,88718.28000014648,88717.67500019632,88281.187,88281.77500003949,88297.85,88731.184,,,
Trial,flow.Sequence,0_3_5,2021-03-27T19:29:09.093Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4670.1360001963185,completion,,,,,,,,3,,,,,,,,O,I,S,,88718.38500001468,88717.67500019632,84030.974,84032.22500020638,84047.539,88731.184,,,
Task,flow.Loop,0_3,2021-03-27T19:29:09.095Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32088.465000196324,completion,,,1,,,,,,,,,,,,,,,,,88720.87000007741,88717.67500019632,56612.524,56621.12500006333,56629.21,88731.184,,,
Trap,html.Screen,0_4,2021-03-27T19:29:09.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,skipped,,,,,,,,,,,,,,,,,,,,88722.24500006996,88717.67500019632,,88722.10000013001,,88731.184,,,
Thanks,html.Screen,0_5,2021-03-27T19:29:13.353Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.076000072426,response,,,,,,,,,,continue,click button,,,,,,,,,92977.98000019975,92977.26000007242,88714.61,88722.30500006117,88731.184,99448.465,,,
Headphone screening,flow.Sequence,0,2021-03-27T19:29:13.353Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85651.19100007242,completion,,,,,,,,,,,,,,,,,,,,92978.4150000196,92977.26000007242,7309.261,7313.550000078976,7326.069,99448.465,,,
Instructions,html.Page,1_0,2021-03-27T19:29:49.630Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29807.03500020303,form submission,,,,,,,,,,,,,,,,,,,,129255.79000008292,129255.50000020303,99431.859,99452.72500021383,99448.465,129267.044,,,
Holding screen,html.Screen,1_1_0_0,2021-03-27T19:29:56.626Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000.527000000002,timeout,,,,,,,,,,,,,,,,,,,,136251.2900000438,136250.853,129250.386,129255.90500002727,129267.044,136267.571,,,
screen,html.Screen,1_1_0_1_0,2021-03-27T19:29:59.902Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,3258.4790002186783,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,139527.70000020973,139526.05000021867,136250.853,136251.39500014484,136267.571,139534.432,,0,When
screen,html.Screen,1_1_0_1_1,2021-03-27T19:30:00.871Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,961.3730001878284,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,140496.34000007063,140495.80500018783,139517.63,139527.79000019655,139534.432,140501.057,,1,it
screen,html.Screen,1_1_0_1_2,2021-03-27T19:30:01.526Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,650.4080001190596,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,141152.14000013657,141151.46500011906,140484.464,140496.44500017166,140501.057,141167.848,,2,comes
screen,html.Screen,1_1_0_1_3,2021-03-27T19:30:02.077Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,534.3420000982005,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,141702.6349999942,141702.1900000982,141151.205,141152.23000012338,141167.848,141717.926,,3,to
screen,html.Screen,1_1_0_1_4,2021-03-27T19:30:02.676Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,583.6440001269511,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,142302.01500002295,142301.57000012696,141701.217,141702.70500006154,141717.926,142317.977,,4,having
screen,html.Screen,1_1_0_1_5,2021-03-27T19:30:03.253Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,560.1880001183017,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,142878.69500019588,142878.16500011832,142301.296,142302.0850000903,142317.977,142884.575,,5,a
screen,html.Screen,1_1_0_1_6,2021-03-27T19:30:04.189Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,929.3150001067552,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,143814.35000011697,143813.89000010677,142867.921,142878.795000026,142884.575,143817.973,,6,lasting
screen,html.Screen,1_1_0_1_7,2021-03-27T19:30:04.773Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,579.9420000959653,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,144398.3700000681,144397.91500009596,143801.37,143814.43000002764,143817.973,144401.328,,7,and
screen,html.Screen,1_1_0_1_8,2021-03-27T19:30:05.461Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,684.9020000153396,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,145086.73500013538,145086.23000001535,144384.74,144398.44500017352,144401.328,145101.466,,8,fulfilling
screen,html.Screen,1_1_0_1_9,2021-03-27T19:30:06.141Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,664.6840000395023,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,"---- -- ----- -- ------ - ------- --- ----------<br>relationship, ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----",145766.6100000497,145766.1500000395,145084.769,145086.84000000358,145101.466,145768.065,,9,"relationship,"
screen,html.Screen,1_1_0_1_10,2021-03-27T19:30:06.797Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,654.09000003658,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- common ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,146422.65000008047,146422.15500003658,145751.437,145766.68000011705,145768.065,146434.878,,10,common
screen,html.Screen,1_1_0_1_11,2021-03-27T19:30:07.493Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,682.6620000065595,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ wisdom ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,147118.70500002988,147117.54000000656,146418.156,146422.71500010975,146434.878,147134.928,,11,wisdom
screen,html.Screen,1_1_0_1_12,2021-03-27T19:30:08.100Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,590.62700012821,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ says ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,147725.97500006668,147725.55500012822,147118.22,147118.83500008844,147134.928,147734.964,,12,says
screen,html.Screen,1_1_0_1_13,2021-03-27T19:30:09.173Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1063.1210001331347,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- that ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,148798.5550002195,148798.08500013314,147718.242,147726.04500013404,147734.964,148801.616,,13,that
screen,html.Screen,1_1_0_1_14,2021-03-27T19:30:09.780Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,603.9140001054911,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- feeling ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,149405.9900001157,149405.5300001055,148784.918,148798.6300000921,148801.616,149418.402,,14,feeling
screen,html.Screen,1_1_0_1_15,2021-03-27T19:30:10.389Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,595.5880001231562,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- close -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,150014.4900002051,150013.99000012316,149401.704,149406.06000018306,149418.402,150018.441,,15,close
screen,html.Screen,1_1_0_1_16,2021-03-27T19:30:10.796Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,402.97900002787355,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- to ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,150421.96000018157,150421.42000002787,150001.681,150014.55500000156,150018.441,150435.001,,16,to
screen,html.Screen,1_1_0_1_17,2021-03-27T19:30:11.325Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,515.5290000310051,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- your<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,150950.92000020668,150950.530000031,150418.429,150422.0300000161,150435.001,150969.301,,17,your
screen,html.Screen,1_1_0_1_18,2021-03-27T19:30:11.886Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,541.6240000677935,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>romantic ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,151511.54500013217,151510.9250000678,150935.124,150950.99500007927,150969.301,151518.546,,18,romantic
screen,html.Screen,1_1_0_1_19,2021-03-27T19:30:12.404Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,510.8840001114586,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- partner -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,152029.95000011288,152029.43000011146,151501.771,151511.76000013947,151518.546,152035.244,,19,partner
screen,html.Screen,1_1_0_1_20,2021-03-27T19:30:12.868Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,458.61600004596403,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- is ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,152494.1500001587,152493.86000004597,152018.523,152030.01500014216,152035.244,152501.937,,20,is
screen,html.Screen,1_1_0_1_21,2021-03-27T19:30:13.724Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,847.5330000155664,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- paramount. --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,153349.97000009753,153349.47000001557,152485.214,152494.2250000313,152501.937,153351.884,,21,paramount.
screen,html.Screen,1_1_0_1_22,2021-03-27T19:30:14.300Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,573.7060001153441,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- But - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,153926.0600002017,153925.59000011533,153335.269,153350.04500020295,153351.884,153935.384,,22,But
screen,html.Screen,1_1_0_1_23,2021-03-27T19:30:14.773Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,462.7860001750232,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- a --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,154398.67000002414,154398.170000175,153918.586,153926.1300000362,153935.384,154402.058,,23,a
screen,html.Screen,1_1_0_1_24,2021-03-27T19:30:15.173Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,396.0370002092968,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - new ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,154798.48500015214,154798.0950002093,154385.289,154398.7400000915,154402.058,154802.07,,24,new
screen,html.Screen,1_1_0_1_25,2021-03-27T19:30:15.716Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,539.5250001217355,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- study ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,155341.95000003092,155341.59500012174,154785.438,154798.56000002474,154802.07,155351.953,,25,study
screen,html.Screen,1_1_0_1_26,2021-03-27T19:30:16.341Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,614.8020001758996,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- finds ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,155967.1700000763,155966.7550001759,155335.354,155342.0350002125,155351.953,155968.731,,26,finds
screen,html.Screen,1_1_0_1_27,2021-03-27T19:30:16.812Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,468.9590000497701,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- that<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,156438.13000014052,156437.69000004977,155952.117,155967.24000014365,155968.731,156452.105,,27,that
screen,html.Screen,1_1_0_1_28,2021-03-27T19:30:17.468Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,641.3800000776246,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>it's --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,157094.01000011712,157093.48500007764,156435.468,156438.20000020787,156452.105,157102.175,,28,it's
screen,html.Screen,1_1_0_1_29,2021-03-27T19:30:17.908Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,431.6250000920263,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- not --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,157534.18000019155,157533.80000009201,157085.507,157094.08499998972,157102.175,157552.705,,29,not
screen,html.Screen,1_1_0_1_30,2021-03-27T19:30:18.717Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,789.5650001392642,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- how ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,158342.82000013627,158342.27000013925,157518.886,157534.25500006415,157552.705,158352.263,,30,how
