sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-26T11:24:18.057Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_b/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1600,""screen_height"":900,""scroll_width"":1600,""scroll_height"":709,""window_innerWidth"":1600,""window_innerHeight"":757,""devicePixelRatio"":1}",,,,,,,,,,,,,,,5bdb1006c20a47000173a68a,,,,,,,,,,,,,,,44324.49300004269,,form submission,,,,,,,,,,,,,,,,,,,,,63453.74999998603,63450.71500004269,18792.882,18802.945000003092,19126.222,63635.298,{},,
Introduction,html.Screen,1_0,2021-04-26T11:24:27.739Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9489.486999992696,,response,,,,,,,,,,,continue,click button,,,,,,,,,73135.75000001583,73124.7849999927,63418.627,63454.92499996908,63635.298,73213.909,,,
Volume calibration,html.Screen,1_1,2021-04-26T11:25:34.793Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66958.89099994207,,response,,,,,,,,,,,continue,click button,,,,,,,,,140188.744999934,140172.79999994207,73113.907,73137.42000004277,73213.909,140219.691,,,
Task instructions,html.Screen,1_2,2021-04-26T11:26:04.075Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29248.93399997952,,response,,,,,,,,,,,continue,click button,,,,,,,,,169470.95500002615,169468.6249999795,140169.69,140189.23999997787,140219.691,169495.293,,,
Sounds,html.Screen,1_3_0_0,2021-04-26T11:26:08.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4269.954999999987,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,173748.00000002142,173731.914,169461.959,169471.92000003997,169495.293,173765.248,,,
Judgement,html.Screen,1_3_0_1,2021-04-26T11:26:09.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1391.2869999582472,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,175159.03500001878,175156.53499995824,173731.914,173748.58000001404,173765.248,175179.542,,,
Trial,flow.Sequence,1_3_0,2021-04-26T11:26:09.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5661.241999958234,,completion,,,,,,,,,3,,,,,,,,O,I,S,,175160.27999995276,175156.53499995824,169461.959,169471.669999999,169495.293,175179.542,,,
Sounds,html.Screen,1_3_1_0,2021-04-26T11:26:14.022Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.744000000006,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,179418.19500003476,179414.619,175146.208,175160.9349999344,175179.542,179431.286,,,
Judgement,html.Screen,1_3_1_1,2021-04-26T11:26:15.427Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1389.6489999670011,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,180823.27499997336,180820.934999967,179414.619,179418.6950000003,179431.286,180829.729,,,
Trial,flow.Sequence,1_3_1,2021-04-26T11:26:15.428Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5641.392999967007,,completion,,,,,,,,,1,,,,,,,,S,I,O,,180824.06499993522,180820.934999967,175146.208,175160.72499996517,175179.542,180829.729,,,
Sounds,html.Screen,1_3_2_0,2021-04-26T11:26:19.673Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252.073000000004,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,185069.27999993786,185065.135,180813.062,180824.6499999659,180829.729,185081.802,,,
