sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-20T15:06:35.587Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_e/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128 Safari/537.36 Edg/89.0.774.77"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":720,""scroll_width"":1280,""scroll_height"":562,""window_innerWidth"":1280,""window_innerHeight"":610,""devicePixelRatio"":1.5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,101096.57000000332,,response,,,,,,,,,,,continue,click button,,,,,,,,,108555.83499999193,108553.44000000332,7390.211,7403.999999994994,7456.87,108568.722,{},,
Volume calibration,html.Screen,0_1,2021-04-20T15:08:11.161Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95556.65300000327,,response,,,,,,,,,,,continue,click button,,,,,,,,,204129.694999996,204125.37500000326,108552.554,108556.29999999655,108568.722,204130.916,,,
Task instructions,html.Screen,0_2,2021-04-20T15:08:16.376Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0439999983355,,response,,,,,,,,,,,continue,click button,,,,,,,,,209345.26000000187,209343.95999999833,204114.776,204129.9399999989,204130.916,209347.323,,,
Sounds,html.Screen,0_3_0_0,2021-04-20T15:08:20.615Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.801999999996,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,213584.35999999347,213580.558,209330.918,209345.68499999295,209347.323,213597.125,,,
Judgement,html.Screen,0_3_0_1,2021-04-20T15:08:23.452Z,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2,,2822.854999991483,,response,,,,,,,,,2,,1,click #choice-1,,,,,O,S,I,,216421.13000000245,216419.97999999148,213580.558,213584.78999999352,213597.125,216430.32,,,
Trial,flow.Sequence,0_3_0,2021-04-20T15:08:23.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7072.656999991479,,completion,,,,,,,,,2,,,,,,,,O,S,I,,216423.55999999563,216419.97999999148,209330.918,209345.58500000276,209347.323,216430.32,,,
Sounds,html.Screen,0_3_1_0,2021-04-20T15:08:27.696Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.77899999998,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,220665.35999999905,220663.567,216413.64,216423.80000000412,216430.32,220680.099,,,
Judgement,html.Screen,0_3_1_1,2021-04-20T15:08:28.371Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,658.875999991491,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,221340.30500000517,221338.97499999148,220663.567,220665.64500000095,220680.099,221346.916,,,
Trial,flow.Sequence,0_3_1,2021-04-20T15:08:28.371Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4908.654999991471,,completion,,,,,,,,,3,,,,,,,,I,O,S,,221340.46999999555,221338.97499999148,216413.64,216423.73500000394,216430.32,221346.916,,,
Sounds,html.Screen,0_3_2_0,2021-04-20T15:08:32.612Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.92300000001,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,225581.39500000107,225580.257,221330.421,221340.5849999981,221346.916,225596.839,,,
