sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Trial,flow.Sequence,0_3_2,2021-03-29T09:16:29.843Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5732.965000081516,completion,,,,,,,,3,,,,,,,,O,I,S,,80523.2950001955,80520.89500008151,74771.267,74773.73500005342,74787.93,80537.924,,,
Sounds,html.Screen,0_3_3_0,2021-03-29T09:16:34.093Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.444000000003,timeout,,,,,,,,1,,,,,,,,S,O,I,,84772.84500002861,84771.333,80521.255,80523.49000005051,80537.924,84788.368,,,
Judgement,html.Screen,0_3_3_1,2021-03-29T09:16:35.143Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1032.3220001969166,response,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,85823.38000019081,85820.69000019692,84771.333,84773.06500007398,84788.368,85837.915,,,
Trial,flow.Sequence,0_3_3,2021-03-29T09:16:35.143Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5282.76600019692,completion,,,,,,,,1,,,,,,,,S,O,I,,85823.65500018932,85820.69000019692,80521.255,80523.42500002123,80537.924,85837.915,,,
Sounds,html.Screen,0_3_4_0,2021-03-29T09:16:39.393Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.010000000009,timeout,,,,,,,,3,,,,,,,,I,O,S,,90073.57500004582,90071.938,85821.278,85823.83500016294,85837.915,90087.925,,,
Judgement,html.Screen,0_3_4_1,2021-03-29T09:16:40.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,960.9700000144512,response,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,91050.49000005238,91048.89500001445,90071.938,90073.74500017613,90087.925,91054.821,,,
Trial,flow.Sequence,0_3_4,2021-03-29T09:16:40.371Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210.9800000144605,completion,,,,,,,,3,,,,,,,,I,O,S,,91050.79000000842,91048.89500001445,85821.278,85823.78000020981,85837.915,91054.821,,,
Sounds,html.Screen,0_3_5_0,2021-03-29T09:16:44.611Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.858000000007,timeout,,,,,,,,2,,,,,,,,I,S,O,,95290.73500004597,95287.948,91037.899,91050.99000013433,91054.821,95304.679,,,
Judgement,html.Screen,0_3_5_1,2021-03-29T09:16:45.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,946.2760000540875,response,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,96252.35000019893,96250.95500005409,95287.948,95290.9150000196,95304.679,96254.942,,,
Trial,flow.Sequence,0_3_5,2021-03-29T09:16:45.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.134000054095,completion,,,,,,,,2,,,,,,,,I,S,O,,96252.62000015937,96250.95500005409,91037.899,91050.9350001812,91054.821,96254.942,,,
Task,flow.Loop,0_3,2021-03-29T09:16:45.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34096.26700005409,completion,,,1,,,,,,,,,,,,,,,,,96259.17500001378,96250.95500005409,62138.346,62141.800000099465,62154.688,96254.942,,,
Trap,html.Screen,0_4,2021-03-29T09:16:45.581Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,skipped,,,,,,,,,,,,,,,,,,,,96261.04500005022,96250.95500005409,,96260.84000011906,,96254.942,,,
Thanks,html.Screen,0_5,2021-03-29T09:16:49.138Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561.5929999908403,response,,,,,,,,,,continue,click button,,,,,,,,,99817.95000005513,99816.53499999084,96238.133,96261.36000012048,96254.942,102338.062,,,
Headphone screening,flow.Sequence,0,2021-03-29T09:16:49.138Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81461.86299999084,completion,,,,,,,,,,,,,,,,,,,,99818.22000001557,99816.53499999084,18205.591,18326.225000200793,18354.672,102338.062,,,
Instructions,html.Page,1_0,2021-03-29T09:17:09.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17447.693000077183,form submission,,,,,,,,,,,,,,,,,,,,119786.12000006251,119785.75500007719,102237.91,102279.42000003532,102338.062,119788.283,,,
Holding screen,html.Screen,1_1_0_0,2021-03-29T09:17:16.095Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7016.434999999998,timeout,,,,,,,,,,,,,,,,,,,,126772.220000159,126771.223,119771.205,119786.41500021331,119788.283,126804.718,,,
screen,html.Screen,1_1_0_1_0,2021-03-29T09:17:17.811Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1679.3720001581823,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,128488.82000008598,128484.09000015818,126771.223,126772.50000019558,126804.718,128487.863,,0,When
screen,html.Screen,1_1_0_1_1,2021-03-29T09:17:18.342Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,530.8120001739735,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,129019.81000020169,129018.67500017397,128471.116,128489.06000005081,128487.863,129046.699,,1,it
screen,html.Screen,1_1_0_1_2,2021-03-29T09:17:18.815Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,443.64600005655666,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,129492.12500010617,129490.34500005655,129004.682,129020.02500020899,129046.699,129504.656,,2,comes
screen,html.Screen,1_1_0_1_3,2021-03-29T09:17:19.260Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,431.53900007480115,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,129937.35500006005,129936.1950000748,129488.157,129492.33000003733,129504.656,129954.509,,3,to
screen,html.Screen,1_1_0_1_4,2021-03-29T09:17:19.728Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,450.3810001216625,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,130405.90500016697,130404.89000012167,129938.186,129939.11500019021,129954.509,130421.203,,4,having
screen,html.Screen,1_1_0_1_5,2021-03-29T09:17:20.142Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,396.99200005804596,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,130819.8450000491,130818.19500005804,130404.57,130406.08500014059,130421.203,130837.868,,5,a
screen,html.Screen,1_1_0_1_6,2021-03-29T09:17:20.628Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,466.142000079868,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,131305.93000003137,131304.01000007987,130821.226,130820.0300000608,130837.868,131321.206,,6,lasting
screen,html.Screen,1_1_0_1_7,2021-03-29T09:17:21.016Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,367.5840000438038,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,131693.339999998,131688.7900000438,131304.86,131306.10500019975,131321.206,131705.364,,7,and
screen,html.Screen,1_1_0_1_8,2021-03-29T09:17:21.430Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,400.9710001350031,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,132107.7500001993,132106.335000135,131687.833,131693.51500016637,131705.364,132121.66,,8,fulfilling
screen,html.Screen,1_1_0_1_9,2021-03-29T09:17:22.044Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,598.5650000555033,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,"---- -- ----- -- ------ - ------- --- ----------<br>relationship, ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----",132721.9800001476,132720.2250000555,132104.548,132107.92500013486,132121.66,132737.838,,9,"relationship,"
screen,html.Screen,1_1_0_1_10,2021-03-29T09:17:22.534Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,472.4620001516305,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- common ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,133211.9450001046,133210.30000015162,132721.516,132722.21000003628,132737.838,133221.235,,10,common
screen,html.Screen,1_1_0_1_11,2021-03-29T09:17:22.975Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,430.39000017323997,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ wisdom ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,133652.67000021413,133651.62500017323,133204.855,133212.12000004016,133221.235,133654.519,,11,wisdom
screen,html.Screen,1_1_0_1_12,2021-03-29T09:17:23.412Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,433.6810001147387,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ says ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,134090.02000000328,134088.20000011474,133638.331,133652.854999993,133654.519,134104.806,,12,says
screen,html.Screen,1_1_0_1_13,2021-03-29T09:17:23.910Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,481.6890001705324,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- that ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,134587.7900000196,134586.49500017054,134088.222,134090.23500001058,134104.806,134604.525,,13,that
screen,html.Screen,1_1_0_1_14,2021-03-29T09:17:24.352Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,423.235000200948,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- feeling ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,135029.2700000573,135027.76000020094,134587.853,134588.0850001704,134604.525,135037.83,,14,feeling
screen,html.Screen,1_1_0_1_15,2021-03-29T09:17:25.214Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,852.085000181658,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- close -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,135891.31500013173,135889.91500018165,135021.73,135029.4700001832,135037.83,135904.515,,15,close
screen,html.Screen,1_1_0_1_16,2021-03-29T09:17:25.982Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,753.2350000130245,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- to ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,136659.22000003047,136657.75000001304,135887.882,135891.50000014342,135904.515,136671.519,,16,to
screen,html.Screen,1_1_0_1_17,2021-03-29T09:17:26.476Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,480.72600000476814,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- your<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,137153.6850000266,137152.24500000477,136654.833,136659.42500019446,136671.519,137187.898,,17,your
screen,html.Screen,1_1_0_1_18,2021-03-29T09:17:26.926Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,414.09200011199573,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>romantic ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,137603.340000147,137601.99000011198,137178.02,137153.87500007637,137187.898,137621.804,,18,romantic
screen,html.Screen,1_1_0_1_19,2021-03-29T09:17:27.329Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,382.9260001606308,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- partner -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,138006.43500010483,138004.73000016063,137588.184,137603.54000004008,137621.804,138021.161,,19,partner
screen,html.Screen,1_1_0_1_20,2021-03-29T09:17:27.762Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,416.404000029288,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- is ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,138439.61000000127,138437.56500002928,138004.552,138006.61500007845,138021.161,138454.495,,20,is
screen,html.Screen,1_1_0_1_21,2021-03-29T09:17:28.250Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,472.4200001928257,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- paramount. --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,138927.98500019126,138926.91500019282,138437.814,138439.79000020772,138454.495,138938.019,,21,paramount.
screen,html.Screen,1_1_0_1_22,2021-03-29T09:17:28.767Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,504.2710001518426,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- But - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,139444.65499999933,139442.29000015184,138921.184,138928.16500016488,138938.019,139454.783,,22,But
screen,html.Screen,1_1_0_1_23,2021-03-29T09:17:29.212Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,431.0770000385237,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- a --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,139889.26500012167,139885.86000003852,139438.172,139444.8750000447,139454.783,139904.518,,23,a
screen,html.Screen,1_1_0_1_24,2021-03-29T09:17:29.623Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,394.87700009639957,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - new ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,140300.625000149,140299.3950000964,139888.223,139889.43500001915,139904.518,140304.638,,24,new
screen,html.Screen,1_1_0_1_25,2021-03-29T09:17:30.064Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,435.7120000946161,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- study ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,140741.61000014283,140740.35000009462,140288.188,140300.80000008456,140304.638,140754.488,,25,study
screen,html.Screen,1_1_0_1_26,2021-03-29T09:17:30.419Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,340.6369999925373,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- finds ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,141096.37500019744,141095.12499999255,140738.192,140741.78500007838,140754.488,141104.513,,26,finds
screen,html.Screen,1_1_0_1_27,2021-03-29T09:17:30.824Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,396.0720000306901,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- that<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,141501.8450000789,141500.5850000307,141087.866,141096.550000133,141104.513,141504.556,,27,that
screen,html.Screen,1_1_0_1_28,2021-03-29T09:17:31.315Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,486.13400012240163,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>it's --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,141992.73000005633,141990.6900001224,141488.166,141502.02000001445,141504.556,142004.513,,28,it's
screen,html.Screen,1_1_0_1_29,2021-03-29T09:17:31.772Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,442.8870001791802,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- not --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,142449.9150000047,142447.4000001792,141988.337,141992.91000002995,142004.513,142455.123,,29,not
screen,html.Screen,1_1_0_1_30,2021-03-29T09:17:32.245Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,465.6570000440406,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- how ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,142922.71000007167,142920.78000004403,142438.169,142450.1450001262,142455.123,142937.908,,30,how
