sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-30T16:04:17.766Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_c/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":885,""window_innerWidth"":1920,""window_innerHeight"":933,""devicePixelRatio"":1}",,,,,,,,,,,,,,,5f6f31f7a28898067fb4c50f,,,,,,,,,,,,,,,6647.74,,form submission,,,,,,,,,,,,,,,,,,,,,16524,16523,9871.08,9871,9875.26,16529.22,{},,
Introduction,html.Screen,1_0,2021-04-30T16:04:21.430Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3645.779999999999,,response,,,,,,,,,,,continue,click button,,,,,,,,,20186,20175,16525.04,16525,16529.22,20193.72,,,
Volume calibration,html.Screen,1_1,2021-04-30T16:04:23.928Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.279999999999,,response,,,,,,,,,,,continue,click button,,,,,,,,,22686,22675,20189.54,20186,20193.72,22689.72,,,
Task instructions,html.Screen,1_2,2021-04-30T16:04:25.538Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.2799999999988,,response,,,,,,,,,,,continue,click button,,,,,,,,,24295,24284,22685.54,22686,22689.72,24299.68,,,
Sounds,html.Screen,1_3_0_0,2021-04-30T16:04:29.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.139999999999,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,28547,28545.64,24295.5,24296,24299.68,28549.82,,,
Judgement,html.Screen,1_3_0_1,2021-04-30T16:04:32.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,2781.1800000000003,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,31337,31331,28545.64,28547,28549.82,31344.32,,,
Trial,flow.Sequence,1_3_0,2021-04-30T16:04:32.580Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7031.32,,completion,,,,,,,,,3,,,,,,,,O,I,S,,31337,31331,24295.5,24296,24299.68,31344.32,,,
Sounds,html.Screen,1_3_1_0,2021-04-30T16:04:36.834Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.220000000001,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,35591,35590.38,31340.14,31338,31344.32,35594.54,,,
Judgement,html.Screen,1_3_1_1,2021-04-30T16:04:37.224Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,376.4599999999991,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,35981,35971,35590.38,35591,35594.54,35986.6,,,
Trial,flow.Sequence,1_3_1,2021-04-30T16:04:37.224Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4626.68,,completion,,,,,,,,,2,,,,,,,,I,S,O,,35982,35971,31340.14,31337,31344.32,35986.6,,,
