sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-26T14:23:25.720Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_c/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":835,""scroll_height"":614,""window_innerWidth"":835,""window_innerHeight"":662,""devicePixelRatio"":2}",,,,,,,,,,,,,,,5e9375259c9687000b26ec11,,,,,,,,,,,,,,,5032.508999976297,,form submission,,,,,,,,,,,,,,,,,,,,,30622.594999993453,30622.049999976298,25356.217,25556.870000000345,25589.541,30650.616,{},,
Introduction,html.Screen,1_0,2021-04-26T14:23:32.906Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7151.9089999773205,,response,,,,,,,,,,,continue,click button,,,,,,,,,37808.26999997953,37802.52499997732,30633.95,30622.969999996712,30650.616,37833.662,,,
Volume calibration,html.Screen,1_1,2021-04-26T14:23:57.091Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24152.89299998131,,response,,,,,,,,,,,continue,click button,,,,,,,,,61993.11499999021,61986.55499998131,37816.996,37808.78500000108,37833.662,62011.691,,,
Task instructions,html.Screen,1_2,2021-04-26T14:24:20.915Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23801.41899998823,,response,,,,,,,,,,,continue,click button,,,,,,,,,85816.50499999523,85813.10999998823,61995.025,61993.27999999514,62011.691,85839.112,,,
Sounds,html.Screen,1_3_0_0,2021-04-26T14:24:25.176Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,90077.00999997905,90072.276,85822.446,85816.91500000306,85839.112,90088.942,,,
Judgement,html.Screen,1_3_0_1,2021-04-26T14:24:26.895Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1703.977999978044,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,91795.61999998987,91792.91999997804,90072.276,90077.27499998873,90088.942,91822.206,,,
Trial,flow.Sequence,1_3_0,2021-04-26T14:24:26.895Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953.807999978046,,completion,,,,,,,,,3,,,,,,,,O,I,S,,91796.03499997756,91792.91999997804,85822.446,85816.83999998495,85839.112,91822.206,,,
Sounds,html.Screen,1_3_1_0,2021-04-26T14:24:31.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.829999999987,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,96057.37999998382,96055.37,91805.54,91796.21999998926,91822.206,96072.036,,,
Judgement,html.Screen,1_3_1_1,2021-04-26T14:24:31.691Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,516.258999994112,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,96591.53999999398,96588.2949999941,96055.37,96057.59499999112,96072.036,96616.506,,,
Trial,flow.Sequence,1_3_1,2021-04-26T14:24:31.691Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4766.088999994099,,completion,,,,,,,,,2,,,,,,,,O,S,I,,96591.91999997711,96588.2949999941,91805.54,91796.15999999805,91822.206,96616.506,,,
Sounds,html.Screen,1_3_2_0,2021-04-26T14:24:35.951Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,100852.23999997834,100849.67,96599.84,96592.16000000015,96616.506,100866.336,,,
Judgement,html.Screen,1_3_2_1,2021-04-26T14:24:36.474Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,505.04399999686575,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,101374.7549999971,101371.37999999686,100849.67,100852.38999998546,100866.336,101399.648,,,
Trial,flow.Sequence,1_3_2,2021-04-26T14:24:36.474Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4754.8739999968675,,completion,,,,,,,,,2,,,,,,,,I,S,O,,101375.08999998681,101371.37999999686,96599.84,96592.0749999932,96616.506,101399.648,,,
Sounds,html.Screen,1_3_3_0,2021-04-26T14:24:40.735Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,105635.37499998347,105632.812,101382.982,101375.32999998075,101399.648,105649.478,,,
Judgement,html.Screen,1_3_3_1,2021-04-26T14:24:41.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,896.5519999976968,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,106549.19999997946,106546.0299999977,105632.812,105635.57499999297,105649.478,106566.108,,,
Trial,flow.Sequence,1_3_3,2021-04-26T14:24:41.649Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5146.381999997699,,completion,,,,,,,,,3,,,,,,,,I,O,S,,106549.54999999609,106546.0299999977,101382.982,101375.23499998497,101399.648,106566.108,,,
Sounds,html.Screen,1_3_4_0,2021-04-26T14:24:45.901Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,110801.49499999243,110799.272,106549.442,106549.85999999917,106566.108,110815.938,,,
Judgement,html.Screen,1_3_4_1,2021-04-26T14:24:46.537Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,618.6019999874698,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,111438.06499999482,111434.53999998746,110799.272,110801.68999999296,110815.938,111465.424,,,
Trial,flow.Sequence,1_3_4,2021-04-26T14:24:46.538Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4868.4319999874715,,completion,,,,,,,,,1,,,,,,,,S,I,O,,111438.37999997777,111434.53999998746,106549.442,106549.79999997886,106566.108,111465.424,,,
Sounds,html.Screen,1_3_5_0,2021-04-26T14:24:50.801Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,115701.16499997675,115698.588,111448.758,111438.57999998727,111465.424,115715.254,,,
Judgement,html.Screen,1_3_5_1,2021-04-26T14:24:51.385Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,566.9759999825183,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,116285.78499998548,116282.22999998252,115698.588,115701.96999999462,115715.254,116315.23,,,
Trial,flow.Sequence,1_3_5,2021-04-26T14:24:51.386Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4816.80599998252,,completion,,,,,,,,,1,,,,,,,,S,O,I,,116286.0899999796,116282.22999998252,111448.758,111438.5299999849,111465.424,116315.23,,,
Task,flow.Loop,1_3,2021-04-26T14:24:51.396Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443.117999982525,,completion,,,1,,,,,,,,,,,,,,,,,,116296.0749999911,116282.22999998252,85822.446,85816.73500000034,85839.112,116315.23,,,
Trap,html.Screen,1_4,2021-04-26T14:24:51.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,116297.55499999737,116282.22999998252,,116297.39999998128,,116315.23,,,
Thanks,html.Screen,1_5,2021-04-26T14:24:55.850Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4432.045000001541,,response,,,,,,,,,,,continue,click button,,,,,,,,,120750.3999999899,120747.27500000154,116298.564,116297.67499997979,116315.23,137694.657,,,
