sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-24T18:51:33.338Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_e/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1366,""screen_height"":768,""scroll_width"":1366,""scroll_height"":609,""window_innerWidth"":1366,""window_innerHeight"":657,""devicePixelRatio"":1}",,,,,,,,,,,,,,,60153f6faf1cb75da820c070,,,,,,,,,,,,,,,14324.413999998527,,form submission,,,,,,,,,,,,,,,,,,,,,30923.065000009956,30918.04499999853,16460.097,16464.57000001101,16593.631,30976.311,{},,
Introduction,html.Screen,1_0,2021-04-24T18:51:37.987Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586.829000012935,,response,,,,,,,,,,,continue,click button,,,,,,,,,35571.36000000173,35563.140000012936,30893.155,30925.96500000218,30976.311,35609.416,,,
Volume calibration,html.Screen,1_1,2021-04-24T18:52:05.904Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27863.82400002118,,response,,,,,,,,,,,continue,click button,,,,,,,,,63486.785000015516,63473.24000002118,35559.419,35572.01500001247,35609.416,63508.129,,,
Task instructions,html.Screen,1_2,2021-04-24T18:52:13.362Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7434.3910000114265,,response,,,,,,,,,,,continue,click button,,,,,,,,,70944.87000000663,70942.52000001143,63491.443,63487.48000001069,63508.129,70957.78,,,
Sounds,html.Screen,1_3_0_0,2021-04-24T18:52:17.620Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.803,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,75203.34999999614,75191.052,70941.228,70945.84000000032,70957.78,75207.583,,,
Judgement,html.Screen,1_3_0_1,2021-04-24T18:52:20.121Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,2493.7219999950466,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,77704.05000000028,77701.30499999505,75191.052,75203.9550000045,75207.583,77724.093,,,
Trial,flow.Sequence,1_3_0,2021-04-24T18:52:20.128Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6743.5249999950465,,completion,,,,,,,,,2,,,,,,,,O,S,I,,77711.49000001606,77701.30499999505,70941.228,70945.60999999521,70957.78,77724.093,,,
Sounds,html.Screen,1_3_1_0,2021-04-24T18:52:24.376Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.817999999999,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,81958.91000001575,81957.398,77690.796,77712.19500000007,77724.093,81973.911,,,
Judgement,html.Screen,1_3_1_1,2021-04-24T18:52:29.971Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,3,,5578.164000014163,,response,,,,,,,,,3,,1,click #choice-1,,,,,O,I,S,,87554.57000000752,87552.07500001416,81957.398,81959.4250000082,81973.911,87556.944,,,
Trial,flow.Sequence,1_3_1,2021-04-24T18:52:29.972Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9827.982000014163,,completion,,,,,,,,,3,,,,,,,,O,I,S,,87555.43000000762,87552.07500001416,77690.796,77711.99500001967,77724.093,87556.944,,,
Sounds,html.Screen,1_3_2_0,2021-04-24T18:52:34.209Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.826000000001,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,91791.81500000414,91790.265,87540.56,87556.02499999804,87556.944,91806.77,,,
Judgement,html.Screen,1_3_2_1,2021-04-24T18:52:34.939Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,713.0900000003312,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,92522.35000001383,92519.86000000034,91790.265,91792.28500000318,91806.77,92523.396,,,
Trial,flow.Sequence,1_3_2,2021-04-24T18:52:34.940Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4962.916000000332,,completion,,,,,,,,,2,,,,,,,,I,S,O,,92523.11999999802,92519.86000000034,87540.56,87555.84000001545,87556.944,92523.396,,,
Sounds,html.Screen,1_3_3_0,2021-04-24T18:52:39.176Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252.494000000006,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,96758.80000001052,96756.571,92506.782,92525.5500000203,92523.396,96775.89,,,
Judgement,html.Screen,1_3_3_1,2021-04-24T18:52:39.808Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,612.1849999952974,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,97390.89000000968,97388.0749999953,96756.571,96759.35999999638,96775.89,97413.881,,,
