sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-11T21:02:42.093Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_a/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1366,""screen_height"":768,""scroll_width"":1366,""scroll_height"":577,""window_innerWidth"":1366,""window_innerHeight"":625,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,94167.04199996735,,response,,,,,,,,,,,continue,click button,,,,,,,,,100307.54000000888,100305.43999996735,6088.406,6095.759999996517,6138.398,100328.015,{},,
Volume calibration,html.Screen,0_1,2021-04-11T21:03:00.472Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18353.349999967628,,response,,,,,,,,,,,continue,click button,,,,,,,,,118686.27999996534,118681.36499996763,100311.391,100307.95499996748,100328.015,118695.976,,,
Task instructions,html.Screen,0_2,2021-04-11T21:03:04.509Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4026.2639999736857,,response,,,,,,,,,,,continue,click button,,,,,,,,,122723.67999999551,122722.23999997368,118679.354,118686.66499998653,118695.976,122729.6,,,
Sounds,html.Screen,0_3_0_0,2021-04-11T21:03:08.753Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.2179999999935,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,126967.57999999681,126963.398,122713.016,122724.08999997424,122729.6,126979.818,,,
Judgement,html.Screen,0_3_0_1,2021-04-11T21:03:09.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,688.4970000171743,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,127670.12500000419,127668.31500001717,126963.398,126967.85499999532,126979.818,127679.851,,,
Trial,flow.Sequence,0_3_0,2021-04-11T21:03:09.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4938.715000017168,,completion,,,,,,,,,3,,,,,,,,I,O,S,,127670.71500001475,127668.31500001717,122713.016,122723.98999996949,122729.6,127679.851,,,
Sounds,html.Screen,0_3_1_0,2021-04-11T21:03:13.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.293000000005,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,131914.6699999692,131913.725,127663.48,127671.03500000667,127679.851,131930.144,,,
Judgement,html.Screen,0_3_1_1,2021-04-11T21:03:14.208Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,490.586000012554,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,132421.97500000475,132420.73000001255,131913.725,131914.8999999743,131930.144,132430.228,,,
Trial,flow.Sequence,0_3_1,2021-04-11T21:03:14.208Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740.879000012559,,completion,,,,,,,,,2,,,,,,,,I,S,O,,132422.27999999886,132420.73000001255,127663.48,127670.96000001766,127679.851,132430.228,,,
Sounds,html.Screen,0_3_2_0,2021-04-11T21:03:18.451Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.571999999986,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,136664.95499998564,136664.028,132413.687,132422.55499999737,132430.228,136680.8,,,
Judgement,html.Screen,0_3_2_1,2021-04-11T21:03:18.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,372.7050000180607,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,137054.8800000106,137053.50500001805,136664.028,136665.15000001527,136680.8,137064.054,,,
