sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-20T10:35:56.182Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_e/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":720,""scroll_width"":1280,""scroll_height"":578,""window_innerWidth"":1280,""window_innerHeight"":578,""devicePixelRatio"":1.5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,143549.51999997065,,response,,,,,,,,,,,continue,click button,,,,,,,,,150877.1499999566,150871.62499997066,7284.295,7295.664999983273,7322.105,150878.289,{},,
Volume calibration,html.Screen,0_1,2021-04-20T10:36:11.528Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15342.720999979298,,response,,,,,,,,,,,continue,click button,,,,,,,,,166223.27499999665,166221.0099999793,150870.494,150878.3800000092,150878.289,166233.168,,,
Task instructions,html.Screen,0_2,2021-04-20T10:36:16.218Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678.476999985578,,response,,,,,,,,,,,continue,click button,,,,,,,,,170912.8849999979,170911.64499998558,166216.701,166223.3899999992,166233.168,170916.714,,,
Sounds,html.Screen,0_3_0_0,2021-04-20T10:36:20.461Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4279.4100000000035,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,175156.06999996817,175146.126,170904.17,170913.0850000074,170916.714,175196.124,,,
Judgement,html.Screen,0_3_0_1,2021-04-20T10:36:22.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1984.9860000049812,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,177182.24999995437,177181.110000005,175146.126,175156.22499998426,175196.124,177196.633,,,
Trial,flow.Sequence,0_3_0,2021-04-20T10:36:22.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6264.396000004985,,completion,,,,,,,,,2,,,,,,,,O,S,I,,177182.46499996167,177181.110000005,170904.17,170913.05999999167,170916.714,177196.633,,,
Sounds,html.Screen,0_3_1_0,2021-04-20T10:36:26.739Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253.905999999988,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,181434.505000012,181433.865,177167.212,177182.54000000888,177196.633,181450.539,,,
Judgement,html.Screen,0_3_1_1,2021-04-20T10:36:28.110Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1353.150999971549,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,182805.17999996664,182803.68999997154,181433.865,181434.6099999966,181450.539,182813.179,,,
Trial,flow.Sequence,0_3_1,2021-04-20T10:36:28.110Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5607.056999971537,,completion,,,,,,,,,3,,,,,,,,I,O,S,,182805.30499998713,182803.68999997154,177167.212,177182.52500001108,177196.633,182813.179,,,
Sounds,html.Screen,0_3_2_0,2021-04-20T10:36:32.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.502999999997,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,187047.6449999842,187046.979,182788.632,182805.37999997614,182813.179,187063.682,,,
