sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-30T13:24:36.676Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_f/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":772,""window_innerWidth"":1440,""window_innerHeight"":820,""devicePixelRatio"":2}",,,,,,,,,,,,,,,6086db96bc44d6b5b1969fbe,,,,,,,,,,,,,,,6447.744000057295,,form submission,,,,,,,,,,,,,,,,,,,,,17060.89000008069,17060.520000057295,10596.11,10604.6750000678,10612.776,17060.672,{},,
Introduction,html.Screen,1_0,2021-04-30T13:24:51.606Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14919.108000168831,,response,,,,,,,,,,,continue,click button,,,,,,,,,31990.57999998331,31979.78000016883,17044.006,17061.18499999866,17060.672,31988.637,,,
Volume calibration,html.Screen,1_1,2021-04-30T13:25:04.367Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12757.967999992998,,response,,,,,,,,,,,continue,click button,,,,,,,,,44751.93000002764,44746.604999993,31971.971,31990.764999995008,31988.637,44758.036,,,
Task instructions,html.Screen,1_2,2021-04-30T13:25:11.921Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7545.258999990612,,response,,,,,,,,,,,continue,click button,,,,,,,,,52305.62500003725,52303.29499999061,44741.37,44752.0600000862,44758.036,52321.255,,,
Sounds,html.Screen,1_3_0_0,2021-04-30T13:25:16.174Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,56558.48000012338,56554.419,52304.589,52305.865000002086,52321.255,56571.085,,,
Judgement,html.Screen,1_3_0_1,2021-04-30T13:25:18.015Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1826.7249999949345,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,58400.0300001353,58397.80999999493,56554.419,56558.67000017315,56571.085,58400.835,,,
Trial,flow.Sequence,1_3_0,2021-04-30T13:25:18.016Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6076.554999994936,,completion,,,,,,,,,1,,,,,,,,S,O,I,,58400.34000016749,58397.80999999493,52304.589,52305.80500001088,52321.255,58400.835,,,
Sounds,html.Screen,1_3_1_0,2021-04-30T13:25:22.251Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,62635.7400000561,62633.999,58384.169,58400.480000069365,58400.835,62650.665,,,
Judgement,html.Screen,1_3_1_1,2021-04-30T13:25:22.984Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,715.9500001808992,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,63368.6699999962,63366.6150001809,62633.999,62635.84000011906,62650.665,63383.969,,,
Trial,flow.Sequence,1_3_1,2021-04-30T13:25:22.984Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4965.780000180901,,completion,,,,,,,,,3,,,,,,,,O,I,S,,63368.90500015579,63366.6150001809,58384.169,58400.435000192374,58400.835,63383.969,,,
Sounds,html.Screen,1_3_2_0,2021-04-30T13:25:27.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,67619.85500017181,67617.133,63367.303,63369.20500011183,63383.969,67633.799,,,
Judgement,html.Screen,1_3_2_1,2021-04-30T13:25:27.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,461.6210001433501,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,68097.74500015192,68095.42000014335,67617.133,67620.01499999315,67633.799,68105.53,,,
Trial,flow.Sequence,1_3_2,2021-04-30T13:25:27.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.451000143352,,completion,,,,,,,,,1,,,,,,,,S,I,O,,68097.95500012115,68095.42000014335,63367.303,63369.1500001587,63383.969,68105.53,,,
Sounds,html.Screen,1_3_3_0,2021-04-30T13:25:31.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,72342.53500006162,72338.694,68088.864,68098.12000021338,68105.53,72355.36,,,
Judgement,html.Screen,1_3_3_1,2021-04-30T13:25:32.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,418.8200001822406,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,72776.09500009567,72774.18000018224,72338.694,72342.66500012018,72355.36,72788.676,,,
Trial,flow.Sequence,1_3_3,2021-04-30T13:25:32.392Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4668.650000182242,,completion,,,,,,,,,2,,,,,,,,I,S,O,,72776.27000003122,72774.18000018224,68088.864,68098.07500010356,68105.53,72788.676,,,
Sounds,html.Screen,1_3_4_0,2021-04-30T13:25:36.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.829999999987,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,77023.69499998167,77021.84,72772.01,72776.3850002084,72788.676,77038.506,,,
Judgement,html.Screen,1_3_4_1,2021-04-30T13:25:36.966Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,310.0090001943172,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,77350.8500000462,77348.51500019431,77021.84,77023.81500019692,77038.506,77355.16,,,
Trial,flow.Sequence,1_3_4,2021-04-30T13:25:36.966Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4559.839000194304,,completion,,,,,,,,,2,,,,,,,,O,S,I,,77351.05500021018,77348.51500019431,72772.01,72776.35500021279,72788.676,77355.16,,,
Sounds,html.Screen,1_3_5_0,2021-04-30T13:25:41.207Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,81591.35000011884,81588.324,77338.494,77351.19500011206,77355.16,81604.99,,,
Judgement,html.Screen,1_3_5_1,2021-04-30T13:25:41.632Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,409.5650000015594,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,82016.5650001727,82014.55500000156,81588.324,81591.45499998704,81604.99,82021.64,,,
Trial,flow.Sequence,1_3_5,2021-04-30T13:25:41.632Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4659.395000001561,,completion,,,,,,,,,3,,,,,,,,I,O,S,,82016.76000002772,82014.55500000156,77338.494,77351.15500004031,77355.16,82021.64,,,
Task,flow.Loop,1_3,2021-04-30T13:25:41.642Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29693.300000001567,,completion,,,1,,,,,,,,,,,,,,,,,,82026.81499999017,82014.55500000156,52304.589,52305.74500001967,52321.255,82021.64,,,
Trap,html.Screen,1_4,2021-04-30T13:25:41.643Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,82027.92000002228,82014.55500000156,,82027.82499999739,,82021.64,,,
Thanks,html.Screen,1_5,2021-04-30T13:25:45.950Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4310.530000066981,,response,,,,,,,,,,,continue,click button,,,,,,,,,86334.55000002868,86332.17000006698,82004.974,82028.01000000909,82021.64,88889.258,,,
Headphone screening,flow.Sequence,1,2021-04-30T13:25:45.950Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69271.49800006699,,completion,,,,,,,,,,,,,,,,,,,,,86334.75999999791,86332.17000006698,17044.006,17061.160000041127,17060.672,88889.258,,,
Instructions,html.Page,2_0,2021-04-30T13:25:59.545Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11039.782000075473,,form submission,,,,,,,,,,,,,,,,,,,,,99929.270000197,99929.04000007547,88872.592,88889.54000012018,88889.258,99938.816,,,
Holding screen,html.Screen,2_1_0_0,2021-04-30T13:26:09.535Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9995.944999999992,,timeout,,,,,,,,,,,,,,,,,,,,,109919.33000017889,109918.095,99922.15,99929.44500013255,99938.816,109934.761,,,
screen,html.Screen,2_1_0_1_0,2021-04-30T13:26:10.305Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,747.309000097157,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,110689.79500001296,110682.07000009716,109918.095,109919.58500002511,109934.761,110701.397,,0,When
