sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,1_1_0_1_6,2021-03-25T01:45:26.884Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,336.9430000015127,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,164308.94499999704,164308.1200000015,163954.54,163957.96999998856,163971.177,164321.415,,6,lasting
screen,html.Screen,1_1_0_1_7,2021-03-25T01:45:27.276Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,378.6800000365183,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,164700.8500000229,164700.09500003653,164304.775,164309.1649999842,164321.415,164705.009,,7,and
screen,html.Screen,1_1_0_1_8,2021-03-25T01:45:27.604Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,323.0410000226402,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,165028.79499999108,165028.05000002263,164688.376,164701.07499998994,164705.009,165038.527,,8,fulfilling
screen,html.Screen,1_1_0_1_9,2021-03-25T01:45:27.924Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,309.43299998459406,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,"---- -- ----- -- ------ - ------- --- ----------<br>relationship, ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----",165348.7150000292,165347.9599999846,165021.91,165029.02000001632,165038.527,165355.28,,9,"relationship,"
screen,html.Screen,1_1_0_1_10,2021-03-25T01:45:28.276Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,344.68500003617373,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- common ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,165700.72500000242,165699.96500003617,165338.785,165348.9450000343,165355.28,165705.621,,10,common
screen,html.Screen,1_1_0_1_11,2021-03-25T01:45:28.731Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,450.16400000991416,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ wisdom ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,166156.59999998752,166155.78500000993,165689.025,165700.95500000753,165705.621,166172.677,,11,wisdom
screen,html.Screen,1_1_0_1_12,2021-03-25T01:45:29.291Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,543.0979999896663,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ says ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,166716.55000001192,166715.77499998966,166156.011,166156.84499999043,166172.677,166722.863,,12,says
screen,html.Screen,1_1_0_1_13,2021-03-25T01:45:29.723Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,425.08200003334787,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- that ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,167148.63499999046,167147.94500003336,166706.383,166716.77500003716,166722.863,167156.521,,13,that
screen,html.Screen,1_1_0_1_14,2021-03-25T01:45:30.179Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,447.0940000290866,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- feeling ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,167604.38999999315,167603.6150000291,167139.985,167148.87000003364,167156.521,167606.91,,14,feeling
screen,html.Screen,1_1_0_1_15,2021-03-25T01:45:30.643Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,460.6400000361318,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- close -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,168068.25499999104,168067.55000003614,167590.291,167604.61999999825,167606.91,168073.827,,15,close
screen,html.Screen,1_1_0_1_16,2021-03-25T01:45:31.051Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,401.6380000250065,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- to ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,168476.1549999821,168475.465000025,168057.261,168068.48499999614,168073.827,168490.849,,16,to
screen,html.Screen,1_1_0_1_17,2021-03-25T01:45:31.523Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,456.5910000181175,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- your<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,168948.18499998655,168947.4400000181,168474.189,168476.37500002747,168490.849,168957.753,,17,your
screen,html.Screen,1_1_0_1_18,2021-03-25T01:45:31.979Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,445.64200003028964,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>romantic ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,169404.1900000302,169403.3950000303,168941.131,168948.42000002973,168957.753,169408.09,,18,romantic
screen,html.Screen,1_1_0_1_19,2021-03-25T01:45:32.459Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,475.25000000032014,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- partner -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,169884.07000002917,169883.34000000032,169391.433,169404.42000003532,169408.09,169891.646,,19,partner
screen,html.Screen,1_1_0_1_20,2021-03-25T01:45:32.955Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,487.6339999937336,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- is ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,170380.11999998707,170379.27999999374,169875.133,169884.30000003427,169891.646,170392.012,,20,is
screen,html.Screen,1_1_0_1_21,2021-03-25T01:45:33.483Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,515.1229999867501,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- paramount. --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,170907.95000002254,170907.13499998674,170375.468,170380.34999999218,170392.012,170925.756,,21,paramount.
screen,html.Screen,1_1_0_1_22,2021-03-25T01:45:34.051Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,549.3240000038058,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- But - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,171475.87000002386,171475.0800000038,170892.47,170908.1850000075,170925.756,171492.822,,22,But
screen,html.Screen,1_1_0_1_23,2021-03-25T01:45:34.547Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,478.1279999880935,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- a --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,171971.69500001473,171970.94999998808,171476.184,171476.0949999909,171492.822,171976.405,,23,a
screen,html.Screen,1_1_0_1_24,2021-03-25T01:45:35.042Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,490.4750000217755,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - new ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,172467.63500000816,172466.88000002177,171959.769,171971.92500001984,171976.405,172476.774,,24,new
screen,html.Screen,1_1_0_1_25,2021-03-25T01:45:35.530Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,478.02100002692896,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- study ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,172955.56999999098,172954.79500002693,172460.156,172467.8600000334,172476.774,172960.426,,25,study
screen,html.Screen,1_1_0_1_26,2021-03-25T01:45:36.122Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,586.4140000245243,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- finds ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,173547.55499999737,173546.84000002453,172943.803,172955.7999999961,172960.426,173560.809,,26,finds
screen,html.Screen,1_1_0_1_27,2021-03-25T01:45:36.795Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,658.526000030688,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- that<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,174220.09499999695,174219.3350000307,173544.212,173547.78999998234,173560.809,174227.822,,27,that
screen,html.Screen,1_1_0_1_28,2021-03-25T01:45:37.514Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,710.6030000002938,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>it's --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,174939.22499998007,174938.42500000028,174211.332,174220.32000002218,174227.822,174944.964,,28,it's
screen,html.Screen,1_1_0_1_29,2021-03-25T01:45:38.090Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,569.5410000282864,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- not --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,175515.27999999234,175514.5050000283,174928.476,174939.45499998517,174944.964,175528.763,,29,not
screen,html.Screen,1_1_0_1_30,2021-03-25T01:45:38.723Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,618.4320000268344,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- how ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,176147.90999999968,176147.19500002684,175512.169,175515.50500001758,175528.763,176162.496,,30,how
