sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-26T18:47:21.161Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_d/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":674,""window_innerWidth"":1536,""window_innerHeight"":722,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,5f02868eb1a7a9139228bbf3,,,,,,,,,,,,,,,4695.202000007432,,form submission,,,,,,,,,,,,,,,,,,,,,11956.245000008494,11955.855000007432,7227.699,7241.029999975581,7260.653,11959.465,{},,
Introduction,html.Screen,1_0,2021-04-26T18:47:29.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8203.330000011101,,response,,,,,,,,,,,continue,click button,,,,,,,,,20165.184999990743,20162.7950000111,11943.174,11956.505000009201,11959.465,20174.112,,,
Volume calibration,html.Screen,1_1,2021-04-26T18:47:51.195Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21813.26800000594,,response,,,,,,,,,,,continue,click button,,,,,,,,,41989.759999967646,41987.38000000594,20157.946,20165.64500000095,20174.112,42001.988,,,
Task instructions,html.Screen,1_2,2021-04-26T18:47:57.116Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5908.522000016077,,response,,,,,,,,,,,continue,click button,,,,,,,,,47911.14999999991,47910.510000016075,41985.353,41989.889999968,42001.988,47917.135,,,
Sounds,html.Screen,1_3_0_0,2021-04-26T18:48:01.357Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.9519999999975,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,52152.57500001462,52149.871,47900.555,47911.37499996694,47917.135,52166.087,,,
Judgement,html.Screen,1_3_0_1,2021-04-26T18:48:02.523Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1151.1480000240845,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,53318.06999997934,53317.235000024084,52149.871,52152.72499999264,52166.087,53332.479,,,
Trial,flow.Sequence,1_3_0,2021-04-26T18:48:02.523Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.100000024082,,completion,,,,,,,,,3,,,,,,,,O,I,S,,53318.33999999799,53317.235000024084,47900.555,47911.32499999367,47917.135,53332.479,,,
Sounds,html.Screen,1_3_1_0,2021-04-26T18:48:06.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.940999999999,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,57565.394999983255,57564.763,53315.884,53318.46999999834,53332.479,57581.42,,,
Judgement,html.Screen,1_3_1_1,2021-04-26T18:48:07.406Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,619.2300000134128,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,58201.36000000639,58200.65000001341,57564.763,57565.51500002388,57581.42,58214.59,,,
Trial,flow.Sequence,1_3_1,2021-04-26T18:48:07.406Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4868.171000013412,,completion,,,,,,,,,2,,,,,,,,I,S,O,,58201.57500001369,58200.65000001341,53315.884,53318.4299999848,53332.479,58214.59,,,
Sounds,html.Screen,1_3_2_0,2021-04-26T18:48:11.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.938000000002,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,62447.73499999428,62446.888,58197.98,58201.69999997597,58214.59,62463.528,,,
Judgement,html.Screen,1_3_2_1,2021-04-26T18:48:12.113Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,444.0119999856033,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,62908.594999986235,62907.5399999856,62446.888,62447.84500001697,62463.528,62913.454,,,
Trial,flow.Sequence,1_3_2,2021-04-26T18:48:12.114Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692.949999985605,,completion,,,,,,,,,2,,,,,,,,O,S,I,,62908.7999999756,62907.5399999856,58197.98,58201.66000002064,58214.59,62913.454,,,
Sounds,html.Screen,1_3_3_0,2021-04-26T18:48:16.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.898000000001,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,67147.20499998657,67145.738,62896.834,62908.93999999389,62913.454,67162.352,,,
Judgement,html.Screen,1_3_3_1,2021-04-26T18:48:16.954Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,586.0029999888066,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,67749.03000000631,67748.3549999888,67145.738,67147.30999997118,67162.352,67762.234,,,
Trial,flow.Sequence,1_3_3,2021-04-26T18:48:16.954Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4834.900999988808,,completion,,,,,,,,,3,,,,,,,,I,O,S,,67749.19499998214,67748.3549999888,62896.834,62908.88499998255,62913.454,67762.234,,,
Sounds,html.Screen,1_3_4_0,2021-04-26T18:48:21.200Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.947,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,71995.14999997336,71994.549,67745.621,67749.30500000482,67762.234,72011.181,,,
Judgement,html.Screen,1_3_4_1,2021-04-26T18:48:21.693Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,475.75399999353976,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,72488.14500001026,72486.93499999354,71994.549,71995.26499997592,72011.181,72494.428,,,
Trial,flow.Sequence,1_3_4,2021-04-26T18:48:21.693Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4724.70099999354,,completion,,,,,,,,,1,,,,,,,,S,I,O,,72488.3699999773,72486.93499999354,67745.621,67749.26999997115,67762.234,72494.428,,,
Sounds,html.Screen,1_3_5_0,2021-04-26T18:48:25.932Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.070000000007,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,76727.20500000287,76726.675,72477.748,72488.50500001572,72494.428,76744.498,,,
Judgement,html.Screen,1_3_5_1,2021-04-26T18:48:26.440Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,489.85700002232625,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,77235.0350000197,77234.35500002233,76726.675,76727.30500000762,76744.498,77243.217,,,
Trial,flow.Sequence,1_3_5,2021-04-26T18:48:26.440Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4739.927000022333,,completion,,,,,,,,,1,,,,,,,,S,O,I,,77235.18999997759,77234.35500002233,72477.748,72488.46999998204,72494.428,77243.217,,,
Task,flow.Loop,1_3,2021-04-26T18:48:26.443Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29317.22000002233,,completion,,,1,,,,,,,,,,,,,,,,,,77238.59000002267,77234.35500002233,47900.555,47911.275000020396,47917.135,77243.217,,,
Trap,html.Screen,1_4,2021-04-26T18:48:26.446Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,77241.00500001805,77234.35500002233,,77240.8900000155,,77243.217,,,
Thanks,html.Screen,1_5,2021-04-26T18:48:28.994Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.433000002231,,response,,,,,,,,,,,continue,click button,,,,,,,,,79789.2550000106,79788.65000000224,77226.547,77241.11499998253,77243.217,81925.391,,,
Headphone screening,flow.Sequence,1,2021-04-26T18:48:28.994Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67829.18500000224,,completion,,,,,,,,,,,,,,,,,,,,,79789.40499998862,79788.65000000224,11943.174,11956.46499999566,11959.465,81925.391,,,
Instructions,html.Page,2_0,2021-04-26T18:48:45.267Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14136.393999968946,,form submission,,,,,,,,,,,,,,,,,,,,,96062.00500001432,96061.78499996895,81908.703,81920.79499998363,81925.391,96071.882,,,
Holding screen,html.Screen,2_1_0_0,2021-04-26T18:48:55.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9997.476999999999,,timeout,,,,,,,,,,,,,,,,,,,,,106053.16499999026,106052.715,96055.226,96062.22999998135,96071.882,106069.359,,,
