sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-30T12:11:15.700Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_d/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1366,""screen_height"":768,""scroll_width"":1366,""scroll_height"":609,""window_innerWidth"":1366,""window_innerHeight"":657,""devicePixelRatio"":1}",,,,,,,,,,,,,,,5ec502d1f4cd5241d24f61fc,,,,,,,,,,,,,,,4902.210999983907,,form submission,,,,,,,,,,,,,,,,,,,,,17437.894999980927,17437.344999983907,12501.529,12507.37999996636,12535.134,17461.823,{},,
Introduction,html.Screen,1_0,2021-04-30T12:12:16.623Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60896.73200004254,,response,,,,,,,,,,,continue,click button,,,,,,,,,78361.35500005912,78358.55500004254,17418.664,17438.270000042394,17461.823,78365.43,,,
Volume calibration,html.Screen,1_1,2021-04-30T12:12:49.072Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32441.959999972663,,response,,,,,,,,,,,continue,click button,,,,,,,,,110810.36999996286,110807.38999997266,78348.77,78361.52999999467,78365.43,110814.001,,,
Task instructions,html.Screen,1_2,2021-04-30T12:13:12.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23314.113999970417,,response,,,,,,,,,,,continue,click button,,,,,,,,,134129.0850000223,134128.11499997042,110797.375,110810.49499998335,110814.001,134147.197,,,
Sounds,html.Screen,1_3_0_0,2021-04-30T12:13:16.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.037000000011,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,138383.15500004683,138379.572,134113.391,134129.3200000655,134147.197,138396.234,,,
Judgement,html.Screen,1_3_0_1,2021-04-30T12:13:18.361Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,1702.3159999951604,,response,,,,,,,,,1,,3,click #choice-3,,,,,S,I,O,,140099.56500004046,140098.54999999516,138379.572,138383.35500005633,138396.234,140112.668,,,
Trial,flow.Sequence,1_3_0,2021-04-30T12:13:18.362Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5951.352999995172,,completion,,,,,,,,,1,,,,,,,,S,I,O,,140100.0200000126,140098.54999999516,134113.391,134129.27500007208,134147.197,140112.668,,,
Sounds,html.Screen,1_3_1_0,2021-04-30T12:13:22.608Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.809999999998,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,144346.2549999822,144345.809,140096.01,140100.17500002868,140112.668,144362.478,,,
Judgement,html.Screen,1_3_1_1,2021-04-30T12:13:23.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,647.9919999792473,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,145012.1349999681,145010.46999997925,144345.809,144346.36500000488,144362.478,145012.426,,,
Trial,flow.Sequence,1_3_1,2021-04-30T12:13:23.275Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4897.801999979245,,completion,,,,,,,,,3,,,,,,,,O,I,S,,145013.14000005368,145010.46999997925,140096.01,140100.13000003528,140112.668,145012.426,,,
