sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-27T14:27:22.248Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_a/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":741,""window_innerWidth"":1440,""window_innerHeight"":789,""devicePixelRatio"":2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,26929.602000007486,,response,,,,,,,,,,,continue,click button,,,,,,,,,62562.69000004977,62552.91500000749,35606.647,35606.47999995854,35623.313,62558.777,{},,
Volume calibration,html.Screen,0_1,2021-04-27T14:27:54.621Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32369.92799996934,,response,,,,,,,,,,,continue,click button,,,,,,,,,94936.92000000738,94928.70499996934,62542.111,62564.119999995455,62558.777,94945.77,,,
Task instructions,html.Screen,0_2,2021-04-27T14:27:59.145Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4511.0550000011135,,response,,,,,,,,,,,continue,click button,,,,,,,,,99461.03000000585,99456.82500000112,94929.104,94937.20000004396,94945.77,99462.256,,,
Sounds,html.Screen,0_3_0_0,2021-04-27T14:28:03.385Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,103702.00000004843,103695.42,99445.59,99461.48499997798,99462.256,103712.086,,,
Judgement,html.Screen,0_3_0_1,2021-04-27T14:28:06.174Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,2775.5790000223933,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,106490.55500002578,106487.66500002239,103695.42,103702.2799999686,103712.086,106495.493,,,
Trial,flow.Sequence,0_3_0,2021-04-27T14:28:06.174Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7025.409000022395,,completion,,,,,,,,,1,,,,,,,,S,O,I,,106491.04999995325,106487.66500002239,99445.59,99461.40000002924,99462.256,106495.493,,,
Sounds,html.Screen,0_3_1_0,2021-04-27T14:28:10.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,110731.09000001568,110728.657,106478.827,106491.26000003889,106495.493,110745.323,,,
Judgement,html.Screen,0_3_1_1,2021-04-27T14:28:11.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,621.1220000505855,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,111371.10500002746,111366.44500005059,110728.657,110731.44999996293,110745.323,111378.631,,,
Trial,flow.Sequence,0_3_1,2021-04-27T14:28:11.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4870.952000050587,,completion,,,,,,,,,2,,,,,,,,I,S,O,,111371.43000005744,111366.44500005059,106478.827,106491.20000004768,106495.493,111378.631,,,
Sounds,html.Screen,0_3_2_0,2021-04-27T14:28:15.297Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,115613.94499999005,115611.795,111361.965,111371.65500002448,111378.631,115628.461,,,
Judgement,html.Screen,0_3_2_1,2021-04-27T14:28:15.920Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,604.4540000587149,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,116237.41000005975,116232.91500005871,115611.795,115614.21499995049,115628.461,116249.636,,,
Trial,flow.Sequence,0_3_2,2021-04-27T14:28:15.921Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4854.284000058717,,completion,,,,,,,,,1,,,,,,,,S,I,O,,116237.86500003189,116232.91500005871,111361.965,111371.58499995712,111378.631,116249.636,,,
Sounds,html.Screen,0_3_3_0,2021-04-27T14:28:20.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,120485.18499999773,120482.8,116232.97,116238.2000000216,116249.636,120499.466,,,
Judgement,html.Screen,0_3_3_1,2021-04-27T14:28:20.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,511.764000061914,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,121015.84500004537,121011.23000006191,120482.8,120485.65499996766,120499.466,121016.112,,,
Trial,flow.Sequence,0_3_3,2021-04-27T14:28:20.699Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4761.594000061916,,completion,,,,,,,,,2,,,,,,,,O,S,I,,121016.16999995895,121011.23000006191,116232.97,116238.07500000112,116249.636,121016.112,,,
Sounds,html.Screen,0_3_4_0,2021-04-27T14:28:24.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,125251.78000004962,125249.276,120999.446,121016.38000004459,121016.112,125265.942,,,
Judgement,html.Screen,0_3_4_1,2021-04-27T14:28:25.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,461.02300003803975,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,125731.30500002299,125726.96500003804,125249.276,125251.96999998298,125265.942,125732.59,,,
Trial,flow.Sequence,0_3_4,2021-04-27T14:28:25.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4710.8530000380415,,completion,,,,,,,,,3,,,,,,,,I,O,S,,125731.58500005957,125726.96500003804,120999.446,121016.29499997944,121016.112,125732.59,,,
Sounds,html.Screen,0_3_5_0,2021-04-27T14:28:29.652Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,129969.57499999553,129965.754,125715.924,125731.75999999512,125732.59,129982.42,,,
