sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-12T21:20:47.358Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_c/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":706,""window_innerWidth"":1536,""window_innerHeight"":754,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7162.47099999963,,response,,,,,,,,,,,continue,click button,,,,,,,,,27896.349999999984,27895.40999999963,20716.332,6680.489999999736,20732.939,27910.184,{},,
Volume calibration,html.Screen,0_1,2021-04-12T21:21:09.032Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21657.99599999976,,response,,,,,,,,,,,continue,click button,,,,,,,,,49570.17999999971,49568.17999999976,27893.813,27896.51499999991,27910.184,49574.574,,,
Task instructions,html.Screen,0_2,2021-04-12T21:21:17.505Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8468.535999999614,,response,,,,,,,,,,,continue,click button,,,,,,,,,58043.760000000024,58043.109999999615,49558.008,49570.26999999971,49574.574,58050.621,,,
Sounds,html.Screen,0_3_0_0,2021-04-12T21:21:21.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.144,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,62281.825000000026,62280.222,58033.95,58043.89499999979,58050.621,62296.765,,,
Judgement,html.Screen,0_3_0_1,2021-04-12T21:21:26.052Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,4292.804999999644,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,66590.25999999995,66589.56999999964,62280.222,62281.9199999999,62296.765,66593.037,,,
Trial,flow.Sequence,0_3_0,2021-04-12T21:21:26.053Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8538.948999999644,,completion,,,,,,,,,3,,,,,,,,O,I,S,,66591.2699999999,66589.56999999964,58033.95,58043.86499999964,58050.621,66593.037,,,
Sounds,html.Screen,0_3_1_0,2021-04-12T21:21:30.285Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.305000000008,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,70823.27499999973,70822.843,66576.511,66591.36499999977,66593.037,70839.342,,,
Judgement,html.Screen,0_3_1_1,2021-04-12T21:21:30.806Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,504.547999999646,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,71344.4599999998,71343.88999999965,70822.843,70823.36999999962,70839.342,71372.182,,,
Trial,flow.Sequence,0_3_1,2021-04-12T21:21:30.806Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4750.852999999654,,completion,,,,,,,,,2,,,,,,,,I,S,O,,71344.57999999996,71343.88999999965,66576.511,66591.33999999994,66593.037,71372.182,,,
Sounds,html.Screen,0_3_2_0,2021-04-12T21:21:35.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.417000000001,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,75602.62499999999,75601.85,71355.499,71344.66499999963,71372.182,75618.599,,,
