sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-20T11:12:34.755Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_e/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-gb"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":772,""window_innerWidth"":1440,""window_innerHeight"":820,""devicePixelRatio"":2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,49324,,response,,,,,,,,,,,continue,click button,,,,,,,,,54098,53819,4495,4482,4511,54118,{},,
Volume calibration,html.Screen,0_1,2021-04-20T11:13:02.284Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27501,,response,,,,,,,,,,,continue,click button,,,,,,,,,81627,81604,54103,54099.00000000001,54118,81651,,,
Task instructions,html.Screen,0_2,2021-04-20T11:13:12.488Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10174,,response,,,,,,,,,,,continue,click button,,,,,,,,,91831,91809,81635,81627,81651,91865,,,
Sounds,html.Screen,0_3_0_0,2021-04-20T11:13:16.762Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,96104,96103,91848,91833,91865,96120,,,
Judgement,html.Screen,0_3_0_1,2021-04-20T11:13:19.374Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,2592.0000000000146,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,98716.00000000001,98695.00000000001,96103,96104,96120,98739,,,
Trial,flow.Sequence,0_3_0,2021-04-20T11:13:19.375Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6830.000000000015,,completion,,,,,,,,,1,,,,,,,,S,I,O,,98717,98695.00000000001,91848,91833,91865,98739,,,
Sounds,html.Screen,0_3_1_0,2021-04-20T11:13:23.629Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,102971,102970,98722,98717,98739,102987,,,
Judgement,html.Screen,0_3_1_1,2021-04-20T11:13:26.857Z,,,,,,,,,,,,,,,,,,,,,,,,,,,false,3,,3208,,response,,,,,,,,,3,,2,click #choice-2,,,,,I,O,S,,106199,106178,102970,102971,102987,106227,,,
Trial,flow.Sequence,0_3_1,2021-04-20T11:13:26.857Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7439,,completion,,,,,,,,,3,,,,,,,,I,O,S,,106199,106178,98722,98717,98739,106227,,,
Sounds,html.Screen,0_3_2_0,2021-04-20T11:13:31.118Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,110460.00000000001,110460,106210,106199,106227,110476,,,
