sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-15T17:06:14.694Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_b/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":674,""window_innerWidth"":1536,""window_innerHeight"":722,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4879.533999892414,,response,,,,,,,,,,,continue,click button,,,,,,,,,7697.455000132322,7694.854999892414,2798.916,2802.399999462068,2815.321,7697.952,{},,
Volume calibration,html.Screen,0_1,2021-04-15T17:06:20.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5714.412999763667,,response,,,,,,,,,,,continue,click button,,,,,,,,,13416.840000078082,13412.364999763668,7681.23,7697.9199992492795,7697.952,13430.658,,,
Task instructions,html.Screen,0_2,2021-04-15T17:06:30.362Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9933.096999823869,,response,,,,,,,,,,,continue,click button,,,,,,,,,23365.089999511838,23363.75499982387,13397.331,13417.109999805689,13430.658,23378.79,,,
Sounds,html.Screen,0_3_0_0,2021-04-15T17:06:34.614Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.234,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,27616.859999485314,27611.39,23362.385,23368.909999728203,23378.79,27628.024,,,
Judgement,html.Screen,0_3_0_1,2021-04-15T17:06:35.532Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,905.5159992763984,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,28534.904999658465,28533.5399992764,27611.39,27617.174999788404,27628.024,28544.741,,,
Trial,flow.Sequence,0_3_0,2021-04-15T17:06:35.532Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5154.749999276399,,completion,,,,,,,,,2,,,,,,,,I,S,O,,28535.449999384582,28533.5399992764,23362.385,23368.824999779463,23378.79,28544.741,,,
Sounds,html.Screen,0_3_1_0,2021-04-15T17:06:39.776Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.148000000001,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,32778.6299996078,32777.226,28528.097,28535.709999501705,28544.741,32793.889,,,
Judgement,html.Screen,0_3_1_1,2021-04-15T17:06:40.403Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,611.1009997189612,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,33406.16500005126,33404.989999718964,32777.226,32778.85999996215,32793.889,33410.321,,,
Trial,flow.Sequence,0_3_1,2021-04-15T17:06:40.403Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4860.248999718962,,completion,,,,,,,,,1,,,,,,,,S,I,O,,33406.51000011712,33404.989999718964,28528.097,28535.644999705255,28544.741,33410.321,,,
Sounds,html.Screen,0_3_2_0,2021-04-15T17:06:44.641Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.445999999996,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,37644.45499982685,37643.264,33394.044,33406.75999969244,33410.321,37659.767,,,
