sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-20T10:34:05.588Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_e/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":952,""window_innerWidth"":1920,""window_innerHeight"":1000,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8196.910000000735,,response,,,,,,,,,,,continue,click button,,,,,,,,,30255.60500001302,30251.915000000736,21938.343,21944.589999999152,22055.005,30271.781,{},,
Volume calibration,html.Screen,0_1,2021-04-20T10:35:47.745Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102120.1490000125,,response,,,,,,,,,,,continue,click button,,,,,,,,,132411.75500000827,132391.9300000125,30238.449,30256.15000000107,30271.781,132422.057,,,
Task instructions,html.Screen,0_2,2021-04-20T10:36:02.240Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14482.49799998643,,response,,,,,,,,,,,continue,click button,,,,,,,,,146906.64500001003,146904.55499998643,132405.391,132412.01500000898,132422.057,146921.903,,,
Sounds,html.Screen,0_3_0_0,2021-04-20T10:36:06.522Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4266.496000000014,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,151189.25999998464,151155.067,146905.237,146907.05499998876,146921.903,151188.399,,,
Judgement,html.Screen,0_3_0_1,2021-04-20T10:36:08.191Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1667.541000008554,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,152858.344999986,152855.94000000856,151155.067,151189.4800000009,151188.399,152872.078,,,
Trial,flow.Sequence,0_3_0,2021-04-20T10:36:08.192Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5934.037000008568,,completion,,,,,,,,,3,,,,,,,,O,I,S,,152859.05500000808,152855.94000000856,146905.237,146906.91499999957,146921.903,152872.078,,,
Sounds,html.Screen,0_3_1_0,2021-04-20T10:36:12.439Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.829999999987,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,157106.5499999968,157105.242,152855.412,152859.39500000677,152872.078,157121.908,,,
Judgement,html.Screen,0_3_1_1,2021-04-20T10:36:13.085Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,627.902000008442,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,157751.9650000031,157749.81000000844,157105.242,157106.73999998835,157121.908,157755.216,,,
Trial,flow.Sequence,0_3_1,2021-04-20T10:36:13.085Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4877.732000008429,,completion,,,,,,,,,2,,,,,,,,I,S,O,,157752.2450000106,157749.81000000844,152855.412,152859.32499999763,152872.078,157755.216,,,
Sounds,html.Screen,0_3_2_0,2021-04-20T10:36:17.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000016,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,161990.0299999863,161988.38,157738.55,157752.5200000091,157755.216,162005.046,,,
