sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,1_3_1_1_2,2021-03-25T02:31:43.494Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,489.5799999657029,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- Rapa --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137261.31999999052,137260.4299999657,136754.213,136758.7899999926,136770.85,137287.877,,2,Rapa
screen,html.Screen,1_3_1_1_3,2021-03-25T02:31:43.525Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,4.122999957617139,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- Nui -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137292.77999995975,137291.99999995762,137271.232,137261.52499997988,137287.877,137321.301,,3,Nui
screen,html.Screen,1_3_1_1_4,2021-03-25T02:31:43.558Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,3.0439999717928004,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- to --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137325.12499997392,137324.3449999718,137304.573,137292.97999996925,137321.301,137354.592,,4,to
screen,html.Screen,1_3_1_1_5,2021-03-25T02:31:43.587Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,16.230999949970283,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- the -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137355.03499995684,137354.15499994997,137337.924,137325.32000000356,,137371.337,,5,the
screen,html.Screen,1_3_1_1_6,2021-03-25T02:31:43.635Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,29.472999962803442,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- island's ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137402.93999999994,137400.8099999628,137354.592,137355.23499996634,137371.337,137421.365,,6,island's
screen,html.Screen,1_3_1_1_7,2021-03-25T02:31:43.665Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,10.779999969759956,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,"----- -- ---- --- -- --- -------- inhabitants, ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------",137432.95499996748,137432.14499996975,137404.636,137403.13499997137,137421.365,137454.706,,7,"inhabitants,"
screen,html.Screen,1_3_1_1_8,2021-03-25T02:31:43.697Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,9.383999964920804,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ Rongorongo --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137464.9249999784,137464.08999996493,137437.99,137433.1499999971,137454.706,137488.083,,8,Rongorongo
screen,html.Screen,1_3_1_1_9,2021-03-25T02:31:43.730Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,8.286999949807068,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- is<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137497.15499999002,137496.36999994982,137471.364,137465.1249999879,137488.083,137521.422,,9,is
screen,html.Screen,1_3_1_1_10,2021-03-25T02:31:43.761Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,6.662999998108717,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>a ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137528.91999995336,137528.0849999981,137504.705,137497.34999996144,137521.422,137554.767,,10,a
screen,html.Screen,1_3_1_1_11,2021-03-25T02:31:43.793Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,5.342999962158501,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- writing ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137560.8849999844,137560.10999996215,137538.072,137529.114999983,137554.767,137588.121,,11,writing
screen,html.Screen,1_3_1_1_12,2021-03-25T02:31:43.825Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,4.053999997937353,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- system --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137592.92999998434,137592.17499999795,137571.415,137561.0849999939,137588.121,137621.481,,12,system
screen,html.Screen,1_3_1_1_13,2021-03-25T02:31:43.857Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,2.5239999905752484,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ comprised -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137624.60999999894,137624.00499999058,137604.77,137593.12999999383,137621.481,137654.837,,13,comprised
screen,html.Screen,1_3_1_1_14,2021-03-25T02:31:43.888Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,16.407999975257553,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- of ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137655.58500000043,137654.56499997526,137638.157,137624.80999995023,,137671.527,,14,of
screen,html.Screen,1_3_1_1_15,2021-03-25T02:31:43.919Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,14.442999991355464,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- pictographs. -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137686.8249999825,137685.96999999136,137654.837,137655.78499995172,137671.527,137704.873,,15,pictographs.
screen,html.Screen,1_3_1_1_16,2021-03-25T02:31:43.950Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,12.257000004552538,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ It --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137717.874999973,137717.13000000454,137688.159,137687.01999995392,137704.873,137738.229,,16,It
screen,html.Screen,1_3_1_1_17,2021-03-25T02:31:43.997Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,25.540999961376656,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- has ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137764.439999999,137763.76999996137,137721.518,137718.07000000263,137738.229,137771.519,,17,has
screen,html.Screen,1_3_1_1_18,2021-03-25T02:31:44.028Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,23.005999975692248,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- been -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137795.24999996647,137794.5249999757,137754.863,137764.64999996824,137771.519,137804.926,,18,been
screen,html.Screen,1_3_1_1_19,2021-03-25T02:31:44.059Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,20.55399999950896,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- found<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137826.10499998555,137825.47999999952,137788.218,137795.44999997597,137804.926,137838.228,,19,found
screen,html.Screen,1_3_1_1_20,2021-03-25T02:31:44.089Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,18.201999985263683,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>carved ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137857.02999995556,137856.42999998527,137821.585,137826.29999995697,137838.228,137871.594,,20,carved
screen,html.Screen,1_3_1_1_21,2021-03-25T02:31:44.121Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,16.761000002763467,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ into ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137888.99999996647,137888.35500000278,137854.925,137857.2249999852,137871.594,137905.005,,21,into
screen,html.Screen,1_3_1_1_22,2021-03-25T02:31:44.152Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,13.794999984907918,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- many ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137919.46999996435,137918.7999999849,137888.24,137889.18999995803,137905.005,137938.346,,22,many
screen,html.Screen,1_3_1_1_23,2021-03-25T02:31:44.183Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,12.043999954505125,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- oblong ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137951.04499999434,137950.3899999545,137921.576,137919.6599999559,137938.346,137971.705,,23,oblong
screen,html.Screen,1_3_1_1_24,2021-03-25T02:31:44.215Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,10.140000002080342,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ wooden ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137982.4849999859,137981.84500000207,137954.992,137951.23999996576,137971.705,138005.069,,24,wooden
screen,html.Screen,1_3_1_1_25,2021-03-25T02:31:44.260Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,21.730999992374564,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ tablets --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138027.4849999696,138026.79999999236,137988.352,137982.67999995733,138005.069,138038.368,,25,tablets
screen,html.Screen,1_3_1_1_26,2021-03-25T02:31:44.291Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,19.12699995728326,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- and ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138058.1349999993,138057.49499995727,138021.705,138027.67499996116,138038.368,138071.787,,26,and
screen,html.Screen,1_3_1_1_27,2021-03-25T02:31:44.323Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,17.772999993059784,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- other ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138090.1999999769,138089.55999999307,138055.06,138058.32499999087,138071.787,138105.085,,27,other
screen,html.Screen,1_3_1_1_28,2021-03-25T02:31:44.355Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,16.409999970317585,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- artifacts<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138122.41499999072,138121.4949999703,138088.417,138090.39500000654,138105.085,138138.385,,28,artifacts
screen,html.Screen,1_3_1_1_29,2021-03-25T02:31:44.386Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,14.184999976539984,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>from --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138153.21999997832,138152.56999997655,138121.774,138122.60999996215,138138.385,138171.852,,29,from
screen,html.Screen,1_3_1_1_30,2021-03-25T02:31:44.416Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,11.43799995718291,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- the -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138183.95999999484,138183.2899999572,138155.125,138153.40499999002,138171.852,138205.202,,30,the
screen,html.Screen,1_3_1_1_31,2021-03-25T02:31:44.446Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,8.10299998294795,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- island's -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138213.9699999825,138213.30499998294,138188.481,138184.14500000654,138205.202,138238.551,,31,island's
screen,html.Screen,1_3_1_1_32,2021-03-25T02:31:44.492Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,20.603999977902276,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- history. --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138259.7999999998,138259.1549999779,138221.835,138214.1549999942,138238.551,138271.86,,32,history.
screen,html.Screen,1_3_1_1_33,2021-03-25T02:31:44.524Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,18.71499999181833,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- The --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138291.2499999511,138290.5749999918,138255.19,138259.99499997124,138271.86,138305.206,,33,The
screen,html.Screen,1_3_1_1_34,2021-03-25T02:31:44.555Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,16.853999976767227,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- art -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138322.60499999393,138322.05999997677,138288.541,138291.44000000088,138305.206,138338.601,,34,art
screen,html.Screen,1_3_1_1_35,2021-03-25T02:31:44.586Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,13.853999985643895,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- of ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138353.15999999875,138352.45499998564,138321.857,138322.79000000563,138338.601,138371.973,,35,of
screen,html.Screen,1_3_1_1_36,2021-03-25T02:31:44.616Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,11.056999968132004,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- writing --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138383.74499999918,138383.02999996813,138355.256,138353.35999995004,138371.973,138405.327,,36,writing
screen,html.Screen,1_3_1_1_37,2021-03-25T02:31:44.646Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,7.827999958361033,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- was --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138413.81499997806,138413.15499995835,138388.624,138383.93499999074,138405.327,138438.688,,37,was
screen,html.Screen,1_3_1_1_38,2021-03-25T02:31:44.678Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,6.031999970407924,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- not -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138445.35999995423,138444.7199999704,138421.966,138414.00499996962,138438.688,138472.036,,38,not
screen,html.Screen,1_3_1_1_39,2021-03-25T02:31:44.710Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,4.498999965231633,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- known<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138477.20500000287,138476.53499996522,138455.326,138445.55499998387,138472.036,138505.397,,39,known
screen,html.Screen,1_3_1_1_40,2021-03-25T02:31:44.756Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,17.26299995870795,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>in --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138523.18999997806,138522.6599999587,138488.687,138477.38999995636,138505.397,138538.702,,40,in
screen,html.Screen,1_3_1_1_41,2021-03-25T02:31:44.786Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,14.52299998147646,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- any ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138553.8949999609,138553.22499998147,138521.992,138523.3850000077,138538.702,138572.108,,41,any
screen,html.Screen,1_3_1_1_42,2021-03-25T02:31:44.818Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,12.341999965719879,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- nearby ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138585.12000000337,138584.44999996573,138555.389,138555.3549999604,138572.108,138605.452,,42,nearby
screen,html.Screen,1_3_1_1_43,2021-03-25T02:31:44.848Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,9.762999997998122,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ islands --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138615.8749999595,138615.214999998,138588.704,138585.30499995686,138605.452,138638.764,,43,islands
screen,html.Screen,1_3_1_1_44,2021-03-25T02:31:44.880Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,7.89599996941979,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- and --- -------- ---- --------- --<br>---------- -- -------- ----------------,138647.30499999132,138646.65999996942,138622.097,138616.06499995105,138638.764,138672.172,,44,and
screen,html.Screen,1_3_1_1_45,2021-03-25T02:31:44.911Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,5.437999955174746,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- the -------- ---- --------- --<br>---------- -- -------- ----------------,138678.24499995913,138677.60999995517,138655.464,138647.49499998288,138672.172,138705.525,,45,the
screen,html.Screen,1_3_1_1_46,2021-03-25T02:31:44.941Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,2.2250000014028046,response,,,,4,C,,,,,Space,keypress(Space),,,,instrumental,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- script's ---- --------- --<br>---------- -- -------- ----------------,138708.38999998523,138707.7500000014,138688.773,138678.4349999507,138705.525,138738.876,,46,script's
