sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-28T15:15:07.041Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_f/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1309,""scroll_height"":621,""window_innerWidth"":1309,""window_innerHeight"":669,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6344.139000002082,,response,,,,,,,,,,,continue,click button,,,,,,,,,14525.399999998626,14521.735000002082,8160.929,8161.825000002864,8177.596,14527.723,{},,
Volume calibration,html.Screen,0_1,2021-04-28T15:15:25.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18326.157000002393,,response,,,,,,,,,,,continue,click button,,,,,,,,,32856.42999999982,32853.88000000239,14511.056,14525.854999999865,14527.723,32862.603,,,
Task instructions,html.Screen,0_2,2021-04-28T15:15:31.509Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6128.762000001676,,response,,,,,,,,,,,continue,click button,,,,,,,,,38993.475000002945,38991.36500000168,32845.936,32856.59999999916,32862.603,38996.059,,,
Sounds,html.Screen,0_3_0_0,2021-04-28T15:15:35.750Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.648999999998,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,43233.95999999775,43230.041,38979.392,38993.73000000196,38996.059,43246.708,,,
Judgement,html.Screen,0_3_0_1,2021-04-28T15:15:37.924Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,2158.8820000021224,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,45407.59999999864,45405.59000000212,43230.041,43234.14500000217,43246.708,45413.418,,,
Trial,flow.Sequence,0_3_0,2021-04-28T15:15:37.924Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6409.53100000212,,completion,,,,,,,,,1,,,,,,,,S,I,O,,45407.9899999997,45405.59000000212,38979.392,38993.6699999962,38996.059,45413.418,,,
Sounds,html.Screen,0_3_1_0,2021-04-28T15:15:42.165Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.084999999999,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,49649.154999999155,49646.836,45396.751,45408.174999996845,45413.418,49663.503,,,
Judgement,html.Screen,0_3_1_1,2021-04-28T15:15:43.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1520.7770000013115,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,51186.75500000245,51184.28000000131,49646.836,49649.35500000138,49663.503,51197.423,,,
Trial,flow.Sequence,0_3_1,2021-04-28T15:15:43.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5770.862000001311,,completion,,,,,,,,,1,,,,,,,,S,O,I,,51186.99499999639,51184.28000000131,45396.751,45408.125000001746,45413.418,51197.423,,,
Sounds,html.Screen,0_3_2_0,2021-04-28T15:15:47.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.084999999999,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,55432.534999999916,55430.841,51180.756,51187.16000000131,51197.423,55447.508,,,
