sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-10T18:31:30.342Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_c/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1600,""screen_height"":900,""scroll_width"":1583,""scroll_height"":708,""window_innerWidth"":1583,""window_innerHeight"":756,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9051.714999898002,,response,,,,,,,,,,,continue,click button,,,,,,,,,51222.20499999821,51213.354999898,42078.107,42086.32000000216,42161.64,51243.877,{},,
Volume calibration,html.Screen,0_1,2021-04-10T18:31:57.200Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26832.012999978244,,response,,,,,,,,,,,continue,click button,,,,,,,,,78079.48500011116,78075.88999997824,51210.683,51223.76500000246,51243.877,78090.563,,,
Task instructions,html.Screen,0_2,2021-04-10T18:32:15.003Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17789.65699993362,,response,,,,,,,,,,,continue,click button,,,,,,,,,95882.85499997437,95880.21999993362,78073.923,78079.73000011407,78090.563,95888.393,,,
Sounds,html.Screen,0_3_0_0,2021-04-10T18:32:19.240Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.5090000000055,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,100119.7899999097,100109.798,95871.875,95883.80499999039,95888.393,100137.902,,,
Judgement,html.Screen,0_3_0_1,2021-04-10T18:32:21.188Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1926.3430000159424,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,102067.8149999585,102064.24500001594,100109.798,100120.49000011757,100137.902,102070.927,,,
Trial,flow.Sequence,0_3_0,2021-04-10T18:32:21.189Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6175.852000015948,,completion,,,,,,,,,1,,,,,,,,S,O,I,,102069.13499999791,102064.24500001594,95871.875,95883.54999991134,95888.393,102070.927,,,
Sounds,html.Screen,0_3_1_0,2021-04-10T18:32:25.426Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.494000000006,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,106305.67499995232,106304.019,102054.429,102070.01999998465,102070.927,106320.421,,,
Judgement,html.Screen,0_3_1_1,2021-04-10T18:32:26.239Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,795.4889999349543,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,107118.80999989808,107115.90999993496,106304.019,106306.23500002548,106320.421,107120.324,,,
Trial,flow.Sequence,0_3_1,2021-04-10T18:32:26.240Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5044.98299993496,,completion,,,,,,,,,1,,,,,,,,S,I,O,,107119.63999993168,107115.90999993496,102054.429,102069.76000010036,102070.927,107120.324,,,
Sounds,html.Screen,0_3_2_0,2021-04-10T18:32:30.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.028000000006,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,111357.53999999724,111353.072,107103.723,107122.08000011742,107120.324,111371.352,,,
Judgement,html.Screen,0_3_2_1,2021-04-10T18:32:31.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,758.0580000523041,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,112132.29000009596,112129.4100000523,111353.072,111357.73000004701,111371.352,112140.068,,,
Trial,flow.Sequence,0_3_2,2021-04-10T18:32:31.253Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5009.08600005231,,completion,,,,,,,,,2,,,,,,,,I,S,O,,112133.12999997288,112129.4100000523,107103.723,107120.0850000605,107120.324,112140.068,,,
Sounds,html.Screen,0_3_3_0,2021-04-10T18:32:35.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245.744000000006,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,116371.03000003844,116369.237,112119.854,112133.78000003286,112140.068,116385.812,,,
Judgement,html.Screen,0_3_3_1,2021-04-10T18:32:36.109Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,599.232999979431,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,116989.01999997906,116985.04499997944,116369.237,116371.49000004865,116385.812,117003.057,,,
Trial,flow.Sequence,0_3_3,2021-04-10T18:32:36.110Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4844.976999979437,,completion,,,,,,,,,2,,,,,,,,O,S,I,,116989.83499989845,116985.04499997944,112119.854,112133.55999998748,112140.068,117003.057,,,
Sounds,html.Screen,0_3_4_0,2021-04-10T18:32:40.357Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.072,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,121236.5900001023,121235.238,116986.373,116990.54499994963,117003.057,121252.129,,,
Judgement,html.Screen,0_3_4_1,2021-04-10T18:32:41.618Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1243.481000099986,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,122498.50500002503,122495.61000009999,121235.238,121236.74500011839,121252.129,122518.472,,,
Trial,flow.Sequence,0_3_4,2021-04-10T18:32:41.619Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5492.553000099986,,completion,,,,,,,,,3,,,,,,,,O,I,S,,122499.2299999576,122495.61000009999,116986.373,116990.32000009902,117003.057,122518.472,,,
Sounds,html.Screen,0_3_5_0,2021-04-10T18:32:45.873Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252.6340000000055,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,126752.95000011101,126751.512,122501.775,122499.85000002198,122518.472,126771.106,,,
Judgement,html.Screen,0_3_5_1,2021-04-10T18:32:46.660Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,766.4939999232593,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,127540.25000007823,127537.59999992326,126751.512,126753.41000012122,126771.106,127567.822,,,
Trial,flow.Sequence,0_3_5,2021-04-10T18:32:46.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5019.127999923265,,completion,,,,,,,,,3,,,,,,,,I,O,S,,127540.95999989659,127537.59999992326,122501.775,122499.60500001907,122518.472,127567.822,,,
Task,flow.Loop,0_3,2021-04-10T18:32:46.679Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31649.206999923263,,completion,,,1,,,,,,,,,,,,,,,,,,127558.82499995641,127537.59999992326,95871.875,95883.34499998018,95888.393,127567.822,,,
Trap,html.Screen,0_4,2021-04-10T18:32:46.689Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,127568.57499992475,127537.59999992326,,127567.37500010058,,127567.822,,,
Thanks,html.Screen,0_5,2021-04-10T18:32:50.540Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3850.007999933019,,response,,,,,,,,,,,continue,click button,,,,,,,,,131420.29000003822,131417.82999993302,127534.534,127569.11500007845,127567.822,137616.532,,,
Headphone screening,flow.Sequence,0,2021-04-10T18:32:50.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89256.18999993302,,completion,,,,,,,,,,,,,,,,,,,,,131420.99000001326,131417.82999993302,42078.107,42086.265000049025,42161.64,137616.532,,,
Instructions,html.Page,1_0,2021-04-10T18:33:25.212Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28473.283000072115,,form submission,,,,,,,,,,,,,,,,,,,,,166091.66499995627,166089.81500007212,137566.762,137609.59500004537,137616.532,166096.615,,,
Holding screen,html.Screen,1_1_0_0,2021-04-10T18:33:35.200Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10115.179000000004,,timeout,,,,,,,,,,,,,,,,,,,,,176080.03999991342,176078.707,166079.859,166092.48000010848,166096.615,176211.794,,,
