sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-12T13:26:55.287Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_a/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-gb"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":715,""window_innerWidth"":1440,""window_innerHeight"":763,""devicePixelRatio"":2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,49317,,response,,,,,,,,,,,continue,click button,,,,,,,,,56081,55988,6671,6661.000000000001,6688,56108,{},,
Volume calibration,html.Screen,0_1,2021-04-12T13:27:20.078Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24686,,response,,,,,,,,,,,continue,click button,,,,,,,,,80871,80777,56091,56081,56108,80892,,,
Task instructions,html.Screen,0_2,2021-04-12T13:27:27.439Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7263,,response,,,,,,,,,,,continue,click button,,,,,,,,,88233,88138,80875,80871,80892,88263,,,
Sounds,html.Screen,0_3_0_0,2021-04-12T13:27:31.706Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,92500,92499,88246,88233,88263,92515,,,
Judgement,html.Screen,0_3_0_1,2021-04-12T13:27:33.798Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,2001,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,94592,94500,92499,92500,92515,94617,,,
Trial,flow.Sequence,0_3_0,2021-04-12T13:27:33.799Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6237,,completion,,,,,,,,,3,,,,,,,,O,I,S,,94592,94500,88246,88233,88263,94617,,,
Sounds,html.Screen,0_3_1_0,2021-04-12T13:27:38.060Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,98854,98853,94600,94593,94617,98870,,,
Judgement,html.Screen,0_3_1_1,2021-04-12T13:27:39.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1016,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,99960.00000000001,99869,98853,98854,98870,99986,,,
Trial,flow.Sequence,0_3_1,2021-04-12T13:27:39.167Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5252,,completion,,,,,,,,,2,,,,,,,,O,S,I,,99960.00000000001,99869,94600,94593,94617,99986,,,
Sounds,html.Screen,0_3_2_0,2021-04-12T13:27:43.428Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,104222.00000000001,104222,99970,99960.00000000001,99986,104238,,,
Judgement,html.Screen,0_3_2_1,2021-04-12T13:27:44.137Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,616.0000000000146,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,104930,104838.00000000001,104222,104222.00000000001,104238,104954,,,
