sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,1_1_0_1_23,2021-03-29T11:38:04.759Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,539,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- a --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,225206.00000000003,225197,224658,224632,224675,225242,,23,a
screen,html.Screen,1_1_0_1_24,2021-03-29T11:38:05.487Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,700,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - new ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,225934,225925,225225,225206.00000000003,225242,225975,,24,new
screen,html.Screen,1_1_0_1_25,2021-03-29T11:38:05.968Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,449.0000000000291,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- study ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,226415,226408.00000000003,225959,225934,225975,226459,,25,study
screen,html.Screen,1_1_0_1_26,2021-03-29T11:38:06.401Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,398,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- finds ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,226848,226839,226441,226415,226459,226892,,26,finds
screen,html.Screen,1_1_0_1_27,2021-03-29T11:38:06.840Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,403,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- that<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,227287,227278,226875,226849.00000000003,226892,227325,,27,that
screen,html.Screen,1_1_0_1_28,2021-03-29T11:38:07.302Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,430,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>it's --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,227749,227739,227309,227288,227325,227791,,28,it's
screen,html.Screen,1_1_0_1_29,2021-03-29T11:38:07.841Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,504,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- not --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,228288,228279,227775,227749,227791,228325,,29,not
screen,html.Screen,1_1_0_1_30,2021-03-29T11:38:08.325Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,455,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- how ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,228772,228763,228308,228288,228325,228808,,30,how
screen,html.Screen,1_1_0_1_31,2021-03-29T11:38:08.786Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,433.0000000000291,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- close --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,229233,229224.00000000003,228791,228772,228808,229275,,31,close
screen,html.Screen,1_1_0_1_32,2021-03-29T11:38:09.177Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,358,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- you ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,229625,229616,229258,229233,229275,229657,,32,you
