sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-16T13:21:19.393Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_c/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.1 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1324,""scroll_height"":743,""window_innerWidth"":1324,""window_innerHeight"":743,""devicePixelRatio"":2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,64068,,response,,,,,,,,,,,continue,click button,,,,,,,,,70857,70796,6728,6709.000000000001,6744,70901,{},,
Volume calibration,html.Screen,0_1,2021-04-16T13:21:37.662Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18182,,response,,,,,,,,,,,continue,click button,,,,,,,,,89126,89067,70885,70858,70901,89160,,,
Task instructions,html.Screen,0_2,2021-04-16T13:21:40.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518,,response,,,,,,,,,,,continue,click button,,,,,,,,,91719.00000000001,91661,89143,89127,89160,91759,,,
Sounds,html.Screen,0_3_0_0,2021-04-16T13:21:44.532Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,95996,95995,91743,91720,91759,96012,,,
Judgement,html.Screen,0_3_0_1,2021-04-16T13:21:47.205Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,2616,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,98669,98611,95995,95996,96012,98696,,,
Trial,flow.Sequence,0_3_0,2021-04-16T13:21:47.205Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852,,completion,,,,,,,,,3,,,,,,,,O,I,S,,98669,98611,91743,91720,91759,98696,,,
Sounds,html.Screen,0_3_1_0,2021-04-16T13:21:51.467Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,102931,102931,98681,98670,98696,102947,,,
Judgement,html.Screen,0_3_1_1,2021-04-16T13:21:52.236Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,710,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,103700,103641,102931,102931,102947,103732,,,
Trial,flow.Sequence,0_3_1,2021-04-16T13:21:52.236Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4945,,completion,,,,,,,,,2,,,,,,,,I,S,O,,103700,103641,98681,98670,98696,103732,,,
Sounds,html.Screen,0_3_2_0,2021-04-16T13:21:56.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,107966.00000000001,107966,103715,103700,103732,107982,,,
Judgement,html.Screen,0_3_2_1,2021-04-16T13:21:57.137Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,577,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,108601,108543,107966,107966.00000000001,107982,108639,,,
Trial,flow.Sequence,0_3_2,2021-04-16T13:21:57.138Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4811,,completion,,,,,,,,,1,,,,,,,,S,O,I,,108602,108543,103715,103700,103732,108639,,,
Sounds,html.Screen,0_3_3_0,2021-04-16T13:22:01.403Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,112873,112872,108622,108602,108639,112888,,,
Judgement,html.Screen,0_3_3_1,2021-04-16T13:22:01.786Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,333,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,113257,113205,112872,112873,112888,113288,,,
Trial,flow.Sequence,0_3_3,2021-04-16T13:22:01.786Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4566,,completion,,,,,,,,,2,,,,,,,,O,S,I,,113257,113205,108622,108602,108639,113288,,,
Sounds,html.Screen,0_3_4_0,2021-04-16T13:22:06.050Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,117526,117526,113272,113257,113288,117542,,,
Judgement,html.Screen,0_3_4_1,2021-04-16T13:22:06.436Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,339.00000000001455,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,117912,117865.00000000001,117526,117527,117542,117942,,,
Trial,flow.Sequence,0_3_4,2021-04-16T13:22:06.436Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4577.000000000015,,completion,,,,,,,,,1,,,,,,,,S,I,O,,117913,117865.00000000001,113272,113257,113288,117942,,,
Sounds,html.Screen,0_3_5_0,2021-04-16T13:22:10.699Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,122179,122178,117926,117913,117942,122195,,,
Judgement,html.Screen,0_3_5_1,2021-04-16T13:22:11.043Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,303.00000000001455,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,122523,122481.00000000001,122178,122179,122195,122544,,,
Trial,flow.Sequence,0_3_5,2021-04-16T13:22:11.043Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4539.000000000015,,completion,,,,,,,,,3,,,,,,,,I,O,S,,122524,122481.00000000001,117926,117913,117942,122544,,,
Task,flow.Loop,0_3,2021-04-16T13:22:11.046Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30722.000000000015,,completion,,,1,,,,,,,,,,,,,,,,,,122526,122481.00000000001,91743,91720,91759,122544,,,
Trap,html.Screen,0_4,2021-04-16T13:22:11.048Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,122529,122481.00000000001,,122529,,122544,,,
Thanks,html.Screen,0_5,2021-04-16T13:22:15.816Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4726,,response,,,,,,,,,,,continue,click button,,,,,,,,,127299,127260,122534,122529,122544,132151,,,
