sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-26T10:37:35.822Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_a/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1366,""screen_height"":768,""scroll_width"":1366,""scroll_height"":577,""window_innerWidth"":1366,""window_innerHeight"":625,""devicePixelRatio"":1}",,,,,,,,,,,,,,,603c124974df2e8f9f375fa8,,,,,,,,,,,,,,,6111.477000007897,,form submission,,,,,,,,,,,,,,,,,,,,,24495.114999939688,24493.855000007898,18299.052,18306.71999999322,18382.378,24532.485,{},,
Introduction,html.Screen,1_0,2021-04-26T10:37:42.276Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6412.654999967068,,response,,,,,,,,,,,continue,click button,,,,,,,,,30949.924999964423,30945.13999996707,24482.503,24495.939999935217,24532.485,30965.951,,,
Volume calibration,html.Screen,1_1,2021-04-26T10:38:47.642Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65341.90899994259,,response,,,,,,,,,,,continue,click button,,,,,,,,,96315.11999992654,96307.8599999426,30932.614,30950.349999940954,30965.951,96317.365,,,
Task instructions,html.Screen,1_2,2021-04-26T10:39:37.262Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49617.40999997243,,response,,,,,,,,,,,continue,click button,,,,,,,,,145936.21999991592,145934.77499997243,96300.555,96315.54499990307,96317.365,145951.511,,,
Sounds,html.Screen,1_3_0_0,2021-04-26T10:39:41.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.084999999992,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,150189.294999931,150184.933,145934.827,145936.86499993782,145951.511,150201.596,,,
Judgement,html.Screen,1_3_0_1,2021-04-26T10:39:43.018Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1489.0839999997115,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,151692.42499989923,151690.6799999997,150184.933,150189.6799999522,150201.596,151701.599,,,
Trial,flow.Sequence,1_3_0,2021-04-26T10:39:43.019Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5739.168999999703,,completion,,,,,,,,,1,,,,,,,,S,I,O,,151693.21999989916,151690.6799999997,145934.827,145936.70999992173,145951.511,151701.599,,,
Sounds,html.Screen,1_3_1_0,2021-04-26T10:39:47.262Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.110000000015,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,155936.1599999247,155935.049,151684.962,151693.63999995403,151701.599,155951.709,,,
Judgement,html.Screen,1_3_1_1,2021-04-26T10:39:48.014Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,734.8659999415104,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,156687.93499993626,156686.5749999415,155935.049,155936.4699999569,155951.709,156701.703,,,
Trial,flow.Sequence,1_3_1,2021-04-26T10:39:48.014Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4984.9759999415255,,completion,,,,,,,,,3,,,,,,,,O,I,S,,156688.42999998014,156686.5749999415,151684.962,151693.49999993574,151701.599,156701.703,,,
Sounds,html.Screen,1_3_2_0,2021-04-26T10:39:52.262Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.103000000003,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,160936.2699999474,160935.139,156685.056,156688.82499996107,156701.703,160951.806,,,
Judgement,html.Screen,1_3_2_1,2021-04-26T10:39:52.830Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,550.6839999843796,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,161503.84999997914,161502.4899999844,160935.139,160936.55499990564,160951.806,161518.478,,,
Trial,flow.Sequence,1_3_2,2021-04-26T10:39:52.830Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.786999984382,,completion,,,,,,,,,1,,,,,,,,S,O,I,,161504.30999998935,161502.4899999844,156685.056,156688.68999998085,156701.703,161518.478,,,
Sounds,html.Screen,1_3_3_0,2021-04-26T10:39:57.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.06700000001,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,165753.11999989208,165751.9,161501.818,161504.69499989413,161518.478,165768.545,,,
Judgement,html.Screen,1_3_3_1,2021-04-26T10:39:57.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,673.8699999394885,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,166443.74999997672,166442.4149999395,165751.9,165753.39999992866,165768.545,166451.925,,,
Trial,flow.Sequence,1_3_3,2021-04-26T10:39:57.770Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4923.9369999394985,,completion,,,,,,,,,3,,,,,,,,I,O,S,,166444.19999991078,166442.4149999395,161501.818,161504.5599999139,161518.478,166451.925,,,
Sounds,html.Screen,1_3_4_0,2021-04-26T10:40:02.012Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.075000000012,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,170686.21999991592,170685.33,166435.248,166444.55499993637,166451.925,170702,,,
Judgement,html.Screen,1_3_4_1,2021-04-26T10:40:02.522Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,492.2849999759346,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,171195.73999999557,171194.28499997593,170685.33,170686.4999999525,170702,171202.019,,,
Trial,flow.Sequence,1_3_4,2021-04-26T10:40:02.522Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4742.359999975946,,completion,,,,,,,,,2,,,,,,,,I,S,O,,171196.2099999655,171194.28499997593,166435.248,166444.44499991369,166451.925,171202.019,,,
Sounds,html.Screen,1_3_5_0,2021-04-26T10:40:06.762Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.075000000012,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,175436.28999998327,175435.421,171185.336,171196.56999991275,171202.019,175452.094,,,
Judgement,html.Screen,1_3_5_1,2021-04-26T10:40:07.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,722.0459999009327,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,176175.47499993816,176174.13999990094,175435.421,175436.56499998178,175452.094,176185.436,,,
Trial,flow.Sequence,1_3_5,2021-04-26T10:40:07.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4972.120999900944,,completion,,,,,,,,,2,,,,,,,,O,S,I,,176175.93999998644,176174.13999990094,171185.336,171196.46499992814,171202.019,176185.436,,,
Task,flow.Loop,1_3,2021-04-26T10:40:07.512Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30222.628999900946,,completion,,,1,,,,,,,,,,,,,,,,,,176186.2399999518,176174.13999990094,145934.827,145936.5449999459,145951.511,176185.436,,,
Trap,html.Screen,1_4,2021-04-26T10:40:07.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,176189.17999998666,176174.13999990094,,176188.80000000354,,176185.436,,,
Thanks,html.Screen,1_5,2021-04-26T10:40:18.897Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11384.508999995654,,response,,,,,,,,,,,continue,click button,,,,,,,,,187571.27499999478,187569.94499999564,176168.783,176189.4949999405,176185.436,190702.428,,,
Headphone screening,flow.Sequence,1,2021-04-26T10:40:18.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163037.45999999566,,completion,,,,,,,,,,,,,,,,,,,,,187571.809999994,187569.94499999564,24482.503,24495.839999988675,24532.485,190702.428,,,
Instructions,html.Page,2_0,2021-04-26T10:40:42.982Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20952.466999926895,,form submission,,,,,,,,,,,,,,,,,,,,,211655.44499992393,211654.8949999269,190685.75,190698.1599999126,190702.428,211669.456,,,
Holding screen,html.Screen,2_1_0_0,2021-04-26T10:40:52.980Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.209000000003,,timeout,,,,,,,,,,,,,,,,,,,,,221653.68499991018,221652.977,211652.78,211655.97999992315,211669.456,221669.665,,,
screen,html.Screen,2_1_0_1_0,2021-04-26T10:40:54.016Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1015.834999904997,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,222689.63999999687,222685.499999905,221652.977,221654.11999996286,221669.665,222703,,0,When
screen,html.Screen,2_1_0_1_1,2021-04-26T10:40:54.476Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,445.6949999816716,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,223149.60499992594,223148.69499998167,222686.343,222690.04499993753,222703,223153.057,,1,it
screen,html.Screen,2_1_0_1_2,2021-04-26T10:40:54.950Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,469.63799991089036,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,223623.60999989323,223622.6949999109,223136.335,223149.8900000006,223153.057,223636.403,,2,comes
screen,html.Screen,2_1_0_1_3,2021-04-26T10:40:55.402Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,438.6719999424531,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,224075.99499996286,224075.07499994244,223619.69,223623.8949999679,223636.403,224086.354,,3,to
screen,html.Screen,2_1_0_1_4,2021-04-26T10:40:55.864Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,450.67600000678794,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,224537.89499995764,224537.03000000678,224069.708,224076.29999995697,224086.354,224553.031,,4,having
screen,html.Screen,2_1_0_1_5,2021-04-26T10:40:56.241Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,361.0189999048307,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,224914.88999989815,224914.04999990482,224536.391,224538.18499995396,224553.031,224919.721,,5,a
