sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-20T14:08:02.816Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_d/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36 Edg/90.0.818.39"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1488,""scroll_height"":706,""window_innerWidth"":1488,""window_innerHeight"":754,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,17693.192999919833,,response,,,,,,,,,,,continue,click button,,,,,,,,,27154.699999839067,27152.29499991983,9393.188,9395.794999785721,9459.102,27172.928,{},,
Volume calibration,html.Screen,0_1,2021-04-20T14:08:35.915Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33074.97199984205,,response,,,,,,,,,,,continue,click button,,,,,,,,,60252.975000068545,60247.89999984205,27140.023,27155.629999935627,27172.928,60250.994,,,
Task instructions,html.Screen,0_2,2021-04-20T14:08:42.801Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6885.915999884666,,response,,,,,,,,,,,continue,click button,,,,,,,,,67138.39499978349,67136.90999988467,60234.531,60253.27999982983,60250.994,67150.21,,,
Sounds,html.Screen,0_3_0_0,2021-04-20T14:08:47.049Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.9679999999935,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,71386.57999970019,71382.838,67133.555,67138.81999999285,67150.21,71399.178,,,
Judgement,html.Screen,0_3_0_1,2021-04-20T14:10:34.240Z,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,107171.08699975473,,response,,,,,,,,,1,,2,click #choice-2,,,,,S,I,O,,178571.84999994934,178570.26499975473,71382.838,71386.82999974117,71399.178,178582.135,,,
Trial,flow.Sequence,0_3_0,2021-04-20T14:10:34.243Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111420.05499975472,,completion,,,,,,,,,1,,,,,,,,S,I,O,,178574.4349998422,178570.26499975473,67133.555,67138.73500004411,67150.21,178582.135,,,
Sounds,html.Screen,0_3_1_0,2021-04-20T14:10:38.484Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.391999999993,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,182816.02500006557,182814.941,178565.742,178574.65499965474,178582.135,182831.527,,,
Judgement,html.Screen,0_3_1_1,2021-04-20T14:10:40.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,2396.0829999435227,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,185229.40499987453,185227.60999994352,182814.941,182816.3999998942,182831.527,185230.995,,,
Trial,flow.Sequence,0_3_1,2021-04-20T14:10:40.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6645.474999943515,,completion,,,,,,,,,1,,,,,,,,S,O,I,,185229.7499999404,185227.60999994352,178565.742,178574.59999993443,178582.135,185230.995,,,
Sounds,html.Screen,0_3_2_0,2021-04-20T14:10:45.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.371000000014,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,189466.25000005588,189463.714,185214.55,185229.98499963433,185230.995,189480.366,,,
Judgement,html.Screen,0_3_2_1,2021-04-20T14:10:45.868Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,717.3339999023883,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,190199.30499978364,190197.6999999024,189463.714,189466.49499982595,189480.366,190213.845,,,
Trial,flow.Sequence,0_3_2,2021-04-20T14:10:45.868Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4966.704999902402,,completion,,,,,,,,,2,,,,,,,,I,S,O,,190199.65499965474,190197.6999999024,185214.55,185229.92499964312,185230.995,190213.845,,,
Sounds,html.Screen,0_3_3_0,2021-04-20T14:10:50.116Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.334000000003,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,194447.43499998003,194446.155,190197.11,190199.88999981433,190213.845,194463.179,,,
Judgement,html.Screen,0_3_3_1,2021-04-20T14:10:51.008Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,874.4859999991022,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,195339.24999972805,195337.6649999991,194446.155,194447.75500008836,194463.179,195346.174,,,
Trial,flow.Sequence,0_3_3,2021-04-20T14:10:51.008Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5123.819999999105,,completion,,,,,,,,,3,,,,,,,,O,I,S,,195339.58499971777,195337.6649999991,190197.11,190199.81499994174,190213.845,195346.174,,,
