sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-20T10:56:22.678Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_e/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-gb"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":852,""window_innerWidth"":1440,""window_innerHeight"":900,""devicePixelRatio"":2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8563,,response,,,,,,,,,,,continue,click button,,,,,,,,,27343,27434,18871,18855,18893,27369,{},,
Volume calibration,html.Screen,0_1,2021-04-20T10:56:47.765Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25184,,response,,,,,,,,,,,continue,click button,,,,,,,,,52431.00000000001,52537,27353,27344,27369,52453,,,
Task instructions,html.Screen,0_2,2021-04-20T10:56:55.911Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8247,,response,,,,,,,,,,,continue,click button,,,,,,,,,60577,60683,52436,52431.00000000001,52453,60597,,,
Sounds,html.Screen,0_3_0_0,2021-04-20T10:57:00.163Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,64829.00000000001,64829,60581,60577,60597,64846,,,
Judgement,html.Screen,0_3_0_1,2021-04-20T10:57:03.404Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,3348,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,68070.00000000001,68177,64829,64829.00000000001,64846,68097,,,
Trial,flow.Sequence,0_3_0,2021-04-20T10:57:03.404Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7580,,completion,,,,,,,,,3,,,,,,,,I,O,S,,68070.00000000001,68177,60581,60577,60597,68097,,,
Sounds,html.Screen,0_3_1_0,2021-04-20T10:57:07.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,72330,72330,68081,68070.00000000001,68097,72347,,,
Judgement,html.Screen,0_3_1_1,2021-04-20T10:57:08.848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1291,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,73514,73621,72330,72330,72347,73535,,,
Trial,flow.Sequence,0_3_1,2021-04-20T10:57:08.848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5524,,completion,,,,,,,,,3,,,,,,,,O,I,S,,73514,73621,68081,68070.00000000001,68097,73535,,,
Sounds,html.Screen,0_3_2_0,2021-04-20T10:57:13.102Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,77768,77768,73518,73514,73535,77785,,,
