sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-21T13:43:01.039Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_f/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":706,""window_innerWidth"":1536,""window_innerHeight"":754,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,83878.19800002156,,response,,,,,,,,,,,continue,click button,,,,,,,,,115179.98500002432,115178.15000002156,31269.495,31270.245000021532,31299.952,115188.994,{},,
Volume calibration,html.Screen,0_1,2021-04-21T13:43:21.401Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20349.371000014886,,response,,,,,,,,,,,continue,click button,,,,,,,,,135542.07500000484,135538.3650000149,115172.352,115180.38000000524,115188.994,135544.428,,,
Task instructions,html.Screen,0_2,2021-04-21T13:43:30.048Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8643.177000013704,,response,,,,,,,,,,,continue,click button,,,,,,,,,144188.95500001963,144187.60500001372,135527.78,135542.26000001654,135544.428,144196.681,,,
Sounds,html.Screen,0_3_0_0,2021-04-21T13:43:34.294Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.193999999989,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,148434.505000012,148431.197,144180.085,144189.3900000141,144196.681,148447.875,,,
Judgement,html.Screen,0_3_0_1,2021-04-21T13:43:35.811Z,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2,,1502.8700000091922,,response,,,,,,,,,2,,1,click #choice-1,,,,,O,S,I,,149951.50500000454,149950.7450000092,148431.197,148434.63000000338,148447.875,149964.911,,,
Trial,flow.Sequence,0_3_0,2021-04-21T13:43:35.811Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5754.064000009181,,completion,,,,,,,,,2,,,,,,,,O,S,I,,149951.82500002556,149950.7450000092,144180.085,144189.30500000715,144196.681,149964.911,,,
Sounds,html.Screen,0_3_1_0,2021-04-21T13:43:40.059Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.135000000009,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,154200.28000001912,154199.426,149948.367,149951.96000000578,149964.911,154216.046,,,
Judgement,html.Screen,0_3_1_1,2021-04-21T13:43:41.018Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,942.1640000232437,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,155159.02000002097,155158.21000002325,154199.426,154200.38500000373,154216.046,155166.282,,,
Trial,flow.Sequence,0_3_1,2021-04-21T13:43:41.018Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5193.299000023253,,completion,,,,,,,,,3,,,,,,,,I,O,S,,155159.18000001693,155158.21000002325,149948.367,149951.9250000012,149964.911,155166.282,,,
Sounds,html.Screen,0_3_2_0,2021-04-21T13:43:45.261Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.130000000005,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,159401.60000001197,159400.762,155149.624,155159.32000000612,155166.282,159417.412,,,
