sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-22T08:52:59.773Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_f/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":720,""scroll_width"":1920,""scroll_height"":867,""window_innerWidth"":1920,""window_innerHeight"":915,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,10553.967999950451,,response,,,,,,,,,,,continue,click button,,,,,,,,,48531.87000006437,48528.674999950454,37849.727,37860.6050000526,37974.707,48550.456,{},,
Volume calibration,html.Screen,0_1,2021-04-22T08:54:07.750Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67952.13400004734,,response,,,,,,,,,,,continue,click button,,,,,,,,,116509.10500006285,116502.59000004735,48517.433,48532.254999969155,48550.456,116518.099,,,
Task instructions,html.Screen,0_2,2021-04-22T09:01:26.395Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438634.0659999777,,response,,,,,,,,,,,continue,click button,,,,,,,,,555153.9699999848,555152.1649999777,116501.741,116511.70999999158,116518.099,555169.02,,,
Sounds,html.Screen,0_3_0_0,2021-04-22T09:01:30.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.29999999993,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,559408.6649999954,559398.849,555151.946,555154.3450000463,555169.02,559415.32,,,
Judgement,html.Screen,0_3_0_1,2021-04-22T09:01:33.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,2698.935000022291,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,562118.359999964,562114.2550000222,559398.849,559409.0650000144,559415.32,562130.993,,,
Trial,flow.Sequence,0_3_0,2021-04-22T09:01:33.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6945.235000022221,,completion,,,,,,,,,3,,,,,,,,I,O,S,,562118.9399999566,562114.2550000222,555151.946,555154.2449999833,555169.02,562130.993,,,
Sounds,html.Screen,0_3_1_0,2021-04-22T09:01:37.603Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.243999999948,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,566361.8900000583,566360.478,562113.369,562119.2449999508,562130.993,566377.237,,,
Judgement,html.Screen,0_3_1_1,2021-04-22T09:01:39.318Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1697.3529999747407,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,568077.1650000243,568074.5899999747,566360.478,566362.22000001,566377.237,568092.58,,,
Trial,flow.Sequence,0_3_1,2021-04-22T09:01:39.318Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5943.5969999746885,,completion,,,,,,,,,2,,,,,,,,I,S,O,,568077.5600000052,568074.5899999747,562113.369,562119.1300000064,562130.993,568092.58,,,
Sounds,html.Screen,0_3_2_0,2021-04-22T09:01:43.565Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.673999999999,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,572324.1400000406,572322.837,568059.499,568077.825000044,568092.58,572339.254,,,
