sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-13T12:38:13.319Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_a/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":921,""window_innerWidth"":1920,""window_innerHeight"":969,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7204.138000003679,,response,,,,,,,,,,,continue,click button,,,,,,,,,13495.504999998957,13493.950000003679,6256.424,6264.395000005607,6289.812,13506.485,{},,
Volume calibration,html.Screen,0_1,2021-04-13T12:38:30.788Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17455.550000004107,,response,,,,,,,,,,,continue,click button,,,,,,,,,30965.01499999431,30962.035000004107,13489.876,13495.764999999665,13506.485,30973.172,,,
Task instructions,html.Screen,0_2,2021-04-13T12:38:41.634Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10836.863000002246,,response,,,,,,,,,,,continue,click button,,,,,,,,,41811.01999999373,41810.035000002244,30956.707,30965.205000014976,30973.172,41823.106,,,
Sounds,html.Screen,0_3_0_0,2021-04-13T12:38:45.887Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.0480000000025,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,46063.590000005206,46056.689,41806.542,41811.329999996815,41823.106,46073.154,,,
Judgement,html.Screen,0_3_0_1,2021-04-13T12:38:49.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,3160.876000021446,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,49234.974999999395,49234.03000002145,46056.689,46064.05499999528,46073.154,49239.812,,,
Trial,flow.Sequence,0_3_0,2021-04-13T12:38:49.059Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7410.924000021449,,completion,,,,,,,,,3,,,,,,,,O,I,S,,49235.30500000925,49234.03000002145,41806.542,41811.26000001677,41823.106,49239.812,,,
Sounds,html.Screen,0_3_1_0,2021-04-13T12:38:53.297Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.113000000005,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,53473.88500001398,53473.251,49223.38,49235.45999999624,49239.812,53489.925,,,
Judgement,html.Screen,0_3_1_1,2021-04-13T12:38:54.726Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1411.9650000082765,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,54902.80999999959,54901.89000000828,53473.251,53474.030000012135,53489.925,54906.489,,,
Trial,flow.Sequence,0_3_1,2021-04-13T12:38:54.726Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5662.078000008281,,completion,,,,,,,,,1,,,,,,,,S,I,O,,54903.01000000909,54901.89000000828,49223.38,49235.41500000283,49239.812,54906.489,,,
Sounds,html.Screen,0_3_2_0,2021-04-13T12:38:58.965Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.273999999998,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,59141.28999999957,59139.995,54889.986,54903.17000000505,54906.489,59156.763,,,
