sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-26T14:09:42.842Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_c/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-gb"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1098,""scroll_height"":709,""window_innerWidth"":1098,""window_innerHeight"":757,""devicePixelRatio"":2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9129,,response,,,,,,,,,,,continue,click button,,,,,,,,,15457,15486,6357,6346,6397,15477,{},,
Volume calibration,html.Screen,0_1,2021-04-26T14:10:04.418Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21603,,response,,,,,,,,,,,continue,click button,,,,,,,,,37034,37065,15462,15458,15477,37050,,,
Task instructions,html.Screen,0_2,2021-04-26T14:10:29.955Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25568,,response,,,,,,,,,,,continue,click button,,,,,,,,,62572,62604,37036,37034,37050,62594,,,
Sounds,html.Screen,0_3_0_0,2021-04-26T14:10:34.217Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,66834,66833,62578,62572,62594,66850,,,
Judgement,html.Screen,0_3_0_1,2021-04-26T14:10:35.300Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1116,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,67917,67949,66833,66834,66850,67933,,,
Trial,flow.Sequence,0_3_0,2021-04-26T14:10:35.300Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5355,,completion,,,,,,,,,3,,,,,,,,I,O,S,,67917,67949,62578,62572,62594,67933,,,
Sounds,html.Screen,0_3_1_0,2021-04-26T14:10:39.557Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,72173,72173,67918,67917,67933,72188,,,
Judgement,html.Screen,0_3_1_1,2021-04-26T14:10:40.077Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,554,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,72694,72727,72173,72174,72188,72723,,,
Trial,flow.Sequence,0_3_1,2021-04-26T14:10:40.078Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4794,,completion,,,,,,,,,2,,,,,,,,O,S,I,,72694,72727,67918,67917,67933,72723,,,
Sounds,html.Screen,0_3_2_0,2021-04-26T14:10:44.343Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,76960.00000000001,76960,72706,72695.00000000001,72723,76977,,,
Judgement,html.Screen,0_3_2_1,2021-04-26T14:10:45.219Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,909,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,77836,77869,76960,76961,76977,77860,,,
Trial,flow.Sequence,0_3_2,2021-04-26T14:10:45.219Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5146,,completion,,,,,,,,,1,,,,,,,,S,O,I,,77837,77869,72706,72695.00000000001,72723,77860,,,
Sounds,html.Screen,0_3_3_0,2021-04-26T14:10:49.481Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,82099,82098,77843,77837,77860,82116,,,
Judgement,html.Screen,0_3_3_1,2021-04-26T14:10:50.176Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,728.0000000000146,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,82793,82826.00000000001,82098,82099,82116,82816,,,
Trial,flow.Sequence,0_3_3,2021-04-26T14:10:50.176Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4966.000000000015,,completion,,,,,,,,,3,,,,,,,,O,I,S,,82793,82826.00000000001,77843,77837,77860,82816,,,
Sounds,html.Screen,0_3_4_0,2021-04-26T14:10:54.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,87055,87054,82799,82793,82816,87070,,,
Judgement,html.Screen,0_3_4_1,2021-04-26T14:10:54.893Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,490,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,87511,87544,87054,87055,87070,87537,,,
Trial,flow.Sequence,0_3_4,2021-04-26T14:10:54.894Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4728,,completion,,,,,,,,,2,,,,,,,,I,S,O,,87511,87544,82799,82793,82816,87537,,,
Sounds,html.Screen,0_3_5_0,2021-04-26T14:10:59.159Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,91776,91776,87521,87511,87537,91793,,,
Judgement,html.Screen,0_3_5_1,2021-04-26T14:10:59.878Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,753,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,92495,92529,91776,91776,91793,92526,,,
Trial,flow.Sequence,0_3_5,2021-04-26T14:10:59.878Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4992,,completion,,,,,,,,,1,,,,,,,,S,I,O,,92496,92529,87521,87511,87537,92526,,,
Task,flow.Loop,0_3,2021-04-26T14:10:59.880Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29935,,completion,,,1,,,,,,,,,,,,,,,,,,92498,92529,62578,62572,62594,92526,,,
Trap,html.Screen,0_4,2021-04-26T14:10:59.881Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,92498,92529,,92498,,92526,,,
Thanks,html.Screen,0_5,2021-04-26T14:11:03.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4099.000000000015,,response,,,,,,,,,,,continue,click button,,,,,,,,,96575,96609.00000000001,92510,92498,92526,99765,,,
Headphone screening,flow.Sequence,0,2021-04-26T14:11:03.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90212.00000000001,,completion,,,,,,,,,,,,,,,,,,,,,96576.00000000001,96609.00000000001,6357,6346,6397,99765,,,
Instructions,html.Page,1_0,2021-04-26T14:11:42.622Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35475,,form submission,,,,,,,,,,,,,,,,,,,,,135241,135240,99752,99737.00000000001,99765,135257,,,
Holding screen,html.Screen,1_1_0_0,2021-04-26T14:11:52.627Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10006,,timeout,,,,,,,,,,,,,,,,,,,,,145246,145246,135245,135241,135257,145263,,,
screen,html.Screen,1_1_0_1_0,2021-04-26T14:11:53.632Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1037.000000000029,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,146251,146283.00000000003,145246,145247,145263,146279,,0,When
screen,html.Screen,1_1_0_1_1,2021-04-26T14:11:54.431Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,821,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,147050,147084,146263,146252,146279,147079,,1,it
screen,html.Screen,1_1_0_1_2,2021-04-26T14:11:55.094Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,683,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,147713,147746,147063,147050,147079,147746,,2,comes
screen,html.Screen,1_1_0_1_3,2021-04-26T14:11:55.756Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,679,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,148376,148409,147730,147713,147746,148413,,3,to
screen,html.Screen,1_1_0_1_4,2021-04-26T14:11:56.355Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,612,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,148975,149008,148396,148376,148413,149017,,4,having
screen,html.Screen,1_1_0_1_5,2021-04-26T14:11:56.847Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,498,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,149467,149499,149001,148975,149017,149501,,5,a
screen,html.Screen,1_1_0_1_6,2021-04-26T14:11:57.309Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,478,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,149929,149962,149484,149467,149501,149968,,6,lasting
