sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-19T10:08:04.170Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_d/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":706,""window_innerWidth"":1536,""window_innerHeight"":754,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5162.138999974573,,response,,,,,,,,,,,continue,click button,,,,,,,,,23857.92500001844,23853.324999974575,18642.903,18651.590000023134,18691.186,23862.309,{},,
Volume calibration,html.Screen,0_1,2021-04-19T10:08:27.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23107.645999978653,,response,,,,,,,,,,,continue,click button,,,,,,,,,46974.675000004936,46969.954999978654,23846.015,23858.294999983627,23862.309,46978.967,,,
Task instructions,html.Screen,0_2,2021-04-19T10:08:37.564Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10272.258000014532,,response,,,,,,,,,,,continue,click button,,,,,,,,,57252.32999998843,57251.22500001453,46962.565,46974.94500002358,46978.967,57260.823,,,
Sounds,html.Screen,0_3_0_0,2021-04-19T10:08:41.815Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4243.954000000005,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,61502.86499998765,61488.242,57244.411,57252.67499999609,57260.823,61504.777,,,
Judgement,html.Screen,0_3_0_1,2021-04-19T10:08:49.296Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,7477.828000026522,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,68984.25999999745,68982.60500002652,61488.242,61503.25499998871,61504.777,68991.955,,,
Trial,flow.Sequence,0_3_0,2021-04-19T10:08:49.299Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11721.782000026527,,completion,,,,,,,,,3,,,,,,,,I,O,S,,68987.1249999851,68982.60500002652,57244.411,57252.58999998914,57260.823,68991.955,,,
Sounds,html.Screen,0_3_1_0,2021-04-19T10:08:53.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256.781999999992,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,73233.59000001801,73232.282,68975.535,68987.369999988,68991.955,73248.737,,,
Judgement,html.Screen,0_3_1_1,2021-04-19T10:08:54.569Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1007.4079999921087,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,74257.32999999309,74256.1449999921,73232.282,73233.90500003006,73248.737,74266.304,,,
Trial,flow.Sequence,0_3_1,2021-04-19T10:08:54.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5264.189999992101,,completion,,,,,,,,,3,,,,,,,,O,I,S,,74257.66499998281,74256.1449999921,68975.535,68987.29999997886,68991.955,74266.304,,,
Sounds,html.Screen,0_3_2_0,2021-04-19T10:08:58.819Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255.7149999999965,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,78507.29500001762,78505.387,74249.938,74257.89000000805,74266.304,78522.019,,,
Judgement,html.Screen,0_3_2_1,2021-04-19T10:08:59.642Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,807.1260000251641,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,79330.20500000566,79329.14500002516,78505.387,78507.649999985,78522.019,79339.77,,,
Trial,flow.Sequence,0_3_2,2021-04-19T10:08:59.643Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5062.841000025161,,completion,,,,,,,,,1,,,,,,,,S,I,O,,79330.50500001991,79329.14500002516,74249.938,74257.8199999989,74266.304,79339.77,,,
Sounds,html.Screen,0_3_3_0,2021-04-19T10:09:03.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.585999999996,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,83574.19999997364,83572.599,79323.405,79330.71000000928,79339.77,83589.356,,,
Judgement,html.Screen,0_3_3_1,2021-04-19T10:09:04.580Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,676.7440000080096,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,84267.44999998482,84266.10000000801,83572.599,83574.50500002597,83589.356,84275.433,,,
