sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-21T20:48:56.037Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_f/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-gb"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":800,""scroll_width"":1280,""scroll_height"":568,""window_innerWidth"":1280,""window_innerHeight"":616,""devicePixelRatio"":2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5126.000000000004,,response,,,,,,,,,,,continue,click button,,,,,,,,,18155,17676.000000000004,12550,12532,12606,18189,{},,
Volume calibration,html.Screen,0_1,2021-04-21T20:49:26.597Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30586,,response,,,,,,,,,,,continue,click button,,,,,,,,,48714,48759,18173,18156,18189,48742,,,
Task instructions,html.Screen,0_2,2021-04-21T20:50:11.829Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45271,,response,,,,,,,,,,,continue,click button,,,,,,,,,93947,93995,48724,48715,48742,93980,,,
Sounds,html.Screen,0_3_0_0,2021-04-21T20:50:16.098Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,98216.00000000001,98215,93964,93948.00000000001,93980,98232,,,
Judgement,html.Screen,0_3_0_1,2021-04-21T20:50:18.871Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,2822,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,100990.00000000001,101037,98215,98216.00000000001,98232,101010,,,
Trial,flow.Sequence,0_3_0,2021-04-21T20:50:18.872Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7057,,completion,,,,,,,,,3,,,,,,,,I,O,S,,100990.00000000001,101037,93964,93948.00000000001,93980,101010,,,
Sounds,html.Screen,0_3_1_0,2021-04-21T20:50:23.128Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,105246,105246,100993,100991,101010,105261,,,
Judgement,html.Screen,0_3_1_1,2021-04-21T20:50:25.125Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,2046,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,107244,107292,105246,105246,105261,107276,,,
Trial,flow.Sequence,0_3_1,2021-04-21T20:50:25.126Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6282,,completion,,,,,,,,,2,,,,,,,,O,S,I,,107244,107292,100993,100990.00000000001,101010,107276,,,
Sounds,html.Screen,0_3_2_0,2021-04-21T20:50:29.394Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,111512,111512,107260,107244,107276,111527,,,
Judgement,html.Screen,0_3_2_1,2021-04-21T20:50:30.919Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1574,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,113037,113086,111512,111512,111527,113062,,,
Trial,flow.Sequence,0_3_2,2021-04-21T20:50:30.919Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5810,,completion,,,,,,,,,1,,,,,,,,S,I,O,,113038,113086,107260,107244,107276,113062,,,
Sounds,html.Screen,0_3_3_0,2021-04-21T20:50:35.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,117297,117297,113046,113038,113062,117313,,,
Judgement,html.Screen,0_3_3_1,2021-04-21T20:50:35.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,671,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,117920,117968,117297,117297,117313,117948,,,
Trial,flow.Sequence,0_3_3,2021-04-21T20:50:35.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4906,,completion,,,,,,,,,3,,,,,,,,O,I,S,,117921,117968,113046,113038,113062,117948,,,
Sounds,html.Screen,0_3_4_0,2021-04-21T20:50:40.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,122183,122183,117931,117921,117948,122199,,,
Judgement,html.Screen,0_3_4_1,2021-04-21T20:50:40.875Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,859,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,122994,123042,122183,122183,122199,123017,,,
