"subject","item","Provo_ID","list","accuracy","duration","sound","ended_on","response","correctResponse","Pool","item_quest"
2,12,NA,"A",1,2517.29500000004,"speech","response","TRUE","TRUE","Prolific",2
2,4,NA,"A",0,2131.41099999892,"speech","response","TRUE","FALSE","Prolific",1
2,4,NA,"A",0,3351.41399999883,"speech","response","FALSE","TRUE","Prolific",2
2,8,NA,"A",1,2646.12899999891,"speech","response","FALSE","FALSE","Prolific",1
2,8,NA,"A",1,2996.85399999889,"speech","response","TRUE","TRUE","Prolific",2
2,20,NA,"A",0,3745.30099999928,"speech","response","TRUE","FALSE","Prolific",1
2,20,NA,"A",1,2245.78500000003,"speech","response","TRUE","TRUE","Prolific",2
2,16,NA,"A",0,2433.38599999924,"speech","response","TRUE","FALSE","Prolific",1
2,16,NA,"A",1,2494.09399999888,"speech","response","TRUE","TRUE","Prolific",2
3,1,NA,"A",1,2705.44499995233,"silence","response","TRUE","TRUE","Prolific",1
3,1,NA,"A",1,2059.57499992847,"silence","response","FALSE","FALSE","Prolific",2
3,17,NA,"A",1,3399.76500002382,"silence","response","FALSE","FALSE","Prolific",1
3,17,NA,"A",1,2814.63900000002,"silence","response","FALSE","FALSE","Prolific",2
3,5,NA,"A",1,2162.1269999285,"silence","response","TRUE","TRUE","Prolific",1
3,5,NA,"A",1,2298.90299995232,"silence","response","TRUE","TRUE","Prolific",2
3,13,NA,"A",1,3369.00099992845,"silence","response","FALSE","FALSE","Prolific",1
3,13,NA,"A",0,3625.07199997618,"silence","response","FALSE","TRUE","Prolific",2
3,9,NA,"A",1,2502.75999995234,"silence","response","FALSE","FALSE","Prolific",1
3,9,NA,"A",1,2225.26899992849,"silence","response","FALSE","FALSE","Prolific",2
3,2,NA,"A",1,2778.42600002384,"lyrical","response","FALSE","FALSE","Prolific",1
3,2,NA,"A",1,4082.43899995234,"lyrical","response","FALSE","FALSE","Prolific",2
3,14,NA,"A",1,2081.92800002382,"lyrical","response","FALSE","FALSE","Prolific",1
3,14,NA,"A",1,2525.34999997611,"lyrical","response","FALSE","FALSE","Prolific",2
3,18,NA,"A",1,2588.10399997619,"lyrical","response","FALSE","FALSE","Prolific",1
3,18,NA,"A",1,2586.83500002383,"lyrical","response","TRUE","TRUE","Prolific",2
3,6,NA,"A",1,8828.42599995236,"lyrical","response","TRUE","TRUE","Prolific",1
3,6,NA,"A",1,2440.34100000001,"lyrical","response","FALSE","FALSE","Prolific",2
3,10,NA,"A",1,2882.63600002381,"lyrical","response","TRUE","TRUE","Prolific",1
3,10,NA,"A",1,1950.44600002386,"lyrical","response","TRUE","TRUE","Prolific",2
3,3,NA,"A",1,2209.55699992843,"instrumental","response","TRUE","TRUE","Prolific",1
3,3,NA,"A",1,4280.11700002383,"instrumental","response","FALSE","FALSE","Prolific",2
3,7,NA,"A",1,1916.69899992843,"instrumental","response","FALSE","FALSE","Prolific",1
3,7,NA,"A",1,2143.54299992847,"instrumental","response","TRUE","TRUE","Prolific",2
3,19,NA,"A",1,1977.57199997618,"instrumental","response","FALSE","FALSE","Prolific",1
3,19,NA,"A",1,1849.0429999762,"instrumental","response","FALSE","FALSE","Prolific",2
3,11,NA,"A",1,7688.66099995235,"instrumental","response","FALSE","FALSE","Prolific",1
3,11,NA,"A",0,8082.52299995231,"instrumental","response","TRUE","FALSE","Prolific",2
3,15,NA,"A",1,2651.47199995234,"instrumental","response","FALSE","FALSE","Prolific",1
3,15,NA,"A",0,2400.07600002387,"instrumental","response","FALSE","TRUE","Prolific",2
3,12,NA,"A",1,2437.99100002379,"speech","response","FALSE","FALSE","Prolific",1
3,12,NA,"A",1,1827.39399992849,"speech","response","TRUE","TRUE","Prolific",2
3,16,NA,"A",1,2494.85300002387,"speech","response","FALSE","FALSE","Prolific",1
3,16,NA,"A",0,3906.0729999285,"speech","response","FALSE","TRUE","Prolific",2
3,8,NA,"A",1,2664.80500000005,"speech","response","FALSE","FALSE","Prolific",1
3,8,NA,"A",1,3189.41600002383,"speech","response","TRUE","TRUE","Prolific",2
3,4,NA,"A",1,2102.15500000003,"speech","response","FALSE","FALSE","Prolific",1
3,4,NA,"A",1,2481.03100002382,"speech","response","TRUE","TRUE","Prolific",2
3,20,NA,"A",1,3465.92499992845,"speech","response","FALSE","FALSE","Prolific",1
3,20,NA,"A",1,2030.32599995239,"speech","response","TRUE","TRUE","Prolific",2
4,17,NA,"A",0,6334.23300000076,"silence","response","TRUE","FALSE","Prolific",1
4,17,NA,"A",1,4675.49900000077,"silence","response","FALSE","FALSE","Prolific",2
4,5,NA,"A",1,2667.23800000001,"silence","response","TRUE","TRUE","Prolific",1
4,5,NA,"A",1,3844.51499999961,"silence","response","TRUE","TRUE","Prolific",2
4,1,NA,"A",0,3896.14300000115,"silence","response","FALSE","TRUE","Prolific",1
4,1,NA,"A",1,3288.57600000111,"silence","response","FALSE","FALSE","Prolific",2
4,9,NA,"A",1,2792.87699999963,"silence","response","FALSE","FALSE","Prolific",1
4,9,NA,"A",1,4621.42599999963,"silence","response","FALSE","FALSE","Prolific",2
4,13,NA,"A",0,12388.7830000003,"silence","response","TRUE","FALSE","Prolific",1
4,13,NA,"A",1,5208.28200000001,"silence","response","TRUE","TRUE","Prolific",2
4,2,NA,"A",0,5392.12999999966,"lyrical","response","TRUE","FALSE","Prolific",1
4,2,NA,"A",0,4598.32400000002,"lyrical","response","TRUE","FALSE","Prolific",2
4,14,NA,"A",0,2737.26299999957,"lyrical","response","TRUE","FALSE","Prolific",1
4,14,NA,"A",1,7634.28900000034,"lyrical","response","FALSE","FALSE","Prolific",2
4,10,NA,"A",1,6045.28400000115,"lyrical","response","TRUE","TRUE","Prolific",1
4,10,NA,"A",1,5039.02000000002,"lyrical","response","TRUE","TRUE","Prolific",2
4,6,NA,"A",0,5287.79299999995,"lyrical","response","FALSE","TRUE","Prolific",1
4,6,NA,"A",1,3626.27299999958,"lyrical","response","FALSE","FALSE","Prolific",2
4,18,NA,"A",1,4061.47400000039,"lyrical","response","FALSE","FALSE","Prolific",1
4,18,NA,"A",0,3673.07399999967,"lyrical","response","FALSE","TRUE","Prolific",2
4,19,NA,"A",1,5556.66800000111,"instrumental","response","FALSE","FALSE","Prolific",1
4,19,NA,"A",1,6432.68900000071,"instrumental","response","FALSE","FALSE","Prolific",2
4,3,NA,"A",1,3241.20499999996,"instrumental","response","TRUE","TRUE","Prolific",1
4,3,NA,"A",1,4965.86800000072,"instrumental","response","FALSE","FALSE","Prolific",2
4,11,NA,"A",0,6102.68800000113,"instrumental","response","TRUE","FALSE","Prolific",1
4,11,NA,"A",0,8102.5550000004,"instrumental","response","TRUE","FALSE","Prolific",2
4,15,NA,"A",1,3573.78600000113,"instrumental","response","FALSE","FALSE","Prolific",1
4,15,NA,"A",0,4100.7760000003,"instrumental","response","FALSE","TRUE","Prolific",2
4,7,NA,"A",1,6591.65799999959,"instrumental","response","FALSE","FALSE","Prolific",1
4,7,NA,"A",1,5782.27000000048,"instrumental","response","TRUE","TRUE","Prolific",2
4,20,NA,"A",1,4922.99900000123,"speech","response","FALSE","FALSE","Prolific",1
4,20,NA,"A",1,3155.8870000008,"speech","response","TRUE","TRUE","Prolific",2
4,4,NA,"A",0,4264.67900000117,"speech","response","TRUE","FALSE","Prolific",1
4,4,NA,"A",1,4359.79700000072,"speech","response","TRUE","TRUE","Prolific",2
4,12,NA,"A",1,3508.69200000074,"speech","response","FALSE","FALSE","Prolific",1
4,12,NA,"A",1,2704.43800000078,"speech","response","TRUE","TRUE","Prolific",2
4,16,NA,"A",1,7610.22500000033,"speech","response","FALSE","FALSE","Prolific",1
4,16,NA,"A",1,4002.31800000067,"speech","response","TRUE","TRUE","Prolific",2
4,8,NA,"A",1,4943.05400000117,"speech","response","FALSE","FALSE","Prolific",1
4,8,NA,"A",1,2687.74299999955,"speech","response","TRUE","TRUE","Prolific",2
5,1,NA,"A",1,3925.99000000005,"silence","response","TRUE","TRUE","Prolific",1
5,1,NA,"A",1,4301.62800000003,"silence","response","FALSE","FALSE","Prolific",2
5,5,NA,"A",1,2808.55699999997,"silence","response","TRUE","TRUE","Prolific",1
5,5,NA,"A",1,9384.94800000003,"silence","response","TRUE","TRUE","Prolific",2
5,9,NA,"A",1,4769.859,"silence","response","FALSE","FALSE","Prolific",1
5,9,NA,"A",1,6148.83499999996,"silence","response","FALSE","FALSE","Prolific",2
5,17,NA,"A",0,5446.23700000002,"silence","response","TRUE","FALSE","Prolific",1
5,17,NA,"A",1,5541.75100000005,"silence","response","FALSE","FALSE","Prolific",2
5,13,NA,"A",1,4640.16700000002,"silence","response","FALSE","FALSE","Prolific",1
5,13,NA,"A",1,3449.04400000011,"silence","response","TRUE","TRUE","Prolific",2
5,2,NA,"A",1,6570.51500000001,"lyrical","response","FALSE","FALSE","Prolific",1
5,2,NA,"A",1,5580.2649999999,"lyrical","response","FALSE","FALSE","Prolific",2
5,18,NA,"A",1,5264.23899999994,"lyrical","response","FALSE","FALSE","Prolific",1
5,18,NA,"A",1,2069.09999999998,"lyrical","response","TRUE","TRUE","Prolific",2
5,10,NA,"A",1,3721.89800000004,"lyrical","response","TRUE","TRUE","Prolific",1
5,10,NA,"A",1,2525.84200000006,"lyrical","response","TRUE","TRUE","Prolific",2
5,6,NA,"A",0,5198.73900000006,"lyrical","response","FALSE","TRUE","Prolific",1
5,6,NA,"A",0,3352.4040000001,"lyrical","response","TRUE","FALSE","Prolific",2
5,14,NA,"A",1,2923.29299999995,"lyrical","response","FALSE","FALSE","Prolific",1
5,14,NA,"A",0,2919.39799999993,"lyrical","response","TRUE","FALSE","Prolific",2
5,15,NA,"A",1,3167.62600000005,"instrumental","response","FALSE","FALSE","Prolific",1
5,15,NA,"A",1,2721.12199999997,"instrumental","response","TRUE","TRUE","Prolific",2
5,3,NA,"A",1,2876.27099999995,"instrumental","response","TRUE","TRUE","Prolific",1
5,3,NA,"A",1,2849.98199999996,"instrumental","response","FALSE","FALSE","Prolific",2
5,19,NA,"A",0,3739.58600000001,"instrumental","response","TRUE","FALSE","Prolific",1
5,19,NA,"A",1,4159.47600000026,"instrumental","response","FALSE","FALSE","Prolific",2
5,7,NA,"A",1,2819.24500000011,"instrumental","response","FALSE","FALSE","Prolific",1
5,7,NA,"A",1,3533.99899999984,"instrumental","response","TRUE","TRUE","Prolific",2
5,11,NA,"A",0,3709.31299999985,"instrumental","response","TRUE","FALSE","Prolific",1
5,11,NA,"A",0,260.049999999814,"instrumental","response","TRUE","FALSE","Prolific",2
5,4,NA,"A",0,5228.86899999972,"speech","response","TRUE","FALSE","Prolific",1
5,4,NA,"A",0,3129.03299999982,"speech","response","FALSE","TRUE","Prolific",2
5,16,NA,"A",0,5644.24699999974,"speech","response","TRUE","FALSE","Prolific",1
5,16,NA,"A",1,3208.26199999987,"speech","response","TRUE","TRUE","Prolific",2
5,8,NA,"A",1,4105.56499999994,"speech","response","FALSE","FALSE","Prolific",1
5,8,NA,"A",1,3278.04399999999,"speech","response","TRUE","TRUE","Prolific",2
5,12,NA,"A",0,2315.18700000015,"speech","response","TRUE","FALSE","Prolific",1
5,12,NA,"A",0,2187.55099999998,"speech","response","FALSE","TRUE","Prolific",2
5,20,NA,"A",0,11895.4330000002,"speech","response","TRUE","FALSE","Prolific",1
5,20,NA,"A",1,3216.00000000023,"speech","response","TRUE","TRUE","Prolific",2
6,1,NA,"A",1,2353.491999997,"silence","response","TRUE","TRUE","Prolific",1
6,1,NA,"A",1,2797.90599999775,"silence","response","FALSE","FALSE","Prolific",2
6,5,NA,"A",1,3183.92700000003,"silence","response","TRUE","TRUE","Prolific",1
6,5,NA,"A",1,2435.92899999849,"silence","response","TRUE","TRUE","Prolific",2
6,9,NA,"A",1,3051.41599999851,"silence","response","FALSE","FALSE","Prolific",1
6,9,NA,"A",1,5969.19899999851,"silence","response","FALSE","FALSE","Prolific",2
6,17,NA,"A",1,4321.089999997,"silence","response","FALSE","FALSE","Prolific",1
6,17,NA,"A",0,3609.62199999852,"silence","response","TRUE","FALSE","Prolific",2
6,13,NA,"A",1,4081.19299999776,"silence","response","FALSE","FALSE","Prolific",1
6,13,NA,"A",0,3291.85199999926,"silence","response","FALSE","TRUE","Prolific",2
6,10,NA,"A",1,2626.76599999849,"lyrical","response","TRUE","TRUE","Prolific",1
6,10,NA,"A",1,2244.44300000003,"lyrical","response","TRUE","TRUE","Prolific",2
6,14,NA,"A",1,2259.54999999702,"lyrical","response","FALSE","FALSE","Prolific",1
6,14,NA,"A",1,3364.61799999926,"lyrical","response","FALSE","FALSE","Prolific",2
6,6,NA,"A",0,2222.22799999703,"lyrical","response","FALSE","TRUE","Prolific",1
6,6,NA,"A",1,2762.26999999851,"lyrical","response","FALSE","FALSE","Prolific",2
6,2,NA,"A",1,2867.2009999993,"lyrical","response","FALSE","FALSE","Prolific",1
6,2,NA,"A",0,1978.02599999704,"lyrical","response","TRUE","FALSE","Prolific",2
6,18,NA,"A",1,2774.96399999771,"lyrical","response","FALSE","FALSE","Prolific",1
6,18,NA,"A",0,2371.50599999703,"lyrical","response","FALSE","TRUE","Prolific",2
6,7,NA,"A",1,2282.71699999855,"instrumental","response","FALSE","FALSE","Prolific",1
6,7,NA,"A",1,2783.10399999702,"instrumental","response","TRUE","TRUE","Prolific",2
6,3,NA,"A",1,2202.89099999703,"instrumental","response","TRUE","TRUE","Prolific",1
6,3,NA,"A",1,2366.86899999855,"instrumental","response","FALSE","FALSE","Prolific",2
6,11,NA,"A",0,3043.333999997,"instrumental","response","TRUE","FALSE","Prolific",1
6,11,NA,"A",1,2601.17999999772,"instrumental","response","FALSE","FALSE","Prolific",2
6,15,NA,"A",1,2554.51199999778,"instrumental","response","FALSE","FALSE","Prolific",1
6,15,NA,"A",0,1919.7229999993,"instrumental","response","FALSE","TRUE","Prolific",2
6,19,NA,"A",1,2417.07399999921,"instrumental","response","FALSE","FALSE","Prolific",1
6,19,NA,"A",1,3795.64599999704,"instrumental","response","FALSE","FALSE","Prolific",2
6,4,NA,"A",0,3170.48499999999,"speech","response","TRUE","FALSE","Prolific",1
6,4,NA,"A",1,2539.86399999773,"speech","response","TRUE","TRUE","Prolific",2
6,8,NA,"A",1,2703.7919999985,"speech","response","FALSE","FALSE","Prolific",1
6,8,NA,"A",1,2263.54499999771,"speech","response","TRUE","TRUE","Prolific",2
6,20,NA,"A",1,4795.59599999699,"speech","response","FALSE","FALSE","Prolific",1
6,20,NA,"A",1,2624.19999999774,"speech","response","TRUE","TRUE","Prolific",2
6,16,NA,"A",1,3182.79699999699,"speech","response","FALSE","FALSE","Prolific",1
6,16,NA,"A",1,2415.97399999923,"speech","response","TRUE","TRUE","Prolific",2
6,12,NA,"A",1,2577.62999999931,"speech","response","FALSE","FALSE","Prolific",1
6,12,NA,"A",0,1685.55799999856,"speech","response","FALSE","TRUE","Prolific",2
7,5,NA,"A",1,3849.14000000001,"silence","response","TRUE","TRUE","Prolific",1
7,5,NA,"A",1,3095.95999999999,"silence","response","TRUE","TRUE","Prolific",2
7,13,NA,"A",1,3343.34000000003,"silence","response","FALSE","FALSE","Prolific",1
7,13,NA,"A",1,3977.76000000001,"silence","response","TRUE","TRUE","Prolific",2
7,1,NA,"A",1,1920.28000000003,"silence","response","TRUE","TRUE","Prolific",1
7,1,NA,"A",1,1626.59999999998,"silence","response","FALSE","FALSE","Prolific",2
7,17,NA,"A",0,6137.38,"silence","response","TRUE","FALSE","Prolific",1
7,17,NA,"A",1,8666.64000000001,"silence","response","FALSE","FALSE","Prolific",2
7,9,NA,"A",1,2105.47999999998,"silence","response","FALSE","FALSE","Prolific",1
7,9,NA,"A",1,1811.28000000003,"silence","response","FALSE","FALSE","Prolific",2
7,18,NA,"A",1,2190.64000000001,"lyrical","response","FALSE","FALSE","Prolific",1
7,18,NA,"A",1,4635.41999999998,"lyrical","response","TRUE","TRUE","Prolific",2
7,2,NA,"A",1,5015.08000000002,"lyrical","response","FALSE","FALSE","Prolific",1
7,2,NA,"A",0,4423.02000000002,"lyrical","response","TRUE","FALSE","Prolific",2
7,14,NA,"A",1,2554.71999999997,"lyrical","response","FALSE","FALSE","Prolific",1
7,14,NA,"A",1,2264.42000000004,"lyrical","response","FALSE","FALSE","Prolific",2
7,6,NA,"A",0,3753.88,"lyrical","response","FALSE","TRUE","Prolific",1
7,6,NA,"A",1,1728.88,"lyrical","response","FALSE","FALSE","Prolific",2
7,10,NA,"A",0,8066.88,"lyrical","response","FALSE","TRUE","Prolific",1
7,10,NA,"A",1,2349.45999999996,"lyrical","response","TRUE","TRUE","Prolific",2
7,7,NA,"A",1,2341.21999999997,"instrumental","response","FALSE","FALSE","Prolific",1
7,7,NA,"A",1,2107.47999999998,"instrumental","response","TRUE","TRUE","Prolific",2
7,11,NA,"A",0,3382.47999999998,"instrumental","response","TRUE","FALSE","Prolific",1
7,11,NA,"A",1,5661.21999999997,"instrumental","response","FALSE","FALSE","Prolific",2
7,19,NA,"A",1,1848.07999999996,"instrumental","response","FALSE","FALSE","Prolific",1
7,19,NA,"A",1,2339.80000000005,"instrumental","response","FALSE","FALSE","Prolific",2
7,3,NA,"A",1,4314.31999999995,"instrumental","response","TRUE","TRUE","Prolific",1
7,3,NA,"A",1,2609.40000000002,"instrumental","response","FALSE","FALSE","Prolific",2
7,15,NA,"A",1,1767.38,"instrumental","response","FALSE","FALSE","Prolific",1
7,15,NA,"A",1,1686.71999999997,"instrumental","response","TRUE","TRUE","Prolific",2
7,4,NA,"A",1,4012.62,"speech","response","FALSE","FALSE","Prolific",1
7,4,NA,"A",1,2600.07999999996,"speech","response","TRUE","TRUE","Prolific",2
7,8,NA,"A",1,2130.92000000004,"speech","response","FALSE","FALSE","Prolific",1
7,8,NA,"A",1,1722.88,"speech","response","TRUE","TRUE","Prolific",2
7,20,NA,"A",1,3858.16000000003,"speech","response","FALSE","FALSE","Prolific",1
7,20,NA,"A",1,2840.18000000005,"speech","response","TRUE","TRUE","Prolific",2
7,16,NA,"A",1,3979.43999999994,"speech","response","FALSE","FALSE","Prolific",1
7,16,NA,"A",1,2732.90000000002,"speech","response","TRUE","TRUE","Prolific",2
7,12,NA,"A",1,1724.31999999995,"speech","response","FALSE","FALSE","Prolific",1
7,12,NA,"A",0,3171.35999999999,"speech","response","FALSE","TRUE","Prolific",2
8,5,NA,"A",1,2151.82200009536,"silence","response","TRUE","TRUE","Prolific",1
8,5,NA,"A",1,2455.02200004767,"silence","response","TRUE","TRUE","Prolific",2
8,17,NA,"A",1,2331.459,"silence","response","FALSE","FALSE","Prolific",1
8,17,NA,"A",1,2058.33900009538,"silence","response","FALSE","FALSE","Prolific",2
8,13,NA,"A",1,4469.11000002385,"silence","response","FALSE","FALSE","Prolific",1
8,13,NA,"A",1,1846.45000009536,"silence","response","TRUE","TRUE","Prolific",2
8,9,NA,"A",1,2145.11700009537,"silence","response","FALSE","FALSE","Prolific",1
8,9,NA,"A",1,2151.64200007153,"silence","response","FALSE","FALSE","Prolific",2
8,1,NA,"A",1,1988.57000007154,"silence","response","TRUE","TRUE","Prolific",1
8,1,NA,"A",1,1592.07000004768,"silence","response","FALSE","FALSE","Prolific",2
8,10,NA,"A",1,2909.2150000477,"lyrical","response","TRUE","TRUE","Prolific",1
8,10,NA,"A",1,1370.61500002386,"lyrical","response","TRUE","TRUE","Prolific",2
8,14,NA,"A",1,1768.31700004771,"lyrical","response","FALSE","FALSE","Prolific",1
8,14,NA,"A",1,3060.587,"lyrical","response","FALSE","FALSE","Prolific",2
8,18,NA,"A",1,2085.71500002383,"lyrical","response","FALSE","FALSE","Prolific",1
8,18,NA,"A",1,3021.79500009539,"lyrical","response","TRUE","TRUE","Prolific",2
8,2,NA,"A",1,2294.49500004767,"lyrical","response","FALSE","FALSE","Prolific",1
8,2,NA,"A",1,2019.13500004768,"lyrical","response","FALSE","FALSE","Prolific",2
8,6,NA,"A",1,1621.35000002384,"lyrical","response","TRUE","TRUE","Prolific",1
8,6,NA,"A",1,2030.69,"lyrical","response","FALSE","FALSE","Prolific",2
8,19,NA,"A",1,2001.01600007154,"instrumental","response","FALSE","FALSE","Prolific",1
8,19,NA,"A",1,1971.49600009539,"instrumental","response","FALSE","FALSE","Prolific",2
8,15,NA,"A",1,1923.20800007158,"instrumental","response","FALSE","FALSE","Prolific",1
8,15,NA,"A",0,1395.13300004764,"instrumental","response","FALSE","TRUE","Prolific",2
8,3,NA,"A",1,3423.42200004763,"instrumental","response","TRUE","TRUE","Prolific",1
8,3,NA,"A",1,1379.10200004769,"instrumental","response","FALSE","FALSE","Prolific",2
8,11,NA,"A",1,2823.20600007148,"instrumental","response","FALSE","FALSE","Prolific",1
8,11,NA,"A",1,4009.30600007158,"instrumental","response","FALSE","FALSE","Prolific",2
8,7,NA,"A",1,1794.1800000954,"instrumental","response","FALSE","FALSE","Prolific",1
8,7,NA,"A",1,1475.80000000005,"instrumental","response","TRUE","TRUE","Prolific",2
8,8,NA,"A",1,2608.30800004769,"speech","response","FALSE","FALSE","Prolific",1
8,8,NA,"A",1,1725.80400009535,"speech","response","TRUE","TRUE","Prolific",2
8,12,NA,"A",1,1630.55500000005,"speech","response","FALSE","FALSE","Prolific",1
8,12,NA,"A",1,1681.27500000002,"speech","response","TRUE","TRUE","Prolific",2
8,16,NA,"A",1,2404.98500004772,"speech","response","FALSE","FALSE","Prolific",1
8,16,NA,"A",1,1831.68500007153,"speech","response","TRUE","TRUE","Prolific",2
