"subject","block_number","sound","list","block_time","block_time_s","block_time_m","block_start"
101,1,"Speech","D",192293.86,192.29386,3.20489766666667,39374
101,2,"Silence","D",173021.66,173.02166,2.88369433333333,39575
101,3,"Lyrical","D",165061.32,165.06132,2.751022,39761
101,4,"Instrumental","D",167954.72,167.95472,2.79924533333333,39932
102,1,"Speech","D",189933,189.933,3.16555,49912
102,2,"Silence","D",189939,189.939,3.16565,50108
102,3,"Lyrical","D",194493,194.493,3.24155,50395
102,4,"Instrumental","D",207619,207.619,3.46031666666667,50596
103,1,"Speech","D",245463.02,245.46302,4.09105033333333,50115
103,2,"Silence","D",180051.06,180.05106,3.000851,50376
103,3,"Lyrical","D",161575.74,161.57574,2.692929,50582
103,4,"Instrumental","D",180234.94,180.23494,3.00391566666667,50752
104,1,"Speech","D",149720.14,149.72014,2.49533566666667,50755
104,2,"Silence","D",138690.96,138.69096,2.311516,50914
104,3,"Lyrical","D",139066.28,139.06628,2.31777133333333,51133
104,4,"Instrumental","D",139222.16,139.22216,2.32036933333333,51279
105,1,"Silence","E",157260.087,157.260087,2.62100145,39429
105,2,"Lyrical","E",158119.228,158.119228,2.63532046666667,39596
105,3,"Instrumental","E",141567.949,141.567949,2.35946581666667,39812
105,4,"Speech","E",162940.084,162.940084,2.71566806666666,39960
106,1,"Silence","E",199525.924,199.525924,3.32543206666666,40700
106,2,"Lyrical","E",182019.155,182.019155,3.03365258333333,40906
106,3,"Instrumental","E",179494.973,179.494973,2.99158288333333,41123
106,4,"Speech","E",183706.488,183.706488,3.06177479999999,41309
107,1,"Silence","E",134549.111999809,134.549111999809,2.24248519999682,41944
107,2,"Lyrical","E",155065.631999809,155.065631999809,2.58442719999682,42085
107,3,"Instrumental","E",131488.347,131.488347,2.19147245,42250
107,4,"Speech","E",134941.660999905,134.941660999905,2.24902768333174,42387
108,1,"Silence","E",209559.636999999,209.559636999999,3.49266061666665,42288
108,2,"Lyrical","E",228147.757,228.147757,3.80246261666666,42506
108,3,"Instrumental","E",182175.255,182.175255,3.03625425,42829
108,4,"Speech","E",193950.265,193.950265,3.23250441666667,43022
109,1,"Silence","E",185530.868000072,185.530868000072,3.09218113333453,47172
109,2,"Lyrical","E",173983.111000072,173.983111000072,2.89971851666786,47365
109,3,"Instrumental","E",156641.283000095,156.641283000095,2.61068805000159,47638
109,4,"Speech","E",174649.216000071,174.649216000072,2.91082026666786,47801
110,1,"Silence","E",158575.423,158.575423,2.64292371666667,35182
110,2,"Lyrical","E",151707.290999997,151.707290999997,2.52845484999995,35347
110,3,"Instrumental","E",147047.086999994,147.047086999994,2.45078478333323,35509
110,4,"Speech","E",163636.168999998,163.636168999998,2.72726948333331,35661
111,1,"Silence","E",184847.4,184.8474,3.08079,35186
111,2,"Lyrical","E",177634.44,177.63444,2.960574,35385
111,3,"Instrumental","E",172284.38,172.28438,2.87140633333333,35593
111,4,"Speech","E",188913.08,188.91308,3.14855133333333,35775
112,1,"Silence","E",189270.92,189.27092,3.15451533333333,35324
112,2,"Lyrical","E",203659.64,203.65964,3.39432733333333,35521
112,3,"Instrumental","E",188549.86,188.54986,3.14249766666667,35736
112,4,"Speech","E",187669.78,187.66978,3.12782966666667,35931
113,1,"Silence","E",231879.830000003,231.879830000003,3.86466383333338,35216
113,2,"Lyrical","E",214853.895999991,214.853895999991,3.58089826666652,35460
113,3,"Instrumental","E",182686.592999991,182.686592999991,3.04477654999985,35708
113,4,"Speech","E",202144.815000003,202.144815000003,3.36908025000005,35897
114,1,"Silence","E",180021.96,180.02196,3.000366,35655
114,2,"Lyrical","E",168551.18,168.55118,2.80918633333333,35843
114,3,"Instrumental","E",149493.1,149.4931,2.49155166666667,36020
114,4,"Speech","E",180178.22,180.17822,3.00297033333333,36174
115,1,"Silence","E",178272.28,178.27228,2.97120466666667,37125
115,2,"Lyrical","E",161117.8,161.1178,2.68529666666667,37313
115,3,"Instrumental","E",163383.02,163.38302,2.72305033333333,37485
115,4,"Speech","E",174605.68,174.60568,2.91009466666667,37657
116,1,"Silence","E",212681.996999988,212.681996999988,3.5446999499998,37149
116,2,"Lyrical","E",193248.519999994,193.248519999994,3.22080866666657,37376
116,3,"Instrumental","E",195573.21,195.57321,3.2595535,37579
116,4,"Speech","E",203689.773999994,203.689773999994,3.39482956666657,37781
117,1,"Silence","E",170208.634,170.208634,2.83681056666667,37302
117,2,"Lyrical","E",159684.496,159.684496,2.66140826666667,37482
117,3,"Instrumental","E",146024.216,146.024216,2.43373693333333,37658
117,4,"Speech","E",145282.706,145.282706,2.42137843333333,37812
118,1,"Silence","E",191901.891999988,191.901891999988,3.19836486666647,37151
118,2,"Lyrical","E",173402.888,173.402888,2.89004813333333,37355
118,3,"Instrumental","E",169386.106,169.386106,2.82310176666667,37598
118,4,"Speech","E",184913.186,184.913186,3.08188643333333,37774
119,1,"Silence","E",232474.196999976,232.474196999976,3.8745699499996,37510
119,2,"Lyrical","E",203059.026999988,203.059026999988,3.38431711666647,37753
119,3,"Instrumental","E",191957.576999952,191.957576999952,3.19929294999921,37983
119,4,"Speech","E",205845.880999952,205.845880999952,3.43076468333254,38181
120,1,"Silence","E",188672.676,188.672676,3.14454460000001,39515
120,2,"Lyrical","E",180687.219,180.687219,3.01145365,39715
120,3,"Instrumental","E",189585.076,189.585076,3.15975126666667,39913
120,4,"Speech","E",205773.674000001,205.773674000001,3.42956123333334,40112
121,1,"Silence","E",228225.138000024,228.225138000024,3.8037523000004,39571
121,2,"Lyrical","E",188645.585000012,188.645585000012,3.14409308333353,39810
121,3,"Instrumental","E",213713.938000024,213.713938000024,3.56189896666706,40096
121,4,"Speech","E",235989.285,235.989285,3.93315475,40320
122,1,"Silence","E",211159.52,211.15952,3.51932533333333,39534
122,2,"Lyrical","E",199211.76,199.21176,3.320196,39778
122,3,"Instrumental","E",207810.08,207.81008,3.46350133333333,40094
122,4,"Speech","E",298732.42,298.73242,4.97887366666667,40334
123,1,"Silence","E",176915.855,176.915855,2.94859758333333,39891
123,2,"Lyrical","E",169698.781,169.698781,2.82831301666666,40079
123,3,"Instrumental","E",156770.496999999,156.770496999999,2.61284161666665,40335
123,4,"Speech","E",149070.279,149.070279,2.48450465,40502
124,1,"Silence","E",156462.356000072,156.462356000072,2.60770593333453,40721
124,2,"Lyrical","E",154135.457,154.135457,2.56892428333333,40886
124,3,"Instrumental","E",140194.195,140.194195,2.33656991666667,41048
124,4,"Speech","E",139591.951000095,139.591951000095,2.32653251666826,41194
125,1,"Silence","E",222053.920000024,222.053920000024,3.70089866666706,52946
125,2,"Lyrical","E",200210.359000024,200.210359000024,3.33683931666706,53178
125,3,"Instrumental","E",202736.537000024,202.736537000024,3.37894228333373,53476
125,4,"Speech","E",241543.116000024,241.543116000024,4.0257186000004,53686
126,1,"Silence","E",175565.351999809,175.565351999809,2.92608919999682,54110
126,2,"Lyrical","E",182716.185999714,182.716185999714,3.0452697666619,54295
126,3,"Instrumental","E",198759.042999809,198.759042999809,3.31265071666349,54577
126,4,"Speech","E",191943.970999714,191.943970999714,3.19906618332856,54785
127,1,"Silence","E",179289.209,179.289209,2.98815348333334,76752
127,2,"Lyrical","E",192415.506,192.415506,3.2069251,76939
127,3,"Instrumental","E",194083.956,194.083956,3.2347326,77202
127,4,"Speech","E",170925.578,170.925578,2.84875963333333,77403
128,1,"Silence","E",215161.930000002,215.161930000002,3.5860321666667,77108
128,2,"Lyrical","E",196951.135000001,196.951135000001,3.28251891666669,77348
128,3,"Instrumental","E",183245.015000003,183.245015000003,3.05408358333338,77578
128,4,"Speech","E",187165.872000001,187.165872000001,3.11943120000001,77768
129,1,"Silence","E",231937.518,231.937518,3.86562529999999,76814
129,2,"Lyrical","E",220796.337,220.796337,3.67993895,77063
129,3,"Instrumental","E",202410.443,202.410443,3.37350738333333,77385
129,4,"Speech","E",221600.475,221.600475,3.69334125,77600
130,1,"Silence","E",212144.095,212.144095,3.53573491666667,77956
130,2,"Lyrical","E",198458.754,198.458754,3.3076459,78179
130,3,"Instrumental","E",200010.025,200.010025,3.33350041666667,78412
130,4,"Speech","E",209008.43,209.00843,3.48347383333333,78619
131,1,"Lyrical","F",155684.183,155.684183,2.59473638333333,38039
131,2,"Instrumental","F",155636.388000024,155.636388000024,2.5939398000004,38201
131,3,"Speech","F",151042.377000012,151.042377000012,2.5173729500002,38366
131,4,"Silence","F",146922.437,146.922437,2.44870728333333,38522
132,1,"Lyrical","F",168550.558999994,168.550558999994,2.80917598333323,38098
132,2,"Instrumental","F",155655.443999988,155.655443999988,2.5942573999998,38273
132,3,"Speech","F",148545.211999994,148.545211999994,2.47575353333323,38438
132,4,"Silence","F",156219.006000012,156.219006000012,2.6036501000002,38591
133,1,"Lyrical","F",156112.281,156.112281,2.60187135,38315
133,2,"Instrumental","F",156928.886,156.928886,2.61548143333333,38481
133,3,"Speech","F",148687.361,148.687361,2.47812268333333,38648
133,4,"Silence","F",166962.806,166.962806,2.78271343333333,38804
134,1,"Lyrical","F",133066.884999905,133.066884999905,2.21778141666508,38911
134,2,"Instrumental","F",138375.385999905,138.375385999905,2.30625643333174,39051
134,3,"Speech","F",136864.035,136.864035,2.28106725,39273
134,4,"Silence","F",129444.745,129.444745,2.15741241666667,39417
135,1,"Lyrical","F",214891.52,214.89152,3.58152533333333,38645
135,2,"Instrumental","F",237816.62,237.81662,3.96361033333333,38869
135,3,"Speech","F",207741.56,207.74156,3.46235933333333,39185
135,4,"Silence","F",196142.12,196.14212,3.26903533333333,39408
136,1,"Lyrical","F",179753.64,179.75364,2.995894,40786
136,2,"Instrumental","F",179644.8,179.6448,2.99408,40974
136,3,"Speech","F",164994.42,164.99442,2.749907,41169
136,4,"Silence","F",160402.5,160.4025,2.673375,41343
137,1,"Lyrical","F",235410.18,235.41018,3.923503,40713
137,2,"Instrumental","F",203382.02,203.38202,3.38970033333333,40958
137,3,"Speech","F",212912.64,212.91264,3.548544,41202
137,4,"Silence","F",223732.3,223.7323,3.72887166666667,41423
138,1,"Lyrical","F",294649.465000048,294.649465000048,4.91082441666746,40721
138,2,"Instrumental","F",222962.481000048,222.962481000048,3.71604135000079,41027
138,3,"Speech","F",216379.197000048,216.379197000048,3.60631995000079,41350
138,4,"Silence","F",232322.432999905,232.322432999905,3.87204054999841,41575
139,1,"Lyrical","F",154597.574,154.597574,2.57662623333333,41212
139,2,"Instrumental","F",142496.758,142.496758,2.37494596666666,41374
139,3,"Speech","F",165712.592,165.712592,2.76187653333333,41530
139,4,"Silence","F",157719.836,157.719836,2.62866393333334,41702
140,1,"Lyrical","F",176335.949,176.335949,2.93893248333333,45606
140,2,"Instrumental","F",159013.720000024,159.013720000024,2.65022866666706,45794
140,3,"Speech","F",150636.997999976,150.636997999976,2.51061663333294,45965
140,4,"Silence","F",162927.386999952,162.927386999952,2.71545644999921,46123
141,1,"Lyrical","F",212893.697,212.893697,3.54822828333333,45735
141,2,"Instrumental","F",195472.406,195.472406,3.25787343333333,45957
141,3,"Speech","F",196259.208,196.259208,3.2709868,46250
141,4,"Silence","F",203296.995,203.296995,3.38828325,46456
142,1,"Lyrical","F",200963.88,200.96388,3.349398,45931
142,2,"Instrumental","F",189435.98,189.43598,3.15726633333333,46141
142,3,"Speech","F",194743.1,194.7431,3.24571833333333,46341
142,4,"Silence","F",178513.76,178.51376,2.97522933333333,46543
143,1,"Lyrical","F",309618.46,309.61846,5.16030766666667,45687
143,2,"Instrumental","F",221501.64,221.50164,3.691694,46005
143,3,"Speech","F",222619.66,222.61966,3.71032766666667,46262
143,4,"Silence","F",267854.42,267.85442,4.46424033333333,46493
144,1,"Lyrical","F",169032.720999952,169.032720999952,2.81721201666587,48612
144,2,"Instrumental","F",163537.248,163.537248,2.7256208,48790
144,3,"Speech","F",160653.841999952,160.653841999952,2.67756403333254,48962
144,4,"Silence","F",176784.691999964,176.784691999964,2.94641153333274,49127
145,1,"Lyrical","F",218459.480999976,218.459480999976,3.6409913499996,48557
145,2,"Instrumental","F",133275.145000012,133.275145000012,2.22125241666686,48785
145,3,"Speech","F",139504.034999976,139.504034999976,2.3250672499996,48927
145,4,"Silence","F",146387.439000012,146.387439000012,2.4397906500002,49074
146,1,"Lyrical","F",141630.228000095,141.630228000095,2.36050380000159,49177
146,2,"Instrumental","F",140160.438000048,140.160438000048,2.33600730000079,49327
146,3,"Speech","F",141548.473999905,141.548473999905,2.35914123333174,49481
146,4,"Silence","F",126160.227,126.160227,2.10267045,49630
147,1,"Lyrical","F",204115.600999997,204.115600999997,3.40192668333328,49039
147,2,"Instrumental","F",188877.956999991,188.877956999991,3.14796594999985,49251
147,3,"Speech","F",184783.451999988,184.783451999988,3.0797241999998,49448
147,4,"Silence","F",179583.956999988,179.583956999988,2.9930659499998,49638
148,1,"Lyrical","F",194768.009999976,194.768009999976,3.2461334999996,53793
148,2,"Instrumental","F",179913.061,179.913061,2.99855101666667,53994
148,3,"Speech","F",169292.737999952,169.292737999952,2.82154563333254,54183
148,4,"Silence","F",179078.703999976,179.078703999976,2.98464506666627,54361
149,1,"Lyrical","F",194444.912999991,194.444912999991,3.24074854999985,54499
149,2,"Instrumental","F",177272.807,177.272807,2.95454678333333,54700
149,3,"Speech","F",150370.971,150.370971,2.50618285,54892
149,4,"Silence","F",160769.067999991,160.769067999991,2.67948446666652,55048
150,1,"Lyrical","F",197328.824000048,197.328824000048,3.28881373333413,55345
150,2,"Instrumental","F",199110.782000143,199.110782000143,3.31851303333572,55552
150,3,"Speech","F",180704.752000048,180.704752000048,3.01174586666746,55768
150,4,"Silence","F",166812.627,166.812627,2.78021045,55958
151,1,"Lyrical","F",185898.310000001,185.898310000001,3.09830516666669,56222
151,2,"Instrumental","F",187582.85,187.58285,3.12638083333333,56415
151,3,"Speech","F",173333.270999999,173.333270999999,2.88888784999998,56614
151,4,"Silence","F",183048.788999998,183.048788999998,3.05081314999997,56794
152,1,"Lyrical","F",139502.885,139.502885,2.32504808333333,55924
152,2,"Instrumental","F",118652.137000004,118.652137000004,1.97753561666674,56077
152,3,"Speech","F",123358.485,123.358485,2.05597475,56216
152,4,"Silence","F",131603.615999999,131.603615999999,2.19339359999998,56344
153,1,"Lyrical","F",162467.347999976,162.467347999976,2.70778913333294,56121
153,2,"Instrumental","F",149612.480999976,149.612480999976,2.4935413499996,56291
153,3,"Speech","F",138600.503999952,138.600503999952,2.31000839999921,56454
153,4,"Silence","F",143703.245999928,143.703245999928,2.39505409999881,56599
154,1,"Lyrical","F",172668.792000006,172.668792000006,2.8778132000001,56091
154,2,"Instrumental","F",176584.785000018,176.584785000018,2.9430797500003,56271
154,3,"Speech","F",162374.886000006,162.374886000006,2.7062481000001,56522
154,4,"Silence","F",168352.908000018,168.352908000018,2.8058818000003,56690
155,1,"Lyrical","F",197438.636,197.438636,3.29064393333333,56091
155,2,"Instrumental","F",174779.153000095,174.779153000095,2.91298588333492,56296
155,3,"Speech","F",176719.003999905,176.719003999905,2.94531673333174,56480
155,4,"Silence","F",170626.902999952,170.626902999952,2.84378171666587,56662
156,1,"Lyrical","F",198934.78,198.93478,3.31557966666667,58166
156,2,"Instrumental","F",187301.08,187.30108,3.12168466666667,58380
156,3,"Speech","F",196977.12,196.97712,3.282952,58605
156,4,"Silence","F",184900.4,184.9004,3.08167333333333,58809
157,1,"Instrumental","G",180076.242999952,180.076242999952,3.00127071666587,42273
157,2,"Speech","G",160159.232999988,160.159232999988,2.6693205499998,42466
157,3,"Silence","G",150605.185,150.605185,2.51008641666667,42639
157,4,"Lyrical","G",160994.537999988,160.994537999988,2.6832422999998,42795
158,1,"Instrumental","G",204108.748000024,204.108748000024,3.40181246666706,42465
158,2,"Speech","G",180208.21,180.20821,3.00347016666667,42685
158,3,"Silence","G",174108.365999976,174.108365999976,2.9018060999996,42976
158,4,"Lyrical","G",173674.967999976,173.674967999976,2.8945827999996,43159
159,1,"Instrumental","G",211398.624000024,211.398624000024,3.5233104000004,42456
159,2,"Speech","G",197745.265,197.745265,3.29575441666667,42675
159,3,"Silence","G",198741.866000048,198.741866000048,3.31236443333413,42883
159,4,"Lyrical","G",201450.888000048,201.450888000048,3.35751480000079,43087
160,1,"Instrumental","G",185643.472999809,185.643472999809,3.09405788333015,43640
160,2,"Speech","G",192355.284999952,192.355284999952,3.20592141666587,43832
160,3,"Silence","G",176923.503999857,176.923503999857,2.94872506666428,44114
160,4,"Lyrical","G",169769.617999809,169.769617999809,2.82949363333015,44297
161,1,"Instrumental","G",207014,207.014,3.45023333333333,45843
161,2,"Speech","G",199992,199.992,3.3332,46062
161,3,"Silence","G",189277,189.277,3.15461666666667,46275
161,4,"Lyrical","G",211203,211.203,3.52005,46471
162,1,"Instrumental","G",234410.200000006,234.410200000006,3.90683666666677,49971
162,2,"Speech","G",215707.864000006,215.707864000006,3.59513106666677,50219
162,3,"Silence","G",210934.113000003,210.934113000003,3.51556855000005,50447
162,4,"Lyrical","G",200290.943000003,200.290943000003,3.33818238333338,50671
163,1,"Instrumental","G",204415.693999905,204.415693999905,3.40692823333174,50059
163,2,"Speech","G",195349.984999905,195.349984999905,3.25583308333174,50273
163,3,"Silence","G",189567.898,189.567898,3.15946496666667,50492
163,4,"Lyrical","G",195029.682999905,195.029682999905,3.25049471666508,50689
164,1,"Instrumental","G",205563.403000003,205.563403000003,3.42605671666672,49993
164,2,"Speech","G",221944.335,221.944335,3.69907225,50208
164,3,"Silence","G",183148.043000001,183.148043000001,3.05246738333335,50530
164,4,"Lyrical","G",189991.603000002,189.991603000002,3.1665267166667,50720
165,1,"Instrumental","G",191294.52,191.29452,3.188242,50146
165,2,"Speech","G",198062.861999964,198.062861999964,3.3010476999994,50345
165,3,"Silence","G",181711.622999988,181.711622999988,3.0285270499998,50554
165,4,"Lyrical","G",206399.737000012,206.399737000012,3.43999561666687,50740
166,1,"Instrumental","G",182649.758,182.649758,3.04416263333333,55244
166,2,"Speech","G",165560.903000048,165.560903000048,2.75934838333413,55432
166,3,"Silence","G",154192.324000095,154.192324000095,2.56987206666826,55663
166,4,"Lyrical","G",195505.198,195.505198,3.25841996666667,55823
167,1,"Instrumental","G",196008.661000012,196.008661000012,3.26681101666687,55117
167,2,"Speech","G",171595.947000012,171.595947000012,2.8599324500002,55324
167,3,"Silence","G",171781.508,171.781508,2.86302513333333,55586
167,4,"Lyrical","G",172786.107999988,172.786107999988,2.87976846666647,55768
168,1,"Instrumental","G",224557.189,224.557189,3.74261981666667,55523
168,2,"Speech","G",219496.983,219.496983,3.65828305,55757
168,3,"Silence","G",199950.607,199.950607,3.33251011666667,55992
168,4,"Lyrical","G",221260.819,221.260819,3.68768031666666,56198
169,1,"Instrumental","G",271245.119000191,271.245119000191,4.52075198333651,55817
169,2,"Speech","G",160210.464000191,160.210464000191,2.67017440000318,56109
169,3,"Silence","G",261162.266000143,261.162266000143,4.35270443333572,56377
169,4,"Lyrical","G",167592.986000048,167.592986000048,2.79321643333413,56659
170,1,"Instrumental","G",180260.876000006,180.260876000006,3.00434793333343,58884
170,2,"Speech","G",188757.267000003,188.757267000003,3.14595445000005,59076
170,3,"Silence","G",160321.799,160.321799,2.67202998333333,59274
170,4,"Lyrical","G",198722.122000003,198.722122000003,3.31203536666672,59443
171,1,"Instrumental","G",149232.732,149.232732,2.48721219999999,59060
171,2,"Speech","G",151917.944999999,151.917944999999,2.53196574999999,59217
171,3,"Silence","G",145885.941,145.885941,2.43143234999999,59468
171,4,"Lyrical","G",179832.713,179.832713,2.99721188333334,59621
172,1,"Instrumental","G",194353.519999988,194.353519999988,3.23922533333314,59392
172,2,"Speech","G",171789.726999976,171.789726999976,2.86316211666627,59595
172,3,"Silence","G",179068.590000012,179.068590000012,2.9844765000002,59864
172,4,"Lyrical","G",161834.445999976,161.834445999976,2.69724076666627,60052
173,1,"Instrumental","G",179059.5,179.0595,2.984325,59539
173,2,"Speech","G",183042.68,183.04268,3.05071133333333,59732
173,3,"Silence","G",177290.16,177.29016,2.954836,60017
173,4,"Lyrical","G",310741.22,310.74122,5.17902033333333,60229
174,1,"Instrumental","G",167033.528,167.033528,2.78389213333333,62309
174,2,"Speech","G",155753.382,155.753382,2.5958897,62487
174,3,"Silence","G",160248.325,160.248325,2.67080541666666,62653
174,4,"Lyrical","G",162335.008,162.335008,2.70558346666667,62825
175,1,"Instrumental","G",243037.329000024,243.037329000024,4.0506221500004,62730
175,2,"Speech","G",229582.641000048,229.582641000048,3.82637735000079,62994
175,3,"Silence","G",248187.886000072,248.187886000072,4.13646476666786,63325
175,4,"Lyrical","G",242411.819000072,242.411819000072,4.04019698333453,63590
176,1,"Instrumental","G",176826.104000009,176.826104000009,2.94710173333348,63866
176,2,"Speech","G",171867.015000012,171.867015000012,2.8644502500002,64050
176,3,"Silence","G",172653.424000009,172.653424000009,2.87755706666682,64230
176,4,"Lyrical","G",170122.86,170.12286,2.835381,64408
177,1,"Instrumental","G",200890.781000048,200.890781000048,3.34817968333413,73606
177,2,"Speech","G",178374.077999905,178.374077999905,2.97290129999841,73822
177,3,"Silence","G",177619.687999857,177.619687999857,2.96032813333095,74016
177,4,"Lyrical","G",180726.834999905,180.726834999905,3.01211391666508,74204
178,1,"Instrumental","G",241639.847,241.639847,4.02733078333333,73768
178,2,"Speech","G",240147.123000048,240.147123000048,4.00245205000079,74026
178,3,"Silence","G",237925.901000036,237.925901000036,3.96543168333393,74308
178,4,"Lyrical","G",250189.495000024,250.189495000024,4.16982491666706,74553
179,1,"Instrumental","G",238394.065,238.394065,3.97323441666667,73945
179,2,"Speech","G",204431.535,204.431535,3.40719225,74196
179,3,"Silence","G",192384.651,192.384651,3.20641085,74419
179,4,"Lyrical","G",204455.762000012,204.455762000012,3.40759603333353,74621
180,1,"Instrumental","G",235897.196000006,235.897196000006,3.93161993333343,61559
180,2,"Speech","G",235886.727,235.886727,3.93144545,61803
180,3,"Silence","G",196448.110000012,196.448110000012,3.27413516666687,62138
180,4,"Lyrical","G",208089.273000012,208.089273000012,3.4681545500002,62342
181,1,"Instrumental","G",161959.998999905,161.959998999905,2.69933331666508,63079
181,2,"Speech","G",134556.700999809,134.556700999809,2.24261168333015,63249
181,3,"Silence","G",133392.934999857,133.392934999857,2.22321558333095,63411
181,4,"Lyrical","G",141598.641999809,141.598641999809,2.35997736666349,63551
182,1,"Instrumental","G",212046.294,212.046294,3.5341049,33674
182,2,"Speech","G",189847.303,189.847303,3.16412171666667,33904
182,3,"Silence","G",203170.547000095,203.170547000095,3.38617578333492,34109
182,4,"Lyrical","G",197296.085000095,197.296085000095,3.28826808333492,34321
183,1,"Speech","H",167780.453000381,167.780453000381,2.79634088333969,36434
183,2,"Silence","H",173051.524000572,173.051524000572,2.8841920666762,36616
183,3,"Lyrical","H",170583.347999809,170.583347999809,2.84305579999682,36805
183,4,"Instrumental","H",169837.854000191,169.837854000191,2.83063090000318,36983
184,1,"Speech","H",182652.974000191,182.652974000191,3.04421623333651,36552
184,2,"Silence","H",169749.781000286,169.749781000286,2.82916301667144,36746
184,3,"Lyrical","H",172771.245000191,172.771245000191,2.87952075000318,36929
184,4,"Instrumental","H",185679.394,185.679394,3.09465656666667,37109
185,1,"Speech","H",175298.891999952,175.298891999952,2.92164819999921,37377
185,2,"Silence","H",157529.287000095,157.529287000095,2.62548811666826,37562
185,3,"Lyrical","H",147948.163999952,147.948163999952,2.46580273333254,37734
185,4,"Instrumental","H",156944.113999952,156.944113999952,2.61573523333254,37893
186,1,"Speech","H",154761.818000286,154.761818000286,2.5793636333381,37793
186,2,"Silence","H",164736.912000381,164.736912000381,2.74561520000636,37966
186,3,"Lyrical","H",128542.368000382,128.542368000382,2.14237280000636,38145
186,4,"Instrumental","H",141776.674000095,141.776674000095,2.36294456666826,38282
187,1,"Speech","H",166631.837,166.631837,2.77719728333333,38053
187,2,"Silence","H",161229.837999982,161.229837999982,2.68716396666637,38227
187,3,"Lyrical","H",157040.195999982,157.040195999982,2.6173365999997,38396
187,4,"Instrumental","H",159486.64,159.48664,2.65811066666667,38558
188,1,"Speech","H",133021.831999999,133.021831999999,2.21703053333332,41097
188,2,"Silence","H",123012.566000001,123.012566000001,2.05020943333335,41235
188,3,"Lyrical","H",118452.782,118.452782,1.97421303333333,41366
188,4,"Instrumental","H",121861.474,121.861474,2.03102456666667,41489
189,1,"Speech","H",135636.136999998,135.636136999998,2.2606022833333,41309
189,2,"Silence","H",126345.182000001,126.345182000001,2.10575303333335,41454
189,3,"Lyrical","H",133567.685,133.567685,2.22612808333333,41595
189,4,"Instrumental","H",140133.878999999,140.133878999999,2.33556464999998,41735
190,1,"Speech","H",183083.409999964,183.083409999964,3.05139016666607,41128
190,2,"Silence","H",190259.353999988,190.259353999988,3.17098923333313,41320
190,3,"Lyrical","H",163470.851999964,163.470851999964,2.7245141999994,41524
190,4,"Instrumental","H",175144.667999964,175.144667999964,2.9190777999994,41695
191,1,"Speech","H",212010.4,212.0104,3.53350666666667,42789
191,2,"Silence","H",180413.88,180.41388,3.006898,43027
191,3,"Lyrical","H",164216.38,164.21638,2.73693966666667,43222
191,4,"Instrumental","H",160272.86,160.27286,2.67121433333333,43394
192,1,"Speech","H",212942.419000024,212.942419000024,3.54904031666706,42967
192,2,"Silence","H",187650.942000012,187.650942000012,3.1275157000002,43192
192,3,"Lyrical","H",182311.113000024,182.311113000024,3.0385185500004,43480
192,4,"Instrumental","H",196538.139000036,196.538139000036,3.2756356500006,43670
193,1,"Speech","H",193507.631,193.507631,3.22512718333334,43135
193,2,"Silence","H",184410.919,184.410919,3.07351531666667,43339
193,3,"Lyrical","H",172127.609,172.127609,2.86879348333334,43537
193,4,"Instrumental","H",184609.32,184.60932,3.076822,43725
194,1,"Speech","H",216140.836999952,216.140836999952,3.60234728333254,43296
194,2,"Silence","H",197004.011999964,197.004011999964,3.2834001999994,43524
194,3,"Lyrical","H",214443.450999976,214.443450999976,3.57405751666627,43736
194,4,"Instrumental","H",212032.934999964,212.032934999964,3.5338822499994,43960
195,1,"Speech","H",333604.390999994,333.604390999994,5.56007318333323,43442
195,2,"Silence","H",304226.230000006,304.226230000006,5.07043716666676,43795
195,3,"Lyrical","H",272542.675000006,272.542675000006,4.54237791666676,44201
195,4,"Instrumental","H",288151.358000018,288.151358000018,4.80252263333363,44485
196,1,"Speech","H",157882.719,157.882719,2.63137865,45695
196,2,"Silence","H",163058.08,163.05808,2.71763466666667,45862
196,3,"Lyrical","H",158286.021999619,158.286021999618,2.63810036666031,46036
196,4,"Instrumental","H",175598.75,175.59875,2.92664583333333,46201
197,1,"Speech","H",176998.325000191,176.998325000191,2.94997208333651,45917
197,2,"Silence","H",173537.929000191,173.537929000191,2.89229881666985,46103
197,3,"Lyrical","H",161320.609000191,161.320609000191,2.68867681666985,46286
197,4,"Instrumental","H",160094.392000191,160.094392000191,2.66823986666984,46453
198,1,"Speech","H",154362.062,154.362062,2.57270103333333,46304
198,2,"Silence","H",139217.62,139.21762,2.32029366666667,46467
198,3,"Lyrical","H",140863.176,140.863176,2.3477196,46614
198,4,"Instrumental","H",141568.738,141.568738,2.35947896666667,46760
199,1,"Speech","H",206651.8,206.6518,3.44419666666667,46133
199,2,"Silence","H",183053.32,183.05332,3.05088866666667,46349
199,3,"Lyrical","H",189549.8,189.5498,3.15916333333333,46554
199,4,"Instrumental","H",184808.68,184.80868,3.08014466666667,46751
200,1,"Speech","H",156391.2,156.3912,2.60652,46347
200,2,"Silence","H",153408.38,153.40838,2.55680633333333,46513
200,3,"Lyrical","H",152919.4,152.9194,2.54865666666667,46681
200,4,"Instrumental","H",148846,148.846,2.48076666666667,46841
201,1,"Speech","H",150576.123000001,150.576123000001,2.50960205000002,47716
201,2,"Silence","H",142247.330000002,142.247330000002,2.37078883333337,47876
201,3,"Lyrical","H",133801.380000002,133.801380000002,2.23002300000004,48030
