sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-13T13:30:33.391Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_b/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-gb"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":800,""scroll_width"":750,""scroll_height"":597,""window_innerWidth"":750,""window_innerHeight"":645,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,response,,,,,,,,,,,continue,click button,,,,,,,,,11490,11517,9469,9424,9485,11520,{},,
Volume calibration,html.Screen,0_1,2021-04-13T13:30:34.967Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594,,response,,,,,,,,,,,continue,click button,,,,,,,,,13067,13097,11503,11491,11520,13099,,,
Task instructions,html.Screen,0_2,2021-04-13T13:30:35.696Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,,response,,,,,,,,,,,continue,click button,,,,,,,,,13796.000000000002,13827,13082,13067,13099,13830,,,
Sounds,html.Screen,0_3_0_0,2021-04-13T13:30:39.972Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4257,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,18072,18070,13813,13796.000000000002,13830,18087,,,
Judgement,html.Screen,0_3_0_1,2021-04-13T13:30:41.599Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1659,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,19698,19729,18070,18072,18087,19733,,,
Trial,flow.Sequence,0_3_0,2021-04-13T13:30:41.600Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5899,,completion,,,,,,,,,1,,,,,,,,S,I,O,,19699,19729,13813,13796.000000000002,13830,19733,,,
Sounds,html.Screen,0_3_1_0,2021-04-13T13:30:45.873Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4257,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,23973,23973,19717,19700,19733,23990,,,
Judgement,html.Screen,0_3_1_1,2021-04-13T13:30:46.332Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,490,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,24432.000000000004,24463,23973,23973,23990,24455,,,
Trial,flow.Sequence,0_3_1,2021-04-13T13:30:46.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4730,,completion,,,,,,,,,3,,,,,,,,O,I,S,,24433,24463,19717,19699,19733,24455,,,
Sounds,html.Screen,0_3_2_0,2021-04-13T13:30:50.596Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,28696,28696,24438,24433,24455,28711,,,
