sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-22T19:46:22.195Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_d/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36 Edg/90.0.818.42"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":720,""scroll_width"":1280,""scroll_height"":562,""window_innerWidth"":1280,""window_innerHeight"":610,""devicePixelRatio"":1.5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7492.173000000388,,response,,,,,,,,,,,continue,click button,,,,,,,,,30198.470000003,30193.60500000039,22684.44,22685.14000000141,22701.432,30200.525,{},,
Volume calibration,html.Screen,0_1,2021-04-22T19:47:04.715Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42513.63000000148,,response,,,,,,,,,,,continue,click button,,,,,,,,,72719.3100000004,72714.15500000148,30184.178,30198.96499999959,30200.525,72728.39,,,
Task instructions,html.Screen,0_2,2021-04-22T19:47:26.004Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21278.590000001932,,response,,,,,,,,,,,continue,click button,,,,,,,,,94008.35999999981,94006.98000000193,72711.899,72719.58500000255,72728.39,94040.303,,,
Sounds,html.Screen,0_3_0_0,2021-04-22T19:47:30.275Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.434999999998,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,98279.09999999974,98275.42,93992.296,94008.69000000239,94040.303,98291.738,,,
Judgement,html.Screen,0_3_0_1,2021-04-22T19:47:32.367Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,2076.972000002468,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,100370.76000000161,100368.71000000247,98275.42,98279.3550000024,98291.738,100374.758,,,
Trial,flow.Sequence,0_3_0,2021-04-22T19:47:32.367Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6328.407000002466,,completion,,,,,,,,,3,,,,,,,,I,O,S,,100371.01500000063,100368.71000000247,93992.296,94008.61500000246,94040.303,100374.758,,,
Sounds,html.Screen,0_3_1_0,2021-04-22T19:47:36.605Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.718999999997,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,104609.12500000268,104607.966,100358.111,100371.13500000123,100374.758,104624.477,,,
Judgement,html.Screen,0_3_1_1,2021-04-22T19:47:37.790Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1167.9530000013328,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,105793.6950000003,105792.43000000133,104607.966,104609.35000000245,104624.477,105807.501,,,
Trial,flow.Sequence,0_3_1,2021-04-22T19:47:37.790Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5417.67200000133,,completion,,,,,,,,,2,,,,,,,,I,S,O,,105794.1350000001,105792.43000000133,100358.111,100371.1000000003,100374.758,105807.501,,,
Sounds,html.Screen,0_3_2_0,2021-04-22T19:47:42.037Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.645999999993,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,110041.4950000013,110040.525,105791.157,105794.43000000174,105807.501,110057.147,,,
Judgement,html.Screen,0_3_2_1,2021-04-22T19:47:42.919Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,864.7830000004324,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,110923.37000000043,110921.93000000043,110040.525,110041.72500000277,110057.147,110956.469,,,
Trial,flow.Sequence,0_3_2,2021-04-22T19:47:42.920Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5114.429000000426,,completion,,,,,,,,,1,,,,,,,,S,I,O,,110923.740000002,110921.93000000043,105791.157,105794.34500000207,105807.501,110956.469,,,
Sounds,html.Screen,0_3_3_0,2021-04-22T19:47:47.187Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.008000000002,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,115190.80000000031,115189.61,110907.075,110924.0400000017,110956.469,115206.477,,,
Judgement,html.Screen,0_3_3_1,2021-04-22T19:47:47.963Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,759.6230000014621,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,115967.24000000177,115966.10000000146,115189.61,115191.01000000228,115206.477,115972.923,,,
