sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-26T14:26:26.979Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_c/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":800,""scroll_width"":1280,""scroll_height"":588,""window_innerWidth"":1280,""window_innerHeight"":588,""devicePixelRatio"":1}",,,,,,,,,,,,,,,601c277aabe00c6bc759bf69,,,,,,,,,,,,,,,2997.4610000014536,,form submission,,,,,,,,,,,,,,,,,,,,,8821.655000003375,8821.155000001454,5790.442,5803.12000000049,5823.694,8833.829,{},,
Introduction,html.Screen,1_0,2021-04-26T14:26:30.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3642.5760000012506,,response,,,,,,,,,,,continue,click button,,,,,,,,,12478.320000001986,12476.40500000125,8817.203,8822.355000000243,8833.829,12491.549,,,
Volume calibration,html.Screen,1_1,2021-04-26T14:27:28.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57743.80600000071,,response,,,,,,,,,,,continue,click button,,,,,,,,,70241.40500000067,70235.35500000071,12474.923,12478.5600000032,12491.549,70255.016,,,
Task instructions,html.Screen,1_2,2021-04-26T14:28:10.610Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42198.674000002095,,response,,,,,,,,,,,continue,click button,,,,,,,,,112455.48500000223,112453.6900000021,70238.39,70241.64000000019,70255.016,112469.301,,,
Sounds,html.Screen,1_3_0_0,2021-04-26T14:28:14.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4276.742999999988,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,116743.6400000006,116696.166,112452.675,112455.85500000016,112469.301,116746.044,,,
Judgement,html.Screen,1_3_0_1,2021-04-26T14:28:16.025Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1122.6010000022943,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,117870.61499999982,117868.64500000229,116696.166,116743.88499999986,116746.044,117893.238,,,
Trial,flow.Sequence,1_3_0,2021-04-26T14:28:16.026Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5399.344000002282,,completion,,,,,,,,,3,,,,,,,,O,I,S,,117871.11999999979,117868.64500000229,112452.675,112455.76500000243,112469.301,117893.238,,,
Sounds,html.Screen,1_3_1_0,2021-04-26T14:28:20.289Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256.2560000000085,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,122134.66000000335,122132.868,117876.612,117871.37000000075,117893.238,122149.494,,,
Judgement,html.Screen,1_3_1_1,2021-04-26T14:28:25.037Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,4731.04100000023,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,126882.39000000249,126880.53500000024,122132.868,122134.86499999999,122149.494,126905.432,,,
Trial,flow.Sequence,1_3_1,2021-04-26T14:28:25.037Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8987.297000000239,,completion,,,,,,,,,1,,,,,,,,S,I,O,,126882.69000000219,126880.53500000024,117876.612,117871.28500000108,117893.238,126905.432,,,
Sounds,html.Screen,1_3_2_0,2021-04-26T14:28:29.301Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256.255999999994,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,131147.01500000228,131145.062,126888.806,126882.90500000221,126905.432,131161.688,,,
Judgement,html.Screen,1_3_2_1,2021-04-26T14:28:29.887Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,569.5220000017434,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,131733.02500000136,131731.21000000174,131145.062,131147.19000000332,131161.688,131760.224,,,
Trial,flow.Sequence,1_3_2,2021-04-26T14:28:29.888Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4825.778000001737,,completion,,,,,,,,,2,,,,,,,,I,S,O,,131733.29000000012,131731.21000000174,126888.806,126882.83000000229,126905.432,131760.224,,,
Sounds,html.Screen,1_3_3_0,2021-04-26T14:28:34.157Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256.256000000023,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,136002.3250000013,135999.854,131743.598,131733.4950000004,131760.224,136016.48,,,
Judgement,html.Screen,1_3_3_1,2021-04-26T14:28:35.465Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,1292.6300000019546,,response,,,,,,,,,1,,3,click #choice-3,,,,,S,O,I,,137310.59500000265,137309.11000000197,135999.854,136002.52000000182,136016.48,137331.127,,,
Trial,flow.Sequence,1_3_3,2021-04-26T14:28:35.465Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5548.886000001978,,completion,,,,,,,,,1,,,,,,,,S,O,I,,137310.8600000014,137309.11000000197,131743.598,131733.41500000242,131760.224,137331.127,,,
Sounds,html.Screen,1_3_4_0,2021-04-26T14:28:39.726Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256.255999999994,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,141572.325000001,141570.757,137314.501,137311.05000000025,137331.127,141587.383,,,
Judgement,html.Screen,1_3_4_1,2021-04-26T14:28:40.365Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,621.8420000023325,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,142211.13500000138,142209.22500000233,141570.757,141572.50000000204,141587.383,142235.797,,,
