sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-30T16:42:04.751Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_e/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":706,""window_innerWidth"":1536,""window_innerHeight"":754,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,5ff619d384079f1372640915,,,,,,,,,,,,,,,14243.109999999726,,form submission,,,,,,,,,,,,,,,,,,,,,26691.35500000266,26689.454999999725,12329.831,12308.929999999236,12446.345,26716.419,{},,
Introduction,html.Screen,1_0,2021-04-30T16:42:11.132Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6350.9910000032905,,response,,,,,,,,,,,continue,click button,,,,,,,,,33071.72999999602,33067.41000000329,26633.426,26693.759999994654,26716.419,33093.865,,,
Volume calibration,html.Screen,1_1,2021-04-30T16:42:46.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35753.595000004505,,response,,,,,,,,,,,continue,click button,,,,,,,,,68852.34499999206,68847.4600000045,33060.888,33072.025000001304,33093.865,68910.625,,,
Task instructions,html.Screen,1_2,2021-04-30T16:44:15.132Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88160.65999999817,,response,,,,,,,,,,,continue,click button,,,,,,,,,157073.02999999956,157071.28499999817,68844.123,68852.58500000054,68910.625,157078.68,,,
Sounds,html.Screen,1_3_0_0,2021-04-30T16:44:19.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4262.822000000015,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,161312.64999999257,161308.225,157062.428,157073.5149999964,157078.68,161341.502,,,
Judgement,html.Screen,1_3_0_1,2021-04-30T16:44:22.890Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,3487.2429999916058,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,164830.415000004,164828.7449999916,161308.225,161312.93499999447,161341.502,164838.139,,,
Trial,flow.Sequence,1_3_0,2021-04-30T16:44:22.890Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7750.06499999162,,completion,,,,,,,,,2,,,,,,,,O,S,I,,164830.95999999205,164828.7449999916,157062.428,157073.42000000062,157078.68,164838.139,,,
Sounds,html.Screen,1_3_1_0,2021-04-30T16:44:27.128Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.323999999993,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,169068.8749999972,169067.546,164821.546,164831.26999999513,164838.139,169084.463,,,
Judgement,html.Screen,1_3_1_1,2021-04-30T16:44:28.078Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,932.2219999950612,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,170018.4500000032,170016.68499999505,169067.546,169069.13999999233,169084.463,170033.652,,,
Trial,flow.Sequence,1_3_1,2021-04-30T16:44:28.078Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5178.545999995054,,completion,,,,,,,,,2,,,,,,,,I,S,O,,170018.8899999921,170016.68499999505,164821.546,164831.20000000054,164838.139,170033.652,,,
