sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-20T15:56:07.365Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_f/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36 Edg/90.0.818.39"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":720,""scroll_width"":1280,""scroll_height"":562,""window_innerWidth"":1280,""window_innerHeight"":610,""devicePixelRatio"":1.5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,28523.95799995155,,response,,,,,,,,,,,continue,click button,,,,,,,,,43211.72999998089,43208.35499995155,14234.502,14184.594999998808,14684.397,43225.037,{},,
Volume calibration,html.Screen,0_1,2021-04-20T15:57:03.859Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56476.462999966476,,response,,,,,,,,,,,continue,click button,,,,,,,,,99705.40999999503,99701.49999996647,43208.398,43212.049999972805,43225.037,99706.579,,,
Task instructions,html.Screen,0_2,2021-04-20T15:57:32.985Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29123.225999986666,,response,,,,,,,,,,,continue,click button,,,,,,,,,128830.89499996277,128829.80499998666,99690.012,99705.59999998659,99706.579,128863.717,,,
Sounds,html.Screen,0_3_0_0,2021-04-20T15:57:37.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.698999999993,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,133104.33999996167,133095.888,128847.141,128831.20999997482,128863.717,133112.416,,,
Judgement,html.Screen,0_3_0_1,2021-04-20T15:57:38.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1425.1339999499905,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,134538.73499995098,134537.54999995,133095.888,133104.7350000008,133112.416,134545.205,,,
Trial,flow.Sequence,0_3_0,2021-04-20T15:57:38.693Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5673.832999949984,,completion,,,,,,,,,2,,,,,,,,I,S,O,,134539.13499996997,134537.54999995,128847.141,128831.14999998361,128863.717,134545.205,,,
Sounds,html.Screen,0_3_1_0,2021-04-20T15:57:42.932Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.741000000009,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,138778.5449999501,138777.345,134528.618,134539.30999996373,134545.205,138793.946,,,
Judgement,html.Screen,0_3_1_1,2021-04-20T15:57:44.052Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1102.9289999767207,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,139897.874999966,139896.87499997672,138777.345,138778.88999995776,138793.946,139910.134,,,
Trial,flow.Sequence,0_3_1,2021-04-20T15:57:44.052Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5351.66999997673,,completion,,,,,,,,,3,,,,,,,,O,I,S,,139898.10999995098,139896.87499997672,134528.618,134539.25999999046,134545.205,139910.134,,,
Sounds,html.Screen,0_3_2_0,2021-04-20T15:57:48.297Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.683000000019,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,144143.4349999763,144142.2,139893.653,139898.2599999872,139910.134,144158.817,,,
