sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-26T19:51:54.887Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_e/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-gb"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":772,""window_innerWidth"":1440,""window_innerHeight"":820,""devicePixelRatio"":2}",,,,,,,,,,,,,,,5f11b58daef3d105c69d8967,,,,,,,,,,,,,,,4090,,form submission,,,,,,,,,,,,,,,,,,,,,10515,10514,6407,6390.000000000001,6424,10543,{},,
Introduction,html.Screen,1_0,2021-04-26T19:53:00.963Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66014,,response,,,,,,,,,,,continue,click button,,,,,,,,,76584,76541,10527,10515,10543,76601,,,
Volume calibration,html.Screen,1_1,2021-04-26T19:53:21.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19964,,response,,,,,,,,,,,continue,click button,,,,,,,,,96608,96554,76590,76584,76601,96632,,,
Task instructions,html.Screen,1_2,2021-04-26T19:53:31.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10436,,response,,,,,,,,,,,continue,click button,,,,,,,,,107107,107052,96616,96609.00000000001,96632,107134,,,
Sounds,html.Screen,1_3_0_0,2021-04-26T19:53:35.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,111367,111366,107117,107108,107134,111382,,,
Judgement,html.Screen,1_3_0_1,2021-04-26T19:53:37.246Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1430,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,112851,112796,111366,111367,111382,112873,,,
Trial,flow.Sequence,1_3_0,2021-04-26T19:53:37.247Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5662,,completion,,,,,,,,,3,,,,,,,,O,I,S,,112852,112796,107117,107108,107134,112873,,,
Sounds,html.Screen,1_3_1_0,2021-04-26T19:53:41.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,117102,117101,112856,112852,112873,117118,,,
Judgement,html.Screen,1_3_1_1,2021-04-26T19:53:42.565Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1013,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,118169,118114,117101,117102,117118,118200,,,
Trial,flow.Sequence,1_3_1,2021-04-26T19:53:42.565Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5241,,completion,,,,,,,,,3,,,,,,,,I,O,S,,118169,118114,112856,112852,112873,118200,,,
Sounds,html.Screen,1_3_2_0,2021-04-26T19:53:46.828Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,122431,122431,118182,118169,118200,122447,,,
Judgement,html.Screen,1_3_2_1,2021-04-26T19:53:47.441Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,558,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,123044,122989,122431,122431,122447,123063,,,
Trial,flow.Sequence,1_3_2,2021-04-26T19:53:47.442Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789,,completion,,,,,,,,,2,,,,,,,,O,S,I,,123045,122989,118182,118169,118200,123063,,,
Sounds,html.Screen,1_3_3_0,2021-04-26T19:53:51.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,127295,127294,123046,123045,123063,127311,,,
Judgement,html.Screen,1_3_3_1,2021-04-26T19:53:52.278Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,531,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,127881,127825,127294,127295,127311,127911,,,
