sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-12T19:25:56.762Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_b/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-gb"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":687,""window_innerWidth"":1440,""window_innerHeight"":735,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3356,,response,,,,,,,,,,,continue,click button,,,,,,,,,6877,6795,3439,3410,3451,6917,{},,
Volume calibration,html.Screen,0_1,2021-04-12T19:25:58.793Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974,,response,,,,,,,,,,,continue,click button,,,,,,,,,8908,8875,6901,6877,6917,8934,,,
Task instructions,html.Screen,0_2,2021-04-12T19:26:03.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4331,,response,,,,,,,,,,,continue,click button,,,,,,,,,13281,13249,8918,8908,8934,13302,,,
Sounds,html.Screen,0_3_0_0,2021-04-12T19:26:07.421Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,17535,17534,13285,13281,13302,17552,,,
Judgement,html.Screen,0_3_0_1,2021-04-12T19:26:07.872Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,421.00000000000364,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,17986,17955.000000000004,17534,17535,17552,18018,,,
Trial,flow.Sequence,0_3_0,2021-04-12T19:26:07.873Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4653.000000000004,,completion,,,,,,,,,2,,,,,,,,O,S,I,,17987.000000000004,17955.000000000004,13285,13281,13302,18018,,,
Sounds,html.Screen,0_3_1_0,2021-04-12T19:26:12.138Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,22252,22252,18002,17987.000000000004,18018,22268,,,
Judgement,html.Screen,0_3_1_1,2021-04-12T19:26:12.678Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,508,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,22791,22760,22252,22252,22268,22819,,,
Trial,flow.Sequence,0_3_1,2021-04-12T19:26:12.678Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4742,,completion,,,,,,,,,2,,,,,,,,I,S,O,,22792,22760,18002,17987.000000000004,18018,22819,,,
Sounds,html.Screen,0_3_2_0,2021-04-12T19:26:16.939Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,27052,27052,22803,22792,22819,27068,,,
