sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-24T16:36:58.062Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_d/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1366,""screen_height"":768,""scroll_width"":1366,""scroll_height"":615,""window_innerWidth"":1366,""window_innerHeight"":663,""devicePixelRatio"":1}",,,,,,,,,,,,,,,55c11e44fdf99b545042e732,,,,,,,,,,,,,,,5434.938999996833,,form submission,,,,,,,,,,,,,,,,,,,,,27950.964999967255,27947.849999996834,22346.621,22352.47999994317,22512.911,27996.177,{},,
Introduction,html.Screen,1_0,2021-04-24T16:37:01.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038.24799996163,,response,,,,,,,,,,,continue,click button,,,,,,,,,31036.38999996474,31034.42499996163,27929.5,27953.054999990854,27996.177,31062.817,,,
Volume calibration,html.Screen,1_1,2021-04-24T16:37:10.660Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9480.58799994578,,response,,,,,,,,,,,continue,click button,,,,,,,,,40549.18999999063,40543.40499994578,31029.465,31036.93999996176,31062.817,40662.687,,,
Task instructions,html.Screen,1_2,2021-04-24T16:37:17.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6226.267999973068,,response,,,,,,,,,,,continue,click button,,,,,,,,,46890.55999997072,46888.954999973066,40529.648,40549.544999958016,40662.687,46895.95,,,
Sounds,html.Screen,1_3_0_0,2021-04-24T16:37:21.246Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.959000000003,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,51135.449999943376,51129.216,46879.257,46894.58999998169,46895.95,51145.909,,,
Judgement,html.Screen,1_3_0_1,2021-04-24T16:37:22.409Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,1150.4959999718558,,response,,,,,,,,,1,,2,click #choice-2,,,,,S,I,O,,52298.79999998957,52296.404999971855,51129.216,51135.84499998251,51145.909,52312.506,,,
Trial,flow.Sequence,1_3_0,2021-04-24T16:37:22.410Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.454999971858,,completion,,,,,,,,,1,,,,,,,,S,I,O,,52299.594999989495,52296.404999971855,46879.257,46894.4349999656,46895.95,52312.506,,,
Sounds,html.Screen,1_3_1_0,2021-04-24T16:37:26.657Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.023000000001,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,56546.72499996377,56545.804,52296.33,52300.019999966025,52312.506,56562.529,,,
Judgement,html.Screen,1_3_1_1,2021-04-24T16:37:27.762Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1087.4509999874062,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,57651.49499999825,57649.97999998741,56545.804,56547.04999999376,56562.529,57662.481,,,
Trial,flow.Sequence,1_3_1,2021-04-24T16:37:27.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337.473999987407,,completion,,,,,,,,,3,,,,,,,,I,O,S,,57652.00999996159,57649.97999998741,52296.33,52299.88499998581,52312.506,57662.481,,,
Sounds,html.Screen,1_3_2_0,2021-04-24T16:37:32.008Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.978000000003,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,61896.95499994559,61895.846,57645.807,57652.38999994472,57662.481,61912.459,,,
Judgement,html.Screen,1_3_2_1,2021-04-24T16:37:32.783Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,757.6609999661159,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,62671.875,62670.11999996612,61895.846,61897.26999995764,61912.459,62679.09,,,
Trial,flow.Sequence,1_3_2,2021-04-24T16:37:32.784Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5007.638999966119,,completion,,,,,,,,,3,,,,,,,,O,I,S,,62672.469999990426,62670.11999996612,57645.807,57652.264999982435,57662.481,62679.09,,,
Sounds,html.Screen,1_3_3_0,2021-04-24T16:37:37.025Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.953000000009,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,66914.09499995643,66912.365,62662.965,62672.88999998709,62679.09,66929.043,,,
Judgement,html.Screen,1_3_3_1,2021-04-24T16:37:37.835Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,792.7869999949471,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,67723.31999999005,67721.82999999495,66912.365,66914.50499999337,66929.043,67729.03,,,
Trial,flow.Sequence,1_3_3,2021-04-24T16:37:37.835Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5042.739999994956,,completion,,,,,,,,,2,,,,,,,,I,S,O,,67723.80499995779,67721.82999999495,62662.965,62672.75999998674,62679.09,67729.03,,,
Sounds,html.Screen,1_3_4_0,2021-04-24T16:37:42.076Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.108000000007,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,71964.3549999455,71962.7,67712.361,67724.2349999724,67729.03,71979.138,,,
Judgement,html.Screen,1_3_4_1,2021-04-24T16:37:42.879Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,787.3619999687944,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,72767.96999998624,72766.4999999688,71962.7,71964.68999999342,71979.138,72778.961,,,
