sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-26T09:30:35.914Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_a/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":674,""window_innerWidth"":1536,""window_innerHeight"":722,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,5fbfffc4e214a60ab1b745fd,,,,,,,,,,,,,,,6630.46899997545,,form submission,,,,,,,,,,,,,,,,,,,,,20787.475000019185,20785.38999997545,14088.95,14100.909999920987,14154.921,20802.806,{},,
Introduction,html.Screen,1_0,2021-04-26T09:30:40.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4436.5339999709795,,response,,,,,,,,,,,continue,click button,,,,,,,,,25243.73500002548,25239.33999997098,20769.364,20788.06499997154,20802.806,25251.015,,,
Volume calibration,html.Screen,1_1,2021-04-26T09:30:55.420Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15038.319999979474,,response,,,,,,,,,,,continue,click button,,,,,,,,,40294.089999981225,40289.334999979474,25234.511,25243.974999990314,25251.015,40295.796,,,
Task instructions,html.Screen,1_2,2021-04-26T09:31:02.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7481.7589999205375,,response,,,,,,,,,,,continue,click button,,,,,,,,,47778.78499997314,47777.55499992054,40279.156,40294.28499995265,40295.796,47793.095,,,
Sounds,html.Screen,1_3_0_0,2021-04-26T09:31:07.155Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.551999999996,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,52028.41999998782,52025.056,47776.611,47779.154999996535,47793.095,52041.647,,,
Judgement,html.Screen,1_3_0_1,2021-04-26T09:31:08.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,3,,1527.7180000030203,,response,,,,,,,,,3,,1,click #choice-1,,,,,O,I,S,,53571.64999993984,53569.36500000302,52025.056,52028.65499991458,52041.647,53574.44,,,
Trial,flow.Sequence,1_3_0,2021-04-26T09:31:08.699Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5776.270000003016,,completion,,,,,,,,,3,,,,,,,,O,I,S,,53572.124999947846,53569.36500000302,47776.611,47779.07499996945,47793.095,53574.44,,,
Sounds,html.Screen,1_3_1_0,2021-04-26T09:31:12.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.514999999999,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,57807.35000001732,57806.488,53557.936,53572.35499995295,53574.44,57822.955,,,
Judgement,html.Screen,1_3_1_1,2021-04-26T09:31:13.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,746.3999999268708,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,58571.074999985285,58569.35499992687,57806.488,57807.53999995068,57822.955,58572.703,,,
Trial,flow.Sequence,1_3_1,2021-04-26T09:31:13.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4994.91499992687,,completion,,,,,,,,,1,,,,,,,,S,O,I,,58571.37000001967,58569.35499992687,53557.936,53572.27999996394,53574.44,58572.703,,,
Sounds,html.Screen,1_3_2_0,2021-04-26T09:31:17.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.544000000002,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,62806.61999993026,62804.55,58556.325,58571.574999950826,58572.703,62821.247,,,
Judgement,html.Screen,1_3_2_1,2021-04-26T09:31:18.735Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,782.2929999236658,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,63606.1950000003,63603.53999992367,62804.55,62806.849999935366,62821.247,63621.01,,,
Trial,flow.Sequence,1_3_2,2021-04-26T09:31:18.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5030.8369999236675,,completion,,,,,,,,,2,,,,,,,,I,S,O,,63606.50999995414,63603.53999992367,58556.325,58571.50499999989,58572.703,63621.01,,,
Sounds,html.Screen,1_3_3_0,2021-04-26T09:31:22.983Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.7720000000045,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,67853.83999999613,67852.838,63604.359,63606.71500000171,63621.01,67869.782,,,
Judgement,html.Screen,1_3_3_1,2021-04-26T09:31:24.090Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1089.5429999452317,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,68960.55499999784,68959.32499994524,67852.838,67854.01000001002,67869.782,68969.139,,,
Trial,flow.Sequence,1_3_3,2021-04-26T09:31:24.090Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338.314999945236,,completion,,,,,,,,,2,,,,,,,,O,S,I,,68960.83999995608,68959.32499994524,63604.359,63606.64499993436,63621.01,68969.139,,,
Sounds,html.Screen,1_3_4_0,2021-04-26T09:31:28.331Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.463000000003,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,73202.15999998618,73200.895,68952.521,68961.02499996778,68969.139,73217.602,,,
Judgement,html.Screen,1_3_4_1,2021-04-26T09:31:29.028Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,680.3630000110279,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,73899.16499995161,73897.96500001103,73200.895,73202.33499992173,73217.602,73900.934,,,
Trial,flow.Sequence,1_3_4,2021-04-26T09:31:29.029Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4928.826000011031,,completion,,,,,,,,,3,,,,,,,,I,O,S,,73899.43499991205,73897.96500001103,68952.521,68960.97000001464,68969.139,73900.934,,,
Sounds,html.Screen,1_3_5_0,2021-04-26T09:31:33.263Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.238000000012,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,78133.42500000726,78132.595,73884.167,73899.61500000209,73900.934,78149.172,,,
Judgement,html.Screen,1_3_5_1,2021-04-26T09:31:34.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,744.2629999763012,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,78894.91499995347,78893.4349999763,78132.595,78133.59999994282,78149.172,78898.976,,,
Trial,flow.Sequence,1_3_5,2021-04-26T09:31:34.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4992.500999976313,,completion,,,,,,,,,1,,,,,,,,S,I,O,,78895.17999999225,78893.4349999763,73884.167,73899.56499997061,73900.934,78898.976,,,
Task,flow.Loop,1_3,2021-04-26T09:31:34.033Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31100.339999976306,,completion,,,0.8333333333333334,,,,,,,,,,,,,,,,,,78903.3150000032,78893.4349999763,47776.611,47778.98499998264,47793.095,78898.976,,,
Trap,html.Screen,1_4,2021-04-26T09:31:34.035Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,78905.32499994151,78893.4349999763,,78904.9899999518,,78898.976,,,
Thanks,html.Screen,1_5,2021-04-26T09:31:36.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2874.9690000226547,,response,,,,,,,,,,,continue,click button,,,,,,,,,81775.40499996394,81773.94500002265,78882.395,78905.48999991734,78898.976,84846.914,,,
Headphone screening,flow.Sequence,1,2021-04-26T09:31:36.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60971.13900002265,,completion,,,,,,,,,,,,,,,,,,,,,81775.65500000492,81773.94500002265,20769.364,20787.9800000228,20802.806,84846.914,,,
