sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-11T17:59:39.379Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_b/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":741,""window_innerWidth"":1440,""window_innerHeight"":789,""devicePixelRatio"":2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9410.918000026413,,response,,,,,,,,,,,continue,click button,,,,,,,,,13544.289999990724,13538.485000026412,4094.235,4105.435000034049,4127.567,13549.179,{},,
Volume calibration,html.Screen,0_1,2021-04-11T17:59:43.389Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4001.016000017993,,response,,,,,,,,,,,continue,click button,,,,,,,,,17554.609999991953,17550.195000017993,13532.513,13545.049999956973,13549.179,17565.685,,,
Task instructions,html.Screen,0_2,2021-04-11T17:59:44.702Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.8550000018986,,response,,,,,,,,,,,continue,click button,,,,,,,,,18866.965000052005,18862.5400000019,17549.019,17554.965000017546,17565.685,18882.299,,,
Sounds,html.Screen,0_3_0_0,2021-04-11T17:59:48.956Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,23121.69499997981,23115.463,18865.633,18867.540000006557,18882.299,23132.129,,,
Judgement,html.Screen,0_3_0_1,2021-04-11T17:59:50.136Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1165.1559999787278,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,24301.73000006471,24297.28499997873,23115.463,23121.96500005666,23132.129,24312.296,,,
Trial,flow.Sequence,0_3_0,2021-04-11T17:59:50.137Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5414.9859999787295,,completion,,,,,,,,,2,,,,,,,,O,S,I,,24302.59500001557,24297.28499997873,18865.633,18867.394999950193,18882.299,24312.296,,,
Sounds,html.Screen,0_3_1_0,2021-04-11T17:59:54.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,28548.219999996945,28545.46,24295.63,24302.885000011884,24312.296,28562.126,,,
Judgement,html.Screen,0_3_1_1,2021-04-11T17:59:56.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,2039.0839999934433,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,30613.01500000991,30601.209999993443,28545.46,28548.659999971278,28562.126,30628.71,,,
Trial,flow.Sequence,0_3_1,2021-04-11T17:59:56.448Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6288.913999993445,,completion,,,,,,,,,1,,,,,,,,S,I,O,,30613.170000026003,30601.209999993443,24295.63,24302.815000060946,24312.296,30628.71,,,
Sounds,html.Screen,0_3_2_0,2021-04-11T18:00:00.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,34865.100000053644,34861.874,30612.044,30613.265000050887,30628.71,34878.54,,,
