sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-19T09:24:00.099Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_e/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":720,""scroll_width"":1280,""scroll_height"":562,""window_innerWidth"":1280,""window_innerHeight"":610,""devicePixelRatio"":1.5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813.917000016149,,response,,,,,,,,,,,continue,click button,,,,,,,,,11787.440000014612,11784.71500001615,5937.635,5945.0700000161305,5970.798,11802.394,{},,
Volume calibration,html.Screen,0_1,2021-04-19T09:26:16.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136445.35600000955,,response,,,,,,,,,,,continue,click button,,,,,,,,,148253.04000001051,148247.75000000955,11785.797,11787.835000024643,11802.394,148262.944,,,
Task instructions,html.Screen,0_2,2021-04-19T09:26:23.790Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7208.4060000070895,,response,,,,,,,,,,,continue,click button,,,,,,,,,155472.6050000172,155471.35000000708,148246.556,148253.60000002547,148262.944,155477.491,,,
Sounds,html.Screen,0_3_0_0,2021-04-19T09:26:28.031Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.769,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,159714.10000001197,159709.979,155460.882,155473.0050000071,155477.491,159726.26,,,
Judgement,html.Screen,0_3_0_1,2021-04-19T09:26:30.098Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,2052.9500000078697,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,161780.92499999912,161779.21000000788,159709.979,159714.40000002622,159726.26,161792.397,,,
Trial,flow.Sequence,0_3_0,2021-04-19T09:26:30.098Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6301.71900000787,,completion,,,,,,,,,2,,,,,,,,I,S,O,,161781.42500002286,161779.21000000788,155460.882,155472.9150000203,155477.491,161792.397,,,
Sounds,html.Screen,0_3_1_0,2021-04-19T09:26:34.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.739999999991,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,166025.5200000247,166024.626,161775.944,161781.64000000106,161792.397,166041.137,,,
Judgement,html.Screen,0_3_1_1,2021-04-19T09:26:35.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1332.1830000133486,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,167374.75000001723,167373.32000001334,166024.626,166025.72500001406,166041.137,167407.793,,,
Trial,flow.Sequence,0_3_1,2021-04-19T09:26:35.692Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5580.923000013339,,completion,,,,,,,,,1,,,,,,,,S,I,O,,167375.0600000203,167373.32000001334,161775.944,161781.58500001882,161792.397,167407.793,,,
Sounds,html.Screen,0_3_2_0,2021-04-19T09:26:39.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.570999999996,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,171640.7650000183,171639.86,167391.166,167375.27000001865,167407.793,171656.364,,,
