sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-16T11:30:02.936Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_c/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":720,""scroll_width"":1280,""scroll_height"":562,""window_innerWidth"":1280,""window_innerHeight"":610,""devicePixelRatio"":1.5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.7170000000806,,response,,,,,,,,,,,continue,click button,,,,,,,,,20631.64000000006,20628.34500000008,18347.284,14094.659999999749,18376.628,20643.113,{},,
Volume calibration,html.Screen,0_1,2021-04-16T11:30:13.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10415.756999999841,,response,,,,,,,,,,,continue,click button,,,,,,,,,31068.275000000085,31058.869999999843,20626.244,20632.249999999658,20643.113,31076.49,,,
Task instructions,html.Screen,0_2,2021-04-16T11:30:18.917Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5532.369999999824,,response,,,,,,,,,,,continue,click button,,,,,,,,,36612.89499999976,36608.859999999826,31059.978,31068.844999999783,31076.49,36643.235,,,
Sounds,html.Screen,0_3_0_0,2021-04-16T11:30:23.185Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252.165000000001,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,40880.65999999981,40876.85,36626.573,36613.79499999975,36643.235,40895.4,,,
Judgement,html.Screen,0_3_0_1,2021-04-16T11:30:24.552Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1349.469999999994,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,42247.95999999969,42244.869999999995,40876.85,40880.999999999854,40895.4,42261.022,,,
Trial,flow.Sequence,0_3_0,2021-04-16T11:30:24.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5601.634999999995,,completion,,,,,,,,,1,,,,,,,,S,I,O,,42249.205000000075,42244.869999999995,36626.573,36613.55000000003,36643.235,42261.022,,,
Sounds,html.Screen,0_3_1_0,2021-04-16T11:30:28.803Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.698000000004,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,46499.124999999825,46494.104,42243.744,42249.87499999997,42261.022,46511.72,,,
Judgement,html.Screen,0_3_1_1,2021-04-16T11:30:29.746Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,927.1499999999505,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,47441.91999999975,47438.86999999995,46494.104,46499.980000000054,46511.72,47443.522,,,
Trial,flow.Sequence,0_3_1,2021-04-16T11:30:29.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5177.8479999999545,,completion,,,,,,,,,3,,,,,,,,O,I,S,,47442.88499999994,47438.86999999995,42243.744,42249.6799999999,42261.022,47443.522,,,
Sounds,html.Screen,0_3_2_0,2021-04-16T11:30:33.985Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252.411,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,51680.85999999994,51677.096,47427.122,47445.38499999999,47443.522,51695.933,,,
