sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-23T15:16:15.905Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_a/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":720,""scroll_width"":1280,""scroll_height"":578,""window_innerWidth"":1280,""window_innerHeight"":578,""devicePixelRatio"":1.5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8087.3210000174895,,response,,,,,,,,,,,continue,click button,,,,,,,,,18756.12000003457,18754.78000001749,10650.53,10655.555000004824,10667.459,18760.708,{},,
Volume calibration,html.Screen,0_1,2021-04-23T15:16:31.223Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15311.667000047033,,response,,,,,,,,,,,continue,click button,,,,,,,,,34074.44500003476,34072.37500004703,18744.103,18756.315000005998,18760.708,34081.571,,,
Task instructions,html.Screen,0_2,2021-04-23T15:16:42.746Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11514.37400000821,,response,,,,,,,,,,,continue,click button,,,,,,,,,45596.75000002608,45595.945000008214,34064.845,34075.95000002766,34081.571,45605.573,,,
Sounds,html.Screen,0_3_0_0,2021-04-23T15:16:46.986Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.252,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,49837.1899999911,49835.184,45588.749,45596.99500002898,45605.573,49851.825,,,
Judgement,html.Screen,0_3_0_1,2021-04-23T15:16:50.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,3032.000000026266,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,52884.85500001116,52883.82500002626,49835.184,49837.30000001378,49851.825,52899.384,,,
Trial,flow.Sequence,0_3_0,2021-04-23T15:16:50.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7278.252000026267,,completion,,,,,,,,,1,,,,,,,,S,O,I,,52885.37500001257,52883.82500002626,45588.749,45596.94000001764,45605.573,52899.384,,,
Sounds,html.Screen,0_3_1_0,2021-04-23T15:16:54.280Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.488000000005,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,57131.03000004776,57129.544,52882.759,52885.59499999974,52899.384,57145.872,,,
Judgement,html.Screen,0_3_1_1,2021-04-23T15:16:56.804Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,2508.6780000356666,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,59655.29500000412,59654.55000003567,57129.544,57131.38500001514,57145.872,59660.697,,,
Trial,flow.Sequence,0_3_1,2021-04-23T15:16:56.804Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6755.1660000356715,,completion,,,,,,,,,2,,,,,,,,I,S,O,,59655.51499999128,59654.55000003567,52882.759,52885.52000001073,52899.384,59660.697,,,
Sounds,html.Screen,0_3_2_0,2021-04-23T15:17:01.042Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.3499999999985,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,63892.24000001559,63890.699,59643.976,59655.670000007376,59660.697,63907.047,,,
Judgement,html.Screen,0_3_2_1,2021-04-23T15:17:02.460Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1403.223000016318,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,65311.105000029784,65310.27000001632,63890.699,63892.570000025444,63907.047,65322.467,,,
Trial,flow.Sequence,0_3_2,2021-04-23T15:17:02.461Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5649.573000016317,,completion,,,,,,,,,3,,,,,,,,O,I,S,,65311.30000000121,65310.27000001632,59643.976,59655.62500001397,59660.697,65322.467,,,
Sounds,html.Screen,0_3_3_0,2021-04-23T15:17:06.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.583000000006,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,69553.95000003045,69552.369,65305.985,65311.43500003964,65322.467,69569.05,,,
Judgement,html.Screen,0_3_3_1,2021-04-23T15:17:08.424Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1704.730000046824,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,71274.56500002882,71273.78000004683,69552.369,69554.28500002017,69569.05,71284.428,,,
