sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-18T14:11:09.782Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_f/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":674,""window_innerWidth"":1536,""window_innerHeight"":722,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5369.086000000052,,response,,,,,,,,,,,continue,click button,,,,,,,,,18535.235000000284,18532.670000000053,13130.263,13136.720000000423,13163.584,18561.011,{},,
Volume calibration,html.Screen,0_1,2021-04-18T14:11:37.599Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27786.789000000004,,response,,,,,,,,,,,continue,click button,,,,,,,,,46352.00000000032,46347.8,18544.385,18535.71000000011,18561.011,46356.318,,,
Task instructions,html.Screen,0_2,2021-04-18T14:11:56.131Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18531.042000000176,,response,,,,,,,,,,,continue,click button,,,,,,,,,64888.9250000002,64887.360000000175,46340.129,46352.250000000364,46356.318,64914.485,,,
Sounds,html.Screen,0_3_0_0,2021-04-18T14:12:00.395Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.923999999999,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,69152.89500000016,69149.455,64897.506,64889.25500000005,64914.485,69165.409,,,
Judgement,html.Screen,0_3_0_1,2021-04-18T14:12:01.743Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1334.4860000003828,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,70501.26500000033,70499.89500000038,69149.455,69153.15500000042,69165.409,70502.146,,,
Trial,flow.Sequence,0_3_0,2021-04-18T14:12:01.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585.410000000382,,completion,,,,,,,,,1,,,,,,,,S,O,I,,70501.75500000024,70499.89500000038,64897.506,64889.17500000025,64914.485,70502.146,,,
Sounds,html.Screen,0_3_1_0,2021-04-18T14:12:05.984Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256.202000000005,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,74742.63500000007,74741.834,70485.801,70501.97500000012,70502.146,74758.348,,,
Judgement,html.Screen,0_3_1_1,2021-04-18T14:12:07.153Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1151.127000000386,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,75910.77500000029,75909.47500000038,74741.834,74742.81000000019,74758.348,75916.028,,,
Trial,flow.Sequence,0_3_1,2021-04-18T14:12:07.153Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407.329000000391,,completion,,,,,,,,,1,,,,,,,,S,I,O,,75911.06500000024,75909.47500000038,70485.801,70501.92000000016,70502.146,75916.028,,,
Sounds,html.Screen,0_3_2_0,2021-04-18T14:12:11.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.050999999992,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,80149.17500000002,80147.803,75894.747,75911.27500000039,75916.028,80164.079,,,
Judgement,html.Screen,0_3_2_1,2021-04-18T14:12:12.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,934.2760000000853,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,81099.73500000023,81098.35500000008,80147.803,80149.37000000008,80164.079,81104.222,,,
Trial,flow.Sequence,0_3_2,2021-04-18T14:12:12.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5182.3270000000775,,completion,,,,,,,,,3,,,,,,,,I,O,S,,81100.01000000011,81098.35500000008,75894.747,75911.21500000008,75916.028,81104.222,,,
Sounds,html.Screen,0_3_3_0,2021-04-18T14:12:16.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.578000000009,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,85336.87500000042,85336.073,81098.293,81100.20000000032,81104.222,85352.8,,,
Judgement,html.Screen,0_3_3_1,2021-04-18T14:12:17.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,689.7850000001345,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,86044.03000000003,86042.58500000014,85336.073,85337.05000000009,85352.8,86048.391,,,
Trial,flow.Sequence,0_3_3,2021-04-18T14:12:17.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4938.363000000143,,completion,,,,,,,,,3,,,,,,,,O,I,S,,86044.31000000023,86042.58500000014,81098.293,81100.13500000014,81104.222,86048.391,,,
Sounds,html.Screen,0_3_4_0,2021-04-18T14:12:21.523Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.080999999991,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,90281.34000000046,90279.811,86041.721,86044.48000000003,86048.391,90296.472,,,
Judgement,html.Screen,0_3_4_1,2021-04-18T14:12:22.232Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,693.0180000003893,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,90990.66000000038,90989.49000000038,90279.811,90281.51000000026,90296.472,90995.304,,,
Trial,flow.Sequence,0_3_4,2021-04-18T14:12:22.233Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4941.09900000038,,completion,,,,,,,,,2,,,,,,,,I,S,O,,90990.96500000042,90989.49000000038,86041.721,86044.43500000025,86048.391,90995.304,,,
Sounds,html.Screen,0_3_5_0,2021-04-18T14:12:26.472Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.216,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,95230.2450000002,95229.291,90979.605,90991.13000000034,90995.304,95245.52,,,
Judgement,html.Screen,0_3_5_1,2021-04-18T14:12:27.173Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,684.0350000001636,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,95931.03000000019,95929.55500000017,95229.291,95230.41000000012,95245.52,95935.434,,,
Trial,flow.Sequence,0_3_5,2021-04-18T14:12:27.173Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4934.251000000164,,completion,,,,,,,,,2,,,,,,,,O,S,I,,95931.28000000025,95929.55500000017,90979.605,90991.08000000023,90995.304,95935.434,,,
Task,flow.Loop,0_3,2021-04-18T14:12:27.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31015.070000000167,,completion,,,1,,,,,,,,,,,,,,,,,,95937.65500000017,95929.55500000017,64897.506,64889.1050000002,64914.485,95935.434,,,
Trap,html.Screen,0_4,2021-04-18T14:12:27.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,95939.75000000047,95929.55500000017,,95939.50000000041,,95935.434,,,
Thanks,html.Screen,0_5,2021-04-18T14:12:31.614Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4435.711000000083,,response,,,,,,,,,,,continue,click button,,,,,,,,,100372.28500000038,100371.14500000008,95928.756,95939.9400000002,95935.434,116617.483,,,
Headphone screening,flow.Sequence,0,2021-04-18T14:12:31.614Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87207.56100000007,,completion,,,,,,,,,,,,,,,,,,,,,100372.6300000003,100371.14500000008,13130.263,13136.695000000145,13163.584,116617.483,,,
Instructions,html.Page,1_0,2021-04-18T14:13:16.287Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28423.662000000142,,form submission,,,,,,,,,,,,,,,,,,,,,145041.50500000015,145041.14500000014,116600.781,116619.50500000012,116617.483,145042.557,,,
