sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-25T21:39:23.699Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_c/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36 Edg/90.0.818.42"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":720,""scroll_width"":1280,""scroll_height"":562,""window_innerWidth"":1280,""window_innerHeight"":610,""devicePixelRatio"":1.5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9175.239999931156,,response,,,,,,,,,,,continue,click button,,,,,,,,,17786.640000063926,17781.454999931157,8572.931,8580.89999994263,8606.215,17788.476,{},,
Volume calibration,html.Screen,0_1,2021-04-25T21:39:47.963Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24257.69399998689,,response,,,,,,,,,,,continue,click button,,,,,,,,,42050.885000266135,42046.16999998689,17771.797,17787.1799999848,17788.476,42052.064,,,
Task instructions,html.Screen,0_2,2021-04-25T21:40:06.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18612.37599996409,,response,,,,,,,,,,,continue,click button,,,,,,,,,60666.12000018358,60664.43999996409,42035.276,42051.22000025585,42052.064,60684.55,,,
Sounds,html.Screen,0_3_0_0,2021-04-25T21:40:10.853Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247.887999999999,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,64939.97000018135,64915.696,60649.733,60666.51000035927,60684.55,64932.438,,,
Judgement,html.Screen,0_3_0_1,2021-04-25T21:40:12.150Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1303.2220002385657,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,66237.27000039071,66235.66000023857,64915.696,64940.40500000119,64932.438,66249.087,,,
Trial,flow.Sequence,0_3_0,2021-04-25T21:40:12.151Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5551.110000238565,,completion,,,,,,,,,3,,,,,,,,I,O,S,,66237.82500019297,66235.66000023857,60649.733,60666.424999944866,60684.55,66249.087,,,
Sounds,html.Screen,0_3_1_0,2021-04-25T21:40:16.396Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.351999999999,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,70482.97000024468,70481.937,66232.454,66238.0850003101,66249.087,70498.439,,,
Judgement,html.Screen,0_3_1_1,2021-04-25T21:40:18.051Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1637.2660002552584,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,72138.20500019938,72135.70500025526,70481.937,70483.24500024319,70498.439,72148.147,,,
Trial,flow.Sequence,0_3_1,2021-04-25T21:40:18.051Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5886.618000255257,,completion,,,,,,,,,1,,,,,,,,S,I,O,,72138.55000026524,72135.70500025526,66232.454,66238.01500024274,66249.087,72148.147,,,
Sounds,html.Screen,0_3_2_0,2021-04-25T21:40:22.296Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.743000000002,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,76383.27000010759,76381.227,72131.717,72138.78499995917,72148.147,76397.89,,,
Judgement,html.Screen,0_3_2_1,2021-04-25T21:40:23.275Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,962.3150002664333,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,77361.90500017256,77360.20500026643,76381.227,76383.49999999627,76397.89,77364.14,,,
Trial,flow.Sequence,0_3_2,2021-04-25T21:40:23.275Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5212.058000266436,,completion,,,,,,,,,3,,,,,,,,O,I,S,,77362.47000005096,77360.20500026643,72131.717,72138.71000008658,72148.147,77364.14,,,
Sounds,html.Screen,0_3_3_0,2021-04-25T21:40:27.511Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.508000000002,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,81597.94000023976,81596.965,77347.492,77362.68500005826,77364.14,81614.648,,,
Judgement,html.Screen,0_3_3_1,2021-04-25T21:40:28.364Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,835.0370003488351,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,82451.42000028864,82449.68500034884,81596.965,81598.18500000983,81614.648,82463.572,,,
Trial,flow.Sequence,0_3_3,2021-04-25T21:40:28.364Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085.545000348837,,completion,,,,,,,,,2,,,,,,,,O,S,I,,82451.72000024468,82449.68500034884,77347.492,77362.61499999091,77364.14,82463.572,,,
Sounds,html.Screen,0_3_4_0,2021-04-25T21:40:32.610Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.476999999999,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,86697.29000004008,86696.335,82446.859,82451.90500002354,82463.572,86713.049,,,
Judgement,html.Screen,0_3_4_1,2021-04-25T21:40:33.416Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,788.4360003644833,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,87503.13500035554,87501.48500036448,86696.335,86697.53000000492,86713.049,87512.964,,,
Trial,flow.Sequence,0_3_4,2021-04-25T21:40:33.416Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5037.913000364482,,completion,,,,,,,,,2,,,,,,,,I,S,O,,87503.44500038773,87501.48500036448,82446.859,82451.85500010848,82463.572,87512.964,,,
Sounds,html.Screen,0_3_5_0,2021-04-25T21:40:37.659Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.36099999999,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,91746.66000017896,91745.603,87496.273,87503.64500004798,87512.964,91762.325,,,
Judgement,html.Screen,0_3_5_1,2021-04-25T21:40:38.483Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,806.5900001853734,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,92570.29000017792,92568.91500018537,91745.603,91746.87000038102,91762.325,92578.838,,,
Trial,flow.Sequence,0_3_5,2021-04-25T21:40:38.484Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5055.951000185363,,completion,,,,,,,,,1,,,,,,,,S,O,I,,92570.82500029355,92568.91500018537,87496.273,87503.59500013292,87512.964,92578.838,,,
Task,flow.Loop,0_3,2021-04-25T21:40:38.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31884.365000185368,,completion,,,1,,,,,,,,,,,,,,,,,,92577.86500034854,92568.91500018537,60649.733,60666.34500026703,60684.55,92578.838,,,
Trap,html.Screen,0_4,2021-04-25T21:40:38.493Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,92580.3750003688,92568.91500018537,,92580.16500016674,,92578.838,,,
Thanks,html.Screen,0_5,2021-04-25T21:40:45.795Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7302.031999993589,,response,,,,,,,,,,,continue,click button,,,,,,,,,99882.5300000608,99880.86999999359,92562.172,92580.5900003761,92578.838,103160.989,,,
Headphone screening,flow.Sequence,0,2021-04-25T21:40:45.796Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91274.6549999936,,completion,,,,,,,,,,,,,,,,,,,,,99882.86000024527,99880.86999999359,8572.931,8580.874999985099,8606.215,103160.989,,,
Instructions,html.Page,1_0,2021-04-25T21:41:11.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22298.251000229327,,form submission,,,,,,,,,,,,,,,,,,,,,125459.61000025272,125459.24000022933,103127.547,103151.53500018641,103160.989,125457.965,,,
Holding screen,html.Screen,1_1_0_0,2021-04-25T21:41:21.353Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10032.002999999997,,timeout,,,,,,,,,,,,,,,,,,,,,135440.895000007,135440.047,125441.652,125460.02000011504,125457.965,135489.968,,,
screen,html.Screen,1_1_0_1_0,2021-04-25T21:41:22.252Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,843.9020002059406,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,136339.07500002533,136333.87000020593,135440.047,135441.250000149,135489.968,136339.912,,0,When
screen,html.Screen,1_1_0_1_1,2021-04-25T21:41:23.031Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,777.3030000929721,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,137118.17499995232,137117.21500009298,136323.244,136339.43000016734,136339.912,137123.111,,1,it
