sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2022-04-29T15:36:11.170Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_e/"",""userAgent"":""Mozilla/5.0 (X11; CrOS x86_64 14469.59.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.94 Safari/537.36"",""platform"":""Linux x86_64"",""language"":""en-GB"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1366,""screen_height"":768,""scroll_width"":1366,""scroll_height"":569,""window_innerWidth"":1366,""window_innerHeight"":617,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7844.779999999999,,response,,,,,,,,,,,continue,click button,,,,,,,,,56200.50000000001,56176.9,47082.112,47734.4,48332.12,56233.576,{},,
Volume calibration,html.Screen,0_1,2022-04-29T15:36:39.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28394.62400000001,,response,,,,,,,,,,,continue,click button,,,,,,,,,84657.79999999999,84628.20000000001,56200.254,56201.4,56233.576,84688.203,,,
Task instructions,html.Screen,0_2,2022-04-29T15:36:50.153Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10466.996999999988,,response,,,,,,,,,,,continue,click button,,,,,,,,,95183.69999999998,95155.19999999998,84621.278,84658.5,84688.203,95189.39,,,
Sounds,html.Screen,0_3_0_0,2022-04-29T15:36:54.398Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4333.75,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,99427.9,99423.174,95172.729,95185.19999999998,95189.39,99523.14,,,
Judgement,html.Screen,0_3_0_1,2022-04-29T15:36:55.726Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1227.159999999989,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,100756,100750.29999999999,99423.174,99428.19999999998,99523.14,100757.257,,,
Trial,flow.Sequence,0_3_0,2022-04-29T15:36:55.727Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5560.909999999989,,completion,,,,,,,,,3,,,,,,,,I,O,S,,100756.9,100750.29999999999,95172.729,95185,95189.39,100757.257,,,
Sounds,html.Screen,0_3_1_0,2022-04-29T15:36:59.966Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.870999999999,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,104996.4,104990.467,100740.596,100758.5,100757.257,105007.128,,,
Judgement,html.Screen,0_3_1_1,2022-04-29T15:37:01.856Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1748.0719999999856,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,106886.69999999998,106755.19999999998,104990.467,104998.4,105007.128,106891.405,,,
Trial,flow.Sequence,0_3_1,2022-04-29T15:37:01.857Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5997.942999999985,,completion,,,,,,,,,1,,,,,,,,S,O,I,,106887.19999999998,106755.19999999998,100740.596,100757.29999999999,100757.257,106891.405,,,
Sounds,html.Screen,0_3_2_0,2022-04-29T15:37:06.095Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.123999999996,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,111125.29999999999,111123.868,106874.744,106888,106891.405,111140.529,,,
