sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-26T16:40:41.685Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_b/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-gb"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":789,""window_innerWidth"":1440,""window_innerHeight"":837,""devicePixelRatio"":2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6032,,response,,,,,,,,,,,continue,click button,,,,,,,,,16211.000000000002,16233,10201,10183,10239,16231,{},,
Volume calibration,html.Screen,0_1,2021-04-26T16:41:17.162Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35499,,response,,,,,,,,,,,continue,click button,,,,,,,,,51689,51717,16218,16212,16231,51717,,,
Task instructions,html.Screen,0_2,2021-04-26T16:41:28.870Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11726,,response,,,,,,,,,,,continue,click button,,,,,,,,,63398,63427,51701,51690,51717,63424,,,
Sounds,html.Screen,0_3_0_0,2021-04-26T16:41:33.136Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,67664,67663,63408,63398,63424,67680,,,
Judgement,html.Screen,0_3_0_1,2021-04-26T16:41:34.887Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1781,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,69415,69444,67663,67664,67680,69446,,,
Trial,flow.Sequence,0_3_0,2021-04-26T16:41:34.888Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6020,,completion,,,,,,,,,1,,,,,,,,S,O,I,,69415,69444,63408,63398,63424,69446,,,
Sounds,html.Screen,0_3_1_0,2021-04-26T16:41:39.159Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,73687,73686,69430,69416,69446,73702,,,
Judgement,html.Screen,0_3_1_1,2021-04-26T16:41:40.511Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1382,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,75039,75068,73686,73687,73702,75070,,,
Trial,flow.Sequence,0_3_1,2021-04-26T16:41:40.511Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5622,,completion,,,,,,,,,3,,,,,,,,O,I,S,,75039,75068,69430,69416,69446,75070,,,
Sounds,html.Screen,0_3_2_0,2021-04-26T16:41:44.780Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,79308,79308,75053,75039,75070,79325,,,
