sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-22T20:36:09.786Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_d/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":918,""window_innerWidth"":1920,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4942.759999999998,,response,,,,,,,,,,,continue,click button,,,,,,,,,34048,34032,29084.7,29084,29089.24,34105.96,{},,
Volume calibration,html.Screen,0_1,2021-04-22T20:36:23.702Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13848.04,,response,,,,,,,,,,,continue,click button,,,,,,,,,47963,47954,34056.04,34048,34105.96,47989.3,,,
Task instructions,html.Screen,0_2,2021-04-22T20:36:28.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4963.699999999997,,response,,,,,,,,,,,continue,click button,,,,,,,,,52957,52953,47972.62,47963,47989.3,52989.32,,,
Sounds,html.Screen,0_3_0_0,2021-04-22T20:36:32.963Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4266.739999999998,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,57224,57222.72,52972.66,52957,52989.32,57256.06,,,
Judgement,html.Screen,0_3_0_1,2021-04-22T20:36:34.568Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1556.9400000000023,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,58828,58813,57222.72,57224,57256.06,58856.14,,,
Trial,flow.Sequence,0_3_0,2021-04-22T20:36:34.568Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5823.68,,completion,,,,,,,,,1,,,,,,,,S,I,O,,58829,58813,52972.66,52957,52989.32,58856.14,,,
Sounds,html.Screen,0_3_1_0,2021-04-22T20:36:38.829Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.940000000002,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,63090,63089.44,58839.46,58829,58856.14,63106.08,,,
Judgement,html.Screen,0_3_1_1,2021-04-22T20:36:39.501Z,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,644.9199999999983,,response,,,,,,,,,1,,3,click #choice-3,,,,,S,O,I,,63761,63751,63089.44,63090,63106.08,63789.44,,,
Trial,flow.Sequence,0_3_1,2021-04-22T20:36:39.501Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4894.860000000001,,completion,,,,,,,,,1,,,,,,,,S,O,I,,63762,63751,58839.46,58829,58856.14,63789.44,,,
Sounds,html.Screen,0_3_2_0,2021-04-22T20:36:43.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,68024,68022.78,63772.76,63762,63789.44,68039.44,,,
